matchDateTime,homeTeamName,awayTeamName,odds_home,odds_draw,odds_away,score,season
22 Feb 2020 14:00,Duisburg,Mannheim,1.79,3.74,3.98,2-3,2019-2020
Unknown 14:00,Hansa Rostock,Ingolstadt,2.36,3.3,2.85,3-0,2019-2020
Unknown 14:00,Jena,Meppen,3.33,3.4,2.08,0-2,2019-2020
Unknown 14:00,Kaiserslautern,Zwickau,1.6,4.0,5.02,0-0,2019-2020
Unknown 14:00,Uerdingen,Preussen Munster,1.8,3.5,4.22,0-2,2019-2020
Unknown 14:00,Wurzburger Kickers,Braunschweig,1.87,3.75,3.67,3-1,2019-2020
21 Feb 2020 19:00,Viktoria Koln,Grossaspach,1.81,3.83,3.9,1-0,2019-2020
17 Feb 2020 19:00,Bayern II,Hallescher,1.81,3.74,3.84,6-1,2019-2020
16 Feb 2020 14:00,Mannheim,Jena,1.64,3.85,4.59,1-1,2019-2020
Unknown 13:00,Zwickau,Duisburg,3.06,3.46,2.16,1-0,2019-2020
15 Feb 2020 14:00,Braunschweig,Kaiserslautern,2.91,3.21,2.39,2-0,2019-2020
Unknown 14:00,Ingolstadt,Uerdingen,1.79,3.58,4.08,0-1,2019-2020
Unknown 14:00,Magdeburg,Chemnitzer,1.73,3.59,4.49,1-1,2019-2020
Unknown 14:00,Meppen,Munich 1860,1.99,3.42,3.51,1-1,2019-2020
Unknown 14:00,Unterhaching,Viktoria Koln,1.82,3.55,3.99,1-1,2019-2020
15 Feb 2020 14:00,Grossaspach,Hansa Rostock,3.44,3.37,2.03,0-1,2019-2020
14 Feb 2020 19:00,Preussen Munster,Wurzburger Kickers,3.42,3.68,1.94,0-0,2019-2020
10 Feb 2020 19:00,Jena,Zwickau,2.85,3.38,2.33,2-1,2019-2020
09 Feb 2020 14:00,Chemnitzer,Hallescher,2.41,3.27,2.82,3-0,2019-2020
Unknown 13:00,Wurzburger Kickers,Ingolstadt,2.37,3.46,2.75,3-1,2019-2020
08 Feb 2020 14:00,Viktoria Koln,Bayern II,2.78,3.79,2.22,2-4,2019-2020
Unknown 14:00,Hansa Rostock,Unterhaching,2.05,3.14,3.74,1-1,2019-2020
Unknown 14:00,Kaiserslautern,Preussen Munster,1.51,4.26,5.52,1-1,2019-2020
Unknown 14:00,Magdeburg,Meppen,1.98,3.47,3.55,0-2,2019-2020
Unknown 14:00,Munich 1860,Mannheim,2.21,3.34,3.09,1-1,2019-2020
Unknown 14:00,Uerdingen,Grossaspach,1.78,3.58,4.26,2-1,2019-2020
07 Feb 2020 19:00,Duisburg,Braunschweig,1.66,4.01,4.47,1-1,2019-2020
03 Feb 2020 19:00,Grossaspach,Wurzburger Kickers,3.33,3.68,1.99,0-6,2019-2020
02 Feb 2020 14:00,Zwickau,Munich 1860,2.83,3.36,2.34,2-2,2019-2020
Unknown 13:00,Mannheim,Magdeburg,2.3,3.3,2.95,1-1,2019-2020
01 Feb 2020 14:00,Bayern II,Hansa Rostock,2.31,3.38,2.87,1-0,2019-2020
Unknown 14:00,Braunschweig,Jena,1.69,3.81,4.54,1-1,2019-2020
Unknown 14:00,Ingolstadt,Kaiserslautern,2.19,3.64,2.93,2-1,2019-2020
Unknown 14:00,Meppen,Chemnitzer,1.73,3.95,4.13,1-2,2019-2020
Unknown 14:00,Preussen Munster,Duisburg,3.39,3.49,2.03,1-4,2019-2020
Unknown 14:00,Unterhaching,Uerdingen,1.96,3.34,3.8,1-0,2019-2020
31 Jan 2020 19:00,Hallescher,Viktoria Koln,1.79,3.77,3.92,3-4,2019-2020
27 Jan 2020 19:00,Kaiserslautern,Grossaspach,1.36,4.88,7.13,0-0,2019-2020
26 Jan 2020 14:00,Uerdingen,Bayern II,2.06,3.58,3.23,0-3,2019-2020
Unknown 13:00,Munich 1860,Braunschweig,2.15,3.29,3.26,4-1,2019-2020
25 Jan 2020 14:00,Chemnitzer,Viktoria Koln,1.77,3.83,4.04,2-2,2019-2020
Unknown 14:00,Duisburg,Ingolstadt,2.35,3.39,2.8,1-1,2019-2020
Unknown 14:00,Jena,Preussen Munster,2.12,3.42,3.22,1-2,2019-2020
Unknown 14:00,Magdeburg,Zwickau,1.73,3.61,4.63,1-2,2019-2020
Unknown 14:00,Meppen,Mannheim,2.09,3.72,3.04,0-1,2019-2020
Unknown 14:00,Wurzburger Kickers,Unterhaching,1.9,3.68,3.61,1-2,2019-2020
24 Jan 2020 19:00,Hansa Rostock,Hallescher,2.45,3.0,2.99,1-0,2019-2020
22 Dec 2019 15:00,Bayern II,Wurzburger Kickers,2.85,3.75,2.19,1-1,2019-2020
Unknown 14:00,Ingolstadt,Jena,1.45,4.5,6.05,5-1,2019-2020
Unknown 13:00,Hallescher,Uerdingen,1.96,3.32,3.79,1-1,2019-2020
21 Dec 2019 14:00,Braunschweig,Magdeburg,2.92,3.22,2.38,2-2,2019-2020
Unknown 14:00,Mannheim,Chemnitzer,1.76,3.93,3.96,4-3,2019-2020
Unknown 14:00,Preussen Munster,Munich 1860,2.91,3.44,2.27,0-1,2019-2020
Unknown 14:00,Grossaspach,Duisburg,3.72,3.98,1.8,1-1,2019-2020
Unknown 14:00,Unterhaching,Kaiserslautern,2.9,3.52,2.24,1-1,2019-2020
Unknown 14:00,Zwickau,Meppen,2.78,3.52,2.32,2-2,2019-2020
20 Dec 2019 19:00,Viktoria Koln,Hansa Rostock,2.83,3.36,2.36,1-5,2019-2020
16 Dec 2019 19:00,Ingolstadt,Munich 1860,1.87,3.58,3.89,2-2,2019-2020
15 Dec 2019 14:00,Unterhaching,Duisburg,2.77,3.27,2.45,2-2,2019-2020
Unknown 13:00,Grossaspach,Jena,2.32,3.5,2.81,1-2,2019-2020
14 Dec 2019 14:00,Bayern II,Kaiserslautern,3.29,3.8,1.97,1-3,2019-2020
Unknown 14:00,Braunschweig,Meppen,2.53,3.4,2.6,1-2,2019-2020
Unknown 14:00,Viktoria Koln,Uerdingen,2.67,3.38,2.48,0-1,2019-2020
Unknown 14:00,Hallescher,Wurzburger Kickers,1.97,3.44,3.62,2-5,2019-2020
Unknown 14:00,Zwickau,Mannheim,2.74,3.39,2.41,0-1,2019-2020
14 Dec 2019 14:00,Hansa Rostock,Chemnitzer,2.13,3.29,3.33,1-2,2019-2020
13 Dec 2019 19:00,Preussen Munster,Magdeburg,4.46,4.16,1.64,2-0,2019-2020
09 Dec 2019 19:00,Meppen,Preussen Munster,1.6,4.27,4.58,3-1,2019-2020
08 Dec 2019 14:00,Duisburg,Bayern II,1.73,3.99,4.09,3-2,2019-2020
Unknown 13:00,Mannheim,Braunschweig,2.12,3.67,3.06,0-0,2019-2020
07 Dec 2019 14:00,Jena,Unterhaching,2.43,3.35,2.73,0-3,2019-2020
Unknown 14:00,Kaiserslautern,Hallescher,2.47,3.17,2.84,1-0,2019-2020
Unknown 14:00,Magdeburg,Ingolstadt,2.02,3.46,3.45,0-2,2019-2020
Unknown 14:00,Munich 1860,Grossaspach,1.6,4.1,4.87,1-1,2019-2020
Unknown 14:00,Uerdingen,Hansa Rostock,2.93,3.32,2.32,4-1,2019-2020
Unknown 14:00,Wurzburger Kickers,Viktoria Koln,1.85,3.7,3.8,3-1,2019-2020
06 Dec 2019 19:00,Chemnitzer,Zwickau,2.27,3.38,2.96,2-2,2019-2020
02 Dec 2019 19:00,Braunschweig,Zwickau,2.19,3.42,3.12,3-1,2019-2020
01 Dec 2019 14:00,Unterhaching,Munich 1860,2.46,3.25,2.79,2-3,2019-2020
Unknown 13:00,Ingolstadt,Meppen,1.69,3.96,4.25,1-1,2019-2020
30 Nov 2019 14:00,Chemnitzer,Uerdingen,2.02,3.52,3.4,1-1,2019-2020
Unknown 14:00,Viktoria Koln,Kaiserslautern,3.0,3.6,2.16,2-4,2019-2020
Unknown 14:00,Hallescher,Duisburg,1.89,3.69,3.64,1-0,2019-2020
Unknown 14:00,Hansa Rostock,Wurzburger Kickers,2.05,3.46,3.39,1-0,2019-2020
Unknown 14:00,Preussen Munster,Mannheim,2.99,3.6,2.17,1-3,2019-2020
Unknown 14:00,Grossaspach,Magdeburg,4.52,3.96,1.67,1-2,2019-2020
29 Nov 2019 19:00,Bayern II,Jena,1.68,4.11,4.27,2-3,2019-2020
25 Nov 2019 19:00,Duisburg,Viktoria Koln,1.7,4.05,4.2,2-1,2019-2020
24 Nov 2019 14:00,Munich 1860,Bayern II,2.41,3.43,2.75,1-1,2019-2020
Unknown 13:00,Kaiserslautern,Hansa Rostock,2.44,3.27,2.78,2-0,2019-2020
23 Nov 2019 14:00,Braunschweig,Chemnitzer,1.86,3.6,3.87,2-1,2019-2020
Unknown 14:00,Magdeburg,Unterhaching,1.84,3.51,4.14,3-0,2019-2020
Unknown 14:00,Mannheim,Ingolstadt,2.91,3.58,2.22,0-0,2019-2020
Unknown 14:00,Meppen,Grossaspach,1.52,4.36,5.35,2-1,2019-2020
Unknown 14:00,Wurzburger Kickers,Uerdingen,1.74,3.78,4.3,1-2,2019-2020
Unknown 14:00,Zwickau,Preussen Munster,1.79,3.73,4.03,4-2,2019-2020
22 Nov 2019 19:00,Jena,Hallescher,3.74,3.54,1.91,0-3,2019-2020
11 Nov 2019 19:00,Preussen Munster,Braunschweig,3.06,3.35,2.2,1-1,2019-2020
10 Nov 2019 14:00,Chemnitzer,Wurzburger Kickers,2.69,3.68,2.33,0-0,2019-2020
Unknown 13:00,Bayern II,Magdeburg,2.81,3.57,2.28,2-1,2019-2020
09 Nov 2019 14:00,Hallescher,Munich 1860,1.56,3.97,5.49,0-1,2019-2020
Unknown 14:00,Hansa Rostock,Duisburg,2.1,3.44,3.28,1-2,2019-2020
Unknown 14:00,Ingolstadt,Zwickau,1.78,3.73,4.12,4-2,2019-2020
Unknown 14:00,Grossaspach,Mannheim,2.98,3.66,2.15,0-3,2019-2020
Unknown 14:00,Uerdingen,Kaiserslautern,2.35,3.51,2.78,0-3,2019-2020
Unknown 14:00,Unterhaching,Meppen,1.9,3.7,3.65,0-0,2019-2020
08 Nov 2019 19:00,Viktoria Koln,Jena,1.72,3.91,4.26,2-2,2019-2020
04 Nov 2019 19:00,Duisburg,Uerdingen,1.86,3.72,3.73,2-0,2019-2020
03 Nov 2019 14:00,Jena,Hansa Rostock,4.07,3.58,1.84,3-1,2019-2020
Unknown 13:00,Meppen,Bayern II,1.84,3.99,3.61,5-3,2019-2020
02 Nov 2019 14:00,Braunschweig,Ingolstadt,2.3,3.36,2.94,0-3,2019-2020
Unknown 14:00,Kaiserslautern,Wurzburger Kickers,2.55,3.53,2.5,2-3,2019-2020
Unknown 14:00,Magdeburg,Hallescher,2.55,3.15,2.75,1-0,2019-2020
Unknown 14:00,Munich 1860,Viktoria Koln,2.2,3.38,3.09,4-2,2019-2020
Unknown 14:00,Preussen Munster,Chemnitzer,2.24,3.59,2.9,3-3,2019-2020
02 Nov 2019 14:00,Mannheim,Unterhaching,2.17,3.58,3.02,0-3,2019-2020
01 Nov 2019 19:00,Zwickau,Grossaspach,1.59,3.99,5.06,0-1,2019-2020
28 Oct 2019 19:00,Bayern II,Mannheim,2.53,3.68,2.47,2-2,2019-2020
27 Oct 2019 14:00,Grossaspach,Braunschweig,4.44,3.8,1.71,1-3,2019-2020
Unknown 13:00,Chemnitzer,Kaiserslautern,2.45,3.49,2.66,3-1,2019-2020
26 Oct 2019 14:00,Hallescher,Meppen,1.58,4.08,5.17,3-3,2019-2020
Unknown 14:00,Hansa Rostock,Munich 1860,1.73,3.69,4.5,2-1,2019-2020
Unknown 14:00,Ingolstadt,Preussen Munster,1.42,4.71,6.27,3-2,2019-2020
Unknown 14:00,Uerdingen,Jena,1.75,3.8,4.2,2-0,2019-2020
Unknown 14:00,Unterhaching,Zwickau,2.24,3.33,3.08,0-0,2019-2020
Unknown 14:00,Wurzburger Kickers,Duisburg,1.98,3.76,3.33,0-2,2019-2020
25 Oct 2019 19:00,Viktoria Koln,Magdeburg,3.11,3.37,2.2,1-1,2019-2020
21 Oct 2019 19:00,Meppen,Viktoria Koln,2.02,3.66,3.28,1-1,2019-2020
20 Oct 2019 14:00,Jena,Wurzburger Kickers,3.72,3.53,1.92,1-1,2019-2020
Unknown 13:00,Zwickau,Bayern II,2.33,3.53,2.77,3-0,2019-2020
19 Oct 2019 14:00,Braunschweig,Unterhaching,2.02,3.45,3.49,0-0,2019-2020
Unknown 14:00,Ingolstadt,Chemnitzer,1.51,4.29,5.3,1-1,2019-2020
Unknown 14:00,Magdeburg,Hansa Rostock,2.06,3.27,3.56,0-1,2019-2020
Unknown 14:00,Mannheim,Hallescher,2.59,3.45,2.52,0-4,2019-2020
Unknown 14:00,Munich 1860,Uerdingen,2.07,3.52,3.28,0-1,2019-2020
Unknown 14:00,Preussen Munster,Grossaspach,2.02,3.61,3.31,1-1,2019-2020
18 Oct 2019 19:00,Duisburg,Kaiserslautern,2.04,3.68,3.22,3-1,2019-2020
07 Oct 2019 19:00,Wurzburger Kickers,Munich 1860,1.83,3.68,3.97,2-1,2019-2020
06 Oct 2019 14:00,Chemnitzer,Duisburg,3.46,3.94,1.87,3-1,2019-2020
Unknown 13:00,Bayern II,Braunschweig,2.19,3.64,2.92,2-0,2019-2020
05 Oct 2019 14:00,Viktoria Koln,Mannheim,3.14,3.8,2.05,2-2,2019-2020
Unknown 14:00,Hallescher,Zwickau,1.59,4.12,4.95,1-1,2019-2020
Unknown 14:00,Hansa Rostock,Meppen,1.93,3.51,3.7,2-1,2019-2020
Unknown 14:00,Kaiserslautern,Jena,1.56,4.15,5.22,3-1,2019-2020
Unknown 14:00,Grossaspach,Ingolstadt,3.56,3.78,1.9,1-5,2019-2020
Unknown 14:00,Unterhaching,Preussen Munster,1.6,4.12,4.8,2-2,2019-2020
04 Oct 2019 19:00,Uerdingen,Magdeburg,3.4,3.46,2.04,0-0,2019-2020
02 Oct 2019 19:00,Duisburg,Meppen,1.72,3.97,4.18,1-3,2019-2020
30 Sep 2019 19:00,Ingolstadt,Unterhaching,2.04,3.38,3.48,0-0,2019-2020
29 Sep 2019 14:00,Meppen,Uerdingen,1.71,3.99,4.22,1-2,2019-2020
Unknown 13:00,Mannheim,Hansa Rostock,2.28,3.54,2.85,1-1,2019-2020
28 Sep 2019 14:00,Braunschweig,Hallescher,2.45,3.39,2.71,1-1,2019-2020
Unknown 14:00,Jena,Duisburg,4.7,4.23,1.6,1-2,2019-2020
Unknown 14:00,Munich 1860,Kaiserslautern,2.2,3.47,3.05,3-1,2019-2020
Unknown 14:00,Preussen Munster,Bayern II,2.63,3.57,2.43,1-4,2019-2020
Unknown 14:00,Grossaspach,Chemnitzer,2.0,3.54,3.44,2-0,2019-2020
Unknown 14:00,Zwickau,Viktoria Koln,2.04,3.68,3.21,4-0,2019-2020
27 Sep 2019 19:00,Magdeburg,Wurzburger Kickers,1.95,3.45,3.69,3-0,2019-2020
23 Sep 2019 19:00,Uerdingen,Mannheim,2.76,3.56,2.33,0-3,2019-2020
22 Sep 2019 14:00,Bayern II,Ingolstadt,2.76,3.6,2.31,2-1,2019-2020
Unknown 13:00,Hansa Rostock,Zwickau,1.78,3.64,4.21,1-1,2019-2020
21 Sep 2019 14:00,Chemnitzer,Jena,1.87,3.65,3.78,3-2,2019-2020
Unknown 14:00,Duisburg,Munich 1860,1.71,3.83,4.36,2-1,2019-2020
