fotmob_match_id,season,round,round_name,home_team,home_team_id,away_team,away_team_id,finished,match_date,home_score,away_score,home_possession,away_possession,home_shots_total,away_shots_total,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_passes,away_passes,home_passes_accurate,away_passes_accurate,home_pass_accuracy_pct,away_pass_accuracy_pct,home_touches_opp_box,away_touches_opp_box,home_corners,away_corners,home_tackles,away_tackles,home_interceptions,away_interceptions,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_aerials_won,away_aerials_won,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,has_stats
3089630,2019-2020,1,1,1860 München,9753,Preussen Münster,8171,True,2019-07-19T17:00:00Z,1,1,46.0,54.0,10.0,14.0,3.0,5.0,3.0,6.0,0.0,1.0,0.0,0.0,362.0,428.0,247.0,317.0,68.0,74.0,21.0,17.0,6.0,7.0,18.0,22.0,7.0,5.0,16.0,29.0,3.0,2.0,56.0,50.0,14.0,15.0,7.0,15.0,1.0,3.0,0.0,0.0,True
3089632,2019-2020,1,1,Kaiserslautern,8350,Unterhaching,8486,True,2019-07-20T12:00:00Z,1,1,58.0,42.0,19.0,13.0,6.0,4.0,11.0,6.0,1.0,1.0,0.0,1.0,462.0,335.0,350.0,232.0,76.0,69.0,23.0,14.0,6.0,2.0,10.0,10.0,9.0,19.0,10.0,12.0,2.0,3.0,46.0,34.0,16.0,11.0,11.0,18.0,0.0,3.0,0.0,0.0,True
3089634,2019-2020,1,1,Meppen,79904,FSV Zwickau,95202,True,2019-07-20T12:00:00Z,0,2,53.0,47.0,19.0,13.0,2.0,2.0,8.0,7.0,0.0,2.0,0.0,1.0,391.0,362.0,264.0,237.0,68.0,65.0,38.0,15.0,7.0,3.0,12.0,18.0,9.0,8.0,10.0,31.0,1.0,2.0,54.0,68.0,14.0,25.0,18.0,13.0,3.0,3.0,0.0,0.0,True
3089633,2019-2020,1,1,MSV Duisburg,8293,Sonnenhof Großaspach,94941,True,2019-07-20T12:00:00Z,4,1,49.0,51.0,15.0,6.0,5.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,422.0,450.0,323.0,344.0,77.0,76.0,24.0,11.0,6.0,0.0,18.0,19.0,10.0,11.0,11.0,22.0,1.0,5.0,52.0,48.0,16.0,15.0,7.0,14.0,3.0,4.0,0.0,0.0,True
3089631,2019-2020,1,1,Würzburger Kickers,145486,Bayern München II,8264,True,2019-07-20T12:00:00Z,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
3089635,2019-2020,1,1,Hansa Rostock,8294,Viktoria Köln 1904,276267,True,2019-07-20T12:05:00Z,3,3,55.0,45.0,9.0,18.0,5.0,7.0,4.0,6.0,4.0,4.0,2.0,1.0,497.0,402.0,431.0,325.0,87.0,81.0,22.0,27.0,4.0,6.0,6.0,16.0,6.0,16.0,21.0,24.0,3.0,4.0,40.0,50.0,11.0,16.0,14.0,13.0,2.0,4.0,0.0,0.0,True
3089636,2019-2020,1,1,Magdeburg,8188,Eintracht Braunschweig,9776,True,2019-07-20T15:45:00Z,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
3089637,2019-2020,1,1,Chemnitzer FC,6596,Waldhof Mannheim,9743,True,2019-07-21T11:00:00Z,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
3089638,2019-2020,1,1,KFC Uerdingen,8199,Hallescher FC,7761,True,2019-07-21T12:00:00Z,1,0,51.0,49.0,17.0,7.0,6.0,4.0,8.0,3.0,2.0,0.0,1.0,0.0,389.0,382.0,237.0,241.0,61.0,63.0,20.0,16.0,6.0,6.0,21.0,11.0,9.0,7.0,20.0,19.0,3.0,4.0,70.0,49.0,35.0,28.0,8.0,9.0,1.0,1.0,0.0,0.0,True
3089639,2019-2020,1,1,Carl Zeiss Jena,8320,Ingolstadt,8234,True,2019-07-22T17:00:00Z,1,2,57.0,43.0,20.0,8.0,10.0,5.0,7.0,3.0,8.0,2.0,6.0,1.0,464.0,344.0,373.0,251.0,80.0,73.0,34.0,15.0,9.0,3.0,10.0,13.0,8.0,8.0,22.0,36.0,3.0,7.0,47.0,41.0,20.0,12.0,10.0,15.0,3.0,3.0,0.0,0.0,True
