matchDateTime,homeTeamName,awayTeamName,odds_home,odds_draw,odds_away,score,season
24 May 2011 20:30,VfL Osnabruck,SG Dynamo Dresden,2.18,3.41,3.18,1-3,2010-2011
20 May 2011 20:30,SG Dynamo Dresden,VfL Osnabruck,2.03,3.38,3.64,1-1,2010-2011
14 May 2011 13:30,Babelsberg,Sandhausen,2.36,3.2,2.7,0-0,2010-2011
Unknown 13:30,Braunschweig,Heidenheim,1.53,3.75,5.22,4-0,2010-2011
Unknown 13:30,Burghausen,Saarbrucken,1.9,3.53,3.35,3-4,2010-2011
Unknown 13:30,Erfurt,Aalen,1.66,3.6,4.33,1-0,2010-2011
Unknown 13:30,Hansa Rostock,Ahlen,1.92,3.53,3.27,2-0,2010-2011
Unknown 13:30,Offenbach,SG Dynamo Dresden,3.85,3.57,1.77,2-3,2010-2011
Unknown 13:30,TuS Koblenz,Regensburg,2.08,3.3,3.08,0-2,2010-2011
Unknown 13:30,Unterhaching,Bayern II,1.65,3.65,4.39,0-4,2010-2011
Unknown 13:30,Stuttgart II,Jena,1.89,3.35,3.6,3-2,2010-2011
Unknown 13:30,Werder Bremen II,Wehen,3.17,3.5,1.97,1-4,2010-2011
07 May 2011 13:30,Aalen,Stuttgart II,1.9,3.53,3.82,1-1,2010-2011
Unknown 13:30,Ahlen,Erfurt,3.2,3.48,2.09,4-3,2010-2011
Unknown 13:30,Bayern II,Werder Bremen II,2.6,3.37,2.54,0-1,2010-2011
Unknown 13:30,SG Dynamo Dresden,Burghausen,1.46,4.21,6.73,2-0,2010-2011
Unknown 13:30,Heidenheim,Offenbach,2.83,3.39,2.34,2-1,2010-2011
Unknown 13:30,Jena,Braunschweig,3.41,3.43,2.07,2-2,2010-2011
Unknown 13:30,Regensburg,Hansa Rostock,2.87,3.32,2.36,2-2,2010-2011
Unknown 13:30,Saarbrucken,Babelsberg,1.9,3.45,3.84,3-1,2010-2011
Unknown 13:30,Sandhausen,Unterhaching,1.81,3.49,4.22,0-0,2010-2011
Unknown 13:30,Wehen,TuS Koblenz,1.58,3.9,5.54,1-0,2010-2011
30 Apr 2011 14:00,Aalen,Ahlen,1.85,3.52,3.91,3-0,2010-2011
Unknown 14:00,Braunschweig,Stuttgart II,1.5,4.03,6.38,2-1,2010-2011
Unknown 14:00,Burghausen,Heidenheim,2.01,3.45,3.48,2-2,2010-2011
Unknown 14:00,Erfurt,Regensburg,1.48,4.1,6.5,0-1,2010-2011
Unknown 14:00,Hansa Rostock,Wehen,2.27,3.34,2.95,3-1,2010-2011
Unknown 14:00,TuS Koblenz,Bayern II,1.54,3.97,5.83,1-3,2010-2011
Unknown 14:00,Werder Bremen II,Sandhausen,2.38,3.39,2.77,1-1,2010-2011
29 Apr 2011 19:00,Offenbach,Jena,1.56,3.9,5.57,0-2,2010-2011
Unknown 19:00,Unterhaching,Saarbrucken,2.26,3.3,3.04,0-2,2010-2011
Unknown 18:00,Babelsberg,SG Dynamo Dresden,3.53,3.34,2.04,1-1,2010-2011
24 Apr 2011 14:00,Bayern II,Hansa Rostock,4.91,3.74,1.66,0-0,2010-2011
Unknown 14:00,Stuttgart II,Ahlen,2.26,3.3,3.04,5-1,2010-2011
23 Apr 2011 14:00,Braunschweig,Offenbach,1.9,3.47,3.83,2-1,2010-2011
Unknown 14:00,SG Dynamo Dresden,Unterhaching,1.63,3.71,5.15,4-0,2010-2011
Unknown 14:00,Heidenheim,Babelsberg,2.06,3.36,3.43,1-1,2010-2011
Unknown 14:00,Jena,Burghausen,2.04,3.32,3.51,1-0,2010-2011
Unknown 14:00,Regensburg,Aalen,2.59,3.19,2.66,1-1,2010-2011
Unknown 14:00,Saarbrucken,Werder Bremen II,1.78,3.64,4.15,1-0,2010-2011
Unknown 14:00,Sandhausen,TuS Koblenz,1.94,3.33,3.89,0-0,2010-2011
Unknown 14:00,Wehen,Erfurt,1.87,3.5,3.99,0-1,2010-2011
20 Apr 2011 19:00,Aalen,Wehen,2.67,3.24,2.54,1-2,2010-2011
Unknown 19:00,Ahlen,Regensburg,1.99,3.36,3.62,2-0,2010-2011
Unknown 19:00,Erfurt,Bayern II,1.38,4.52,8.13,2-0,2010-2011
Unknown 19:00,Hansa Rostock,Sandhausen,1.62,3.79,5.23,0-1,2010-2011
Unknown 19:00,Offenbach,Stuttgart II,1.61,3.72,5.41,2-2,2010-2011
Unknown 19:00,Unterhaching,Heidenheim,2.07,3.41,3.34,1-1,2010-2011
19 Apr 2011 19:00,Burghausen,Braunschweig,3.58,3.41,2.0,0-0,2010-2011
Unknown 19:00,TuS Koblenz,Saarbrucken,2.0,3.34,3.61,1-2,2010-2011
19 Apr 2011 19:00,Babelsberg,Jena,2.08,3.27,3.47,4-1,2010-2011
Unknown 18:30,Werder Bremen II,SG Dynamo Dresden,2.69,3.33,2.47,0-3,2010-2011
16 Apr 2011 14:00,Bayern II,Aalen,2.83,3.29,2.4,0-1,2010-2011
Unknown 14:00,SG Dynamo Dresden,TuS Koblenz,1.88,3.41,3.99,1-0,2010-2011
Unknown 14:00,Heidenheim,Werder Bremen II,1.89,3.49,3.88,3-1,2010-2011
Unknown 14:00,Jena,Unterhaching,2.16,3.33,3.22,1-2,2010-2011
Unknown 14:00,Offenbach,Burghausen,1.55,3.86,5.81,2-0,2010-2011
Unknown 14:00,Saarbrucken,Hansa Rostock,3.18,3.38,2.16,3-0,2010-2011
Unknown 14:00,Stuttgart II,Regensburg,2.01,3.34,3.53,1-2,2010-2011
Unknown 14:00,Wehen,Ahlen,1.57,3.76,5.72,3-0,2010-2011
15 Apr 2011 19:00,Braunschweig,Babelsberg,1.49,4.05,6.52,1-1,2010-2011
Unknown 18:30,Sandhausen,Erfurt,2.39,3.3,2.83,3-2,2010-2011
10 Apr 2011 14:00,Unterhaching,Braunschweig,3.5,3.3,2.06,0-1,2010-2011
09 Apr 2011 14:00,Aalen,Sandhausen,2.54,3.25,2.69,0-0,2010-2011
Unknown 14:00,Ahlen,Bayern II,2.05,3.3,3.49,2-0,2010-2011
Unknown 14:00,Babelsberg,Offenbach,2.85,3.22,2.43,2-0,2010-2011
Unknown 14:00,Burghausen,Stuttgart II,2.18,3.26,3.22,3-4,2010-2011
Unknown 14:00,Erfurt,Saarbrucken,1.57,3.8,5.65,1-2,2010-2011
Unknown 14:00,Hansa Rostock,SG Dynamo Dresden,1.8,3.51,4.26,1-0,2010-2011
Unknown 14:00,Regensburg,Wehen,3.09,3.23,2.27,0-0,2010-2011
Unknown 14:00,TuS Koblenz,Heidenheim,2.07,3.31,3.47,4-0,2010-2011
Unknown 14:00,Werder Bremen II,Jena,2.1,3.33,3.35,0-0,2010-2011
06 Apr 2011 20:15,SG Dynamo Dresden,Erfurt,1.97,3.38,3.68,1-3,2010-2011
Unknown 19:00,Braunschweig,Werder Bremen II,1.29,4.88,9.92,1-2,2010-2011
Unknown 19:00,Heidenheim,Hansa Rostock,2.91,3.34,2.31,1-2,2010-2011
Unknown 19:00,Offenbach,Unterhaching,1.74,3.54,4.59,1-0,2010-2011
Unknown 19:00,Sandhausen,Ahlen,2.02,3.29,3.62,5-0,2010-2011
05 Apr 2011 19:00,Bayern II,Regensburg,2.32,3.28,2.95,0-2,2010-2011
Unknown 19:00,Burghausen,Babelsberg,2.09,3.28,3.43,1-2,2010-2011
Unknown 19:00,Saarbrucken,Aalen,2.0,3.33,3.61,3-2,2010-2011
Unknown 19:00,Stuttgart II,Wehen,2.82,3.24,2.43,3-3,2010-2011
Unknown 18:30,Jena,TuS Koblenz,2.38,3.33,2.78,2-2,2010-2011
02 Apr 2011 14:00,Aalen,SG Dynamo Dresden,2.64,3.26,2.59,1-0,2010-2011
Unknown 14:00,Ahlen,Saarbrucken,2.08,3.33,3.4,0-2,2010-2011
Unknown 14:00,Babelsberg,Stuttgart II,2.4,3.22,2.87,3-0,2010-2011
Unknown 14:00,Erfurt,Heidenheim,1.85,3.48,4.06,0-0,2010-2011
Unknown 14:00,Hansa Rostock,Jena,1.46,4.2,6.68,2-1,2010-2011
Unknown 14:00,Regensburg,Sandhausen,2.53,3.2,2.73,0-0,2010-2011
Unknown 14:00,TuS Koblenz,Braunschweig,3.33,3.33,2.11,0-2,2010-2011
Unknown 14:00,Unterhaching,Burghausen,2.0,3.38,3.56,2-0,2010-2011
Unknown 14:00,Wehen,Bayern II,1.56,3.76,5.98,3-0,2010-2011
01 Apr 2011 19:00,Werder Bremen II,Offenbach,3.14,3.29,2.22,0-0,2010-2011
26 Mar 2011 14:00,Bayern II,Babelsberg,2.0,3.29,3.69,1-2,2010-2011
Unknown 14:00,SG Dynamo Dresden,Heidenheim,1.71,3.58,4.79,0-0,2010-2011
Unknown 14:00,Regensburg,Jena,2.28,3.2,3.09,0-0,2010-2011
20 Mar 2011 13:15,Braunschweig,Hansa Rostock,2.0,3.36,3.62,2-1,2010-2011
19 Mar 2011 14:10,Jena,Erfurt,2.69,3.24,2.53,1-3,2010-2011
