fotmob_match_id,season,round,round_name,home_team,home_team_id,away_team,away_team_id,finished,match_date,home_score,away_score,home_possession,away_possession,home_shots_total,away_shots_total,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_passes,away_passes,home_passes_accurate,away_passes_accurate,home_pass_accuracy_pct,away_pass_accuracy_pct,home_touches_opp_box,away_touches_opp_box,home_corners,away_corners,home_tackles,away_tackles,home_interceptions,away_interceptions,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_aerials_won,away_aerials_won,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,has_stats
1034787,2011-2012,1,1,FC Heidenheim,94937,Kickers Offenbach,8407,True,2011-07-22T15:45:00Z,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1034829,2011-2012,1,1,Arminia Bielefeld,9912,VfB Stuttgart II,8458,True,2011-07-23T12:00:00Z,1,2,62.0,38.0,26.0,11.0,11.0,7.0,5.0,1.0,2.0,1.0,1.0,1.0,544.0,329.0,461.0,251.0,85.0,76.0,33.0,19.0,4.0,3.0,9.0,12.0,9.0,5.0,16.0,34.0,6.0,6.0,46.0,48.0,11.0,15.0,15.0,17.0,1.0,2.0,0.0,0.0,True
1034822,2011-2012,1,1,Burghausen,8408,Oberhausen,7782,True,2011-07-23T12:00:00Z,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1034831,2011-2012,1,1,Darmstadt,8262,VfL Osnabrück,9775,True,2011-07-23T12:00:00Z,0,1,46.0,54.0,17.0,13.0,5.0,4.0,7.0,1.0,3.0,1.0,2.0,1.0,318.0,378.0,218.0,252.0,69.0,67.0,27.0,23.0,6.0,7.0,18.0,19.0,17.0,9.0,30.0,14.0,4.0,4.0,57.0,61.0,28.0,18.0,14.0,11.0,1.0,1.0,0.0,0.0,True
1034826,2011-2012,1,1,Jahn Regensburg,7789,Babelsberg,7775,True,2011-07-23T12:00:00Z,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1034793,2011-2012,1,1,Preussen Münster,8171,Unterhaching,8486,True,2011-07-23T12:00:00Z,1,1,45.0,55.0,25.0,12.0,8.0,2.0,12.0,5.0,1.0,2.0,1.0,2.0,345.0,426.0,258.0,325.0,75.0,76.0,38.0,20.0,4.0,4.0,8.0,15.0,6.0,5.0,16.0,18.0,2.0,5.0,30.0,51.0,11.0,11.0,13.0,8.0,1.0,2.0,0.0,0.0,True
1034824,2011-2012,1,1,RW Erfurt,8148,Carl Zeiss Jena,8320,True,2011-07-23T12:00:00Z,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1034813,2011-2012,1,1,Saarbrücken,8271,Chemnitzer FC,6596,True,2011-07-23T12:00:00Z,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1034790,2011-2012,1,1,Sandhausen,8086,Aalen,8233,True,2011-07-23T12:00:00Z,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1034828,2011-2012,1,1,Wehen Wiesbaden,8196,Werder Bremen II,8162,True,2011-07-23T12:00:00Z,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1034842,2011-2012,2,2,Babelsberg,7775,RW Erfurt,8148,True,2011-08-02T16:30:00Z,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1034844,2011-2012,2,2,Carl Zeiss Jena,8320,Burghausen,8408,True,2011-08-02T16:30:00Z,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1034848,2011-2012,2,2,Chemnitzer FC,6596,Preussen Münster,8171,True,2011-08-02T16:30:00Z,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1034852,2011-2012,2,2,Aalen,8233,Darmstadt,8262,True,2011-08-02T17:00:00Z,1,1,30.0,70.0,4.0,20.0,0.0,7.0,1.0,4.0,0.0,4.0,0.0,2.0,263.0,632.0,159.0,522.0,60.0,83.0,6.0,32.0,1.0,6.0,11.0,15.0,14.0,11.0,16.0,18.0,5.0,0.0,40.0,47.0,14.0,12.0,16.0,15.0,3.0,1.0,0.0,0.0,True
1034847,2011-2012,2,2,Oberhausen,7782,Saarbrücken,8271,True,2011-08-02T17:00:00Z,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1034836,2011-2012,2,2,VfL Osnabrück,9775,Arminia Bielefeld,9912,True,2011-08-02T17:00:00Z,1,1,60.0,40.0,9.0,13.0,1.0,5.0,5.0,4.0,0.0,2.0,0.0,2.0,407.0,263.0,315.0,178.0,77.0,68.0,10.0,30.0,4.0,8.0,21.0,26.0,5.0,9.0,24.0,38.0,3.0,1.0,63.0,58.0,13.0,14.0,15.0,15.0,3.0,1.0,1.0,0.0,True
1034839,2011-2012,2,2,VfB Stuttgart II,8458,Wehen Wiesbaden,8196,True,2011-08-02T17:00:00Z,0,0,60.0,40.0,10.0,9.0,6.0,4.0,3.0,5.0,3.0,1.0,3.0,1.0,627.0,413.0,564.0,338.0,90.0,82.0,15.0,25.0,3.0,5.0,14.0,13.0,5.0,10.0,34.0,15.0,4.0,3.0,42.0,36.0,10.0,4.0,14.0,13.0,2.0,3.0,0.0,0.0,True
1034849,2011-2012,2,2,Unterhaching,8486,FC Heidenheim,94937,True,2011-08-03T17:00:00Z,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1034841,2011-2012,2,2,Werder Bremen II,8162,Jahn Regensburg,7789,True,2011-08-03T17:00:00Z,1,4,53.0,47.0,17.0,21.0,9.0,6.0,5.0,8.0,2.0,2.0,0.0,0.0,352.0,314.0,276.0,222.0,78.0,71.0,28.0,38.0,11.0,7.0,12.0,21.0,10.0,7.0,27.0,28.0,3.0,5.0,46.0,56.0,18.0,15.0,14.0,16.0,5.0,5.0,0.0,0.0,True
1034850,2011-2012,2,2,Kickers Offenbach,8407,Sandhausen,8086,True,2011-08-03T17:15:00Z,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
