matchDateTime,homeTeamName,awayTeamName,odds_home,odds_draw,odds_away,score,season
Unknown 14:00,Mannheim,Ingolstadt,2.62,3.17,2.75,4-1,2020-2021
Unknown 14:00,Turkgucu Munchen,Duisburg,1.82,3.88,3.88,2-1,2020-2021
Unknown 14:00,Uerdingen,Unterhaching,2.58,3.09,2.84,3-1,2020-2021
Unknown 14:00,Wehen,Zwickau,2.11,3.34,3.42,3-1,2020-2021
13 Nov 2020 19:00,Viktoria Koln,Saarbrucken,3.09,3.57,2.16,0-2,2020-2021
09 Nov 2020 19:00,Duisburg,Viktoria Koln,2.26,3.53,2.92,1-3,2020-2021
08 Nov 2020 14:00,Lubeck,Uerdingen,2.62,3.06,2.82,1-0,2020-2021
07 Nov 2020 14:00,Magdeburg,Bayern II,3.71,3.6,1.94,2-1,2020-2021
Unknown 14:00,Munich 1860,Hallescher,1.76,3.79,4.3,6-1,2020-2021
Unknown 14:00,Saarbrucken,SG Dynamo Dresden,2.24,3.3,3.19,2-1,2020-2021
Unknown 14:00,Zwickau,Kaiserslautern,2.54,3.21,2.77,1-2,2020-2021
06 Nov 2020 19:00,Ingolstadt,Wehen,2.42,3.27,2.89,4-1,2020-2021
04 Nov 2020 19:00,Duisburg,Saarbrucken,2.85,3.31,2.45,2-3,2020-2021
Unknown 19:00,Zwickau,Turkgucu Munchen,2.25,3.56,2.95,0-1,2020-2021
02 Nov 2020 19:00,Kaiserslautern,Hansa Rostock,3.01,3.21,2.38,0-0,2020-2021
01 Nov 2020 14:00,Turkgucu Munchen,Ingolstadt,2.95,3.29,2.35,1-1,2020-2021
Unknown 13:00,Wehen,Bayern II,1.99,3.59,3.5,2-4,2020-2021
31 Oct 2020 14:00,SG Dynamo Dresden,Meppen,1.8,3.89,4.1,3-0,2020-2021
Unknown 14:00,Mannheim,Magdeburg,1.76,3.86,4.14,5-2,2020-2021
Unknown 14:00,Munich 1860,Duisburg,1.6,4.12,5.13,0-2,2020-2021
Unknown 14:00,Uerdingen,Saarbrucken,2.64,3.37,2.59,1-0,2020-2021
30 Oct 2020 19:00,Viktoria Koln,Lubeck,1.94,3.84,3.54,0-2,2020-2021
26 Oct 2020 19:00,Unterhaching,Munich 1860,2.85,3.36,2.41,0-2,2020-2021
25 Oct 2020 14:00,Bayern II,Mannheim,2.32,3.41,2.89,2-0,2020-2021
Unknown 13:00,Saarbrucken,Verl,2.13,3.5,3.2,1-2,2020-2021
24 Oct 2020 14:00,Duisburg,Uerdingen,2.4,3.32,2.85,0-2,2020-2021
Unknown 14:00,Hansa Rostock,Viktoria Koln,1.79,3.89,3.9,5-1,2020-2021
Unknown 14:00,Ingolstadt,SG Dynamo Dresden,2.4,3.1,3.04,1-0,2020-2021
Unknown 14:00,Lubeck,Hallescher,2.45,3.31,2.79,2-3,2020-2021
Unknown 14:00,Magdeburg,Wehen,2.96,3.34,2.31,1-2,2020-2021
Unknown 14:00,Meppen,Kaiserslautern,3.3,3.43,2.1,3-2,2020-2021
21 Oct 2020 19:00,Viktoria Koln,Bayern II,2.39,3.53,2.77,3-2,2020-2021
Unknown 19:00,Hallescher,Meppen,2.27,3.55,2.94,4-1,2020-2021
Unknown 19:00,Kaiserslautern,Ingolstadt,2.48,3.21,2.88,1-1,2020-2021
Unknown 19:00,Munich 1860,Saarbrucken,2.14,3.54,3.18,1-2,2020-2021
Unknown 19:00,Unterhaching,Duisburg,1.81,3.67,4.16,0-1,2020-2021
20 Oct 2020 19:00,SG Dynamo Dresden,Zwickau,1.89,3.64,3.81,1-2,2020-2021
Unknown 19:00,Mannheim,Hansa Rostock,3.16,3.28,2.27,1-2,2020-2021
Unknown 19:00,Turkgucu Munchen,Lubeck,1.69,3.73,4.8,4-3,2020-2021
Unknown 19:00,Uerdingen,Wehen,2.94,3.26,2.4,0-4,2020-2021
Unknown 19:00,Verl,Magdeburg,2.1,3.27,3.54,3-1,2020-2021
18 Oct 2020 15:00,Meppen,Viktoria Koln,2.51,3.65,2.57,0-1,2020-2021
Unknown 13:00,Saarbrucken,Unterhaching,2.07,3.44,3.38,2-1,2020-2021
17 Oct 2020 14:00,Bayern II,Kaiserslautern,2.53,3.48,2.63,0-0,2020-2021
Unknown 14:00,Hansa Rostock,Munich 1860,2.27,3.48,2.93,1-1,2020-2021
Unknown 14:00,Ingolstadt,Verl,2.09,3.4,3.43,2-1,2020-2021
Unknown 14:00,Lubeck,SG Dynamo Dresden,3.17,3.4,2.17,0-1,2020-2021
Unknown 14:00,Wehen,Mannheim,2.09,3.44,3.36,0-1,2020-2021
Unknown 14:00,Zwickau,Uerdingen,2.2,3.31,3.21,1-2,2020-2021
16 Oct 2020 19:00,Magdeburg,Turkgucu Munchen,2.94,3.46,2.26,2-0,2020-2021
12 Oct 2020 19:00,Hallescher,Zwickau,2.52,3.32,2.76,0-2,2020-2021
11 Oct 2020 14:00,Viktoria Koln,Ingolstadt,2.69,3.28,2.57,2-0,2020-2021
Unknown 13:00,Unterhaching,Meppen,2.07,3.44,3.49,2-1,2020-2021
10 Oct 2020 14:00,Kaiserslautern,Mannheim,2.06,3.52,3.43,1-1,2020-2021
Unknown 14:00,Munich 1860,Lubeck,1.56,4.2,5.35,4-1,2020-2021
Unknown 14:00,Uerdingen,Bayern II,2.86,3.52,2.32,1-1,2020-2021
Unknown 14:00,Verl,Hansa Rostock,3.1,3.17,2.35,2-3,2020-2021
10 Oct 2020 14:00,SG Dynamo Dresden,Magdeburg,1.98,3.54,3.64,1-0,2020-2021
Unknown 14:00,Turkgucu Munchen,Wehen,2.43,3.4,2.78,0-0,2020-2021
05 Oct 2020 19:00,Wehen,Kaiserslautern,2.14,3.42,3.31,2-2,2020-2021
04 Oct 2020 14:00,Saarbrucken,Hallescher,2.23,3.48,3.06,4-0,2020-2021
Unknown 13:00,Hansa Rostock,Uerdingen,1.74,3.7,4.52,0-0,2020-2021
03 Oct 2020 14:00,Ingolstadt,Unterhaching,1.92,3.4,4.07,0-1,2020-2021
Unknown 14:00,Lubeck,Duisburg,2.24,3.5,2.97,1-1,2020-2021
Unknown 14:00,Magdeburg,Viktoria Koln,2.22,3.34,3.18,0-2,2020-2021
Unknown 14:00,Mannheim,Turkgucu Munchen,3.06,3.59,2.19,4-4,2020-2021
Unknown 14:00,Meppen,Verl,2.56,3.34,2.68,1-2,2020-2021
Unknown 14:00,Zwickau,Munich 1860,3.33,3.44,2.12,1-2,2020-2021
02 Oct 2020 19:00,Bayern II,SG Dynamo Dresden,2.62,3.48,2.53,3-0,2020-2021
28 Sep 2020 19:00,Uerdingen,Meppen,2.32,3.55,2.86,0-2,2020-2021
27 Sep 2020 14:00,Turkgucu Munchen,Kaiserslautern,2.18,3.4,3.19,3-0,2020-2021
Unknown 13:00,SG Dynamo Dresden,Mannheim,1.71,3.95,4.42,1-1,2020-2021
26 Sep 2020 14:00,Duisburg,Zwickau,1.74,3.84,4.31,1-1,2020-2021
Unknown 14:00,Viktoria Koln,Wehen,2.51,3.56,2.57,0-2,2020-2021
Unknown 14:00,Hallescher,Ingolstadt,2.67,3.27,2.58,0-2,2020-2021
Unknown 14:00,Munich 1860,Magdeburg,1.72,3.9,4.43,1-1,2020-2021
Unknown 14:00,Saarbrucken,Hansa Rostock,2.95,3.38,2.31,2-0,2020-2021
Unknown 14:00,Verl,Bayern II,2.57,3.45,2.55,3-0,2020-2021
25 Sep 2020 19:00,Unterhaching,Lubeck,2.51,3.4,2.63,1-0,2020-2021
21 Sep 2020 19:00,Mannheim,Viktoria Koln,2.63,3.55,2.46,2-2,2020-2021
20 Sep 2020 14:00,Magdeburg,Hallescher,2.18,3.35,3.26,0-2,2020-2021
Unknown 13:00,Ingolstadt,Uerdingen,1.8,3.64,4.31,2-1,2020-2021
19 Sep 2020 14:00,Bayern II,Turkgucu Munchen,2.32,3.55,2.86,2-2,2020-2021
Unknown 14:00,Hansa Rostock,Duisburg,2.04,3.52,3.45,3-1,2020-2021
Unknown 14:00,Lubeck,Saarbrucken,2.32,3.44,2.93,1-1,2020-2021
Unknown 14:00,Meppen,Munich 1860,2.84,3.4,2.38,1-3,2020-2021
Unknown 14:00,Wehen,Verl,1.83,3.74,4.0,0-0,2020-2021
Unknown 14:00,Zwickau,Unterhaching,2.43,3.34,2.82,2-1,2020-2021
18 Sep 2020 17:45,Kaiserslautern,SG Dynamo Dresden,2.51,3.42,2.69,0-1,2020-2021
