matchDateTime,homeTeamName,awayTeamName,odds_home,odds_draw,odds_away,score,season
Unknown 14:00,Erfurt,Unterhaching,1.92,3.33,3.8,1-0,2012-2013
Unknown 14:00,Karlsruher SC,Babelsberg,1.29,4.79,10.09,2-1,2012-2013
Unknown 14:00,Offenbach,Preussen Munster,2.88,3.11,2.39,0-1,2012-2013
Unknown 14:00,Saarbrucken,Chemnitzer,2.47,3.17,2.62,2-0,2012-2013
Unknown 14:00,Stuttgart II,Hallescher,2.45,3.14,2.78,3-0,2012-2013
Unknown 14:00,VfL Osnabruck,Heidenheim,2.14,3.31,3.15,2-2,2012-2013
12 Apr 2013 19:00,Alemannia Aachen,Hansa Rostock,2.41,3.19,2.88,3-4,2012-2013
10 Apr 2013 19:00,Babelsberg,Stuttgart II,2.43,3.03,2.97,0-0,2012-2013
Unknown 19:00,Erfurt,Karlsruher SC,3.69,3.44,1.95,0-1,2012-2013
09 Apr 2013 19:00,Stutt. Kickers,Dortmund II,2.29,3.21,3.03,0-1,2012-2013
06 Apr 2013 14:00,Babelsberg,Offenbach,2.8,3.07,2.53,0-0,2012-2013
Unknown 14:00,Chemnitzer,Dortmund II,1.76,3.46,4.53,1-0,2012-2013
Unknown 14:00,Hallescher,Burghausen,2.05,3.25,3.55,0-0,2012-2013
Unknown 14:00,Hansa Rostock,Arminia Bielefeld,3.79,3.25,2.0,0-2,2012-2013
Unknown 14:00,Heidenheim,Stuttgart II,1.56,3.81,5.87,1-0,2012-2013
Unknown 14:00,Preussen Munster,Saarbrucken,1.49,3.98,6.56,3-3,2012-2013
Unknown 14:00,Stutt. Kickers,Erfurt,2.42,3.19,2.85,0-1,2012-2013
Unknown 14:00,Unterhaching,Karlsruher SC,5.11,3.65,1.66,2-1,2012-2013
Unknown 14:00,Wehen,VfL Osnabruck,3.2,3.09,2.27,3-2,2012-2013
05 Apr 2013 19:00,Darmstadt,Alemannia Aachen,1.73,3.53,4.46,0-0,2012-2013
03 Apr 2013 19:00,Wehen,Hallescher,2.22,3.22,3.21,2-0,2012-2013
Unknown 18:30,Stuttgart II,Erfurt,2.4,3.09,3.02,1-0,2012-2013
31 Mar 2013 14:00,Stuttgart II,Wehen,2.33,3.11,3.08,1-1,2012-2013
30 Mar 2013 14:00,Alemannia Aachen,Chemnitzer,2.74,3.17,2.54,1-5,2012-2013
Unknown 14:00,Arminia Bielefeld,Darmstadt,1.52,3.92,6.27,0-0,2012-2013
Unknown 14:00,Burghausen,Erfurt,2.25,3.2,3.13,0-0,2012-2013
Unknown 14:00,Dortmund II,Preussen Munster,3.53,3.26,2.07,0-0,2012-2013
Unknown 14:00,Karlsruher SC,Stutt. Kickers,1.36,4.57,8.32,3-0,2012-2013
Unknown 14:00,Offenbach,Unterhaching,1.9,3.42,3.93,1-0,2012-2013
Unknown 14:00,Saarbrucken,Babelsberg,1.8,3.43,4.43,2-1,2012-2013
Unknown 14:00,VfL Osnabruck,Hansa Rostock,1.51,3.89,6.57,3-2,2012-2013
26 Mar 2013 19:00,Burghausen,Offenbach,2.38,3.19,2.91,0-0,2012-2013
23 Mar 2013 15:00,Stutt. Kickers,Arminia Bielefeld,3.55,3.3,2.05,1-1,2012-2013
Unknown 14:00,Burghausen,Alemannia Aachen,1.91,3.48,3.83,2-0,2012-2013
Unknown 14:00,Hansa Rostock,Darmstadt,2.04,3.23,3.6,0-0,2012-2013
16 Mar 2013 14:00,Darmstadt,VfL Osnabruck,3.72,3.26,2.0,1-0,2012-2013
Unknown 14:00,Heidenheim,Burghausen,1.64,3.76,4.97,2-1,2012-2013
16 Mar 2013 14:00,Chemnitzer,Arminia Bielefeld,2.43,3.25,2.79,0-1,2012-2013
Unknown 14:00,Hansa Rostock,Stuttgart II,2.19,3.16,3.29,0-0,2012-2013
Unknown 14:00,Preussen Munster,Alemannia Aachen,1.41,4.45,7.04,4-1,2012-2013
Unknown 14:00,Stutt. Kickers,Offenbach,2.4,3.17,2.92,0-2,2012-2013
15 Mar 2013 19:00,Unterhaching,Saarbrucken,2.34,3.31,2.91,0-0,2012-2013
12 Mar 2013 18:30,Stuttgart II,Unterhaching,2.09,3.27,3.45,0-0,2012-2013
10 Mar 2013 14:00,Hallescher,Hansa Rostock,2.25,3.19,3.14,3-1,2012-2013
09 Mar 2013 14:00,Alemannia Aachen,Babelsberg,2.08,3.31,3.39,1-2,2012-2013
Unknown 14:00,Arminia Bielefeld,Preussen Munster,2.24,3.25,3.1,1-1,2012-2013
Unknown 14:00,Burghausen,Karlsruher SC,3.8,3.32,1.94,1-2,2012-2013
Unknown 14:00,Dortmund II,Unterhaching,2.27,3.18,3.14,2-1,2012-2013
Unknown 14:00,Heidenheim,Wehen,1.66,3.67,5.03,2-2,2012-2013
Unknown 14:00,Offenbach,Erfurt,1.96,3.33,3.79,0-1,2012-2013
Unknown 14:00,Saarbrucken,Stutt. Kickers,2.15,3.29,3.23,3-0,2012-2013
Unknown 14:00,Stuttgart II,Darmstadt,1.97,3.29,3.79,0-2,2012-2013
08 Mar 2013 19:00,VfL Osnabruck,Chemnitzer,1.79,3.43,4.47,2-2,2012-2013
06 Mar 2013 19:00,Hansa Rostock,Burghausen,2.23,3.2,3.15,1-0,2012-2013
03 Mar 2013 14:00,Darmstadt,Hallescher,2.48,3.05,2.9,1-2,2012-2013
02 Mar 2013 14:00,Babelsberg,Arminia Bielefeld,3.43,3.25,2.09,0-2,2012-2013
Unknown 14:00,Chemnitzer,Stuttgart II,1.87,3.42,4.03,1-0,2012-2013
Unknown 14:00,Erfurt,Saarbrucken,1.86,3.48,4.04,1-2,2012-2013
Unknown 14:00,Hansa Rostock,Heidenheim,3.01,3.24,2.29,0-2,2012-2013
Unknown 14:00,Karlsruher SC,Offenbach,1.55,3.81,5.93,2-1,2012-2013
Unknown 14:00,Preussen Munster,VfL Osnabruck,2.34,3.14,3.02,3-1,2012-2013
Unknown 14:00,Unterhaching,Alemannia Aachen,2.2,3.33,3.1,1-0,2012-2013
Unknown 14:00,Wehen,Burghausen,2.13,3.21,3.42,1-1,2012-2013
23 Feb 2013 14:00,Alemannia Aachen,Stutt. Kickers,2.7,3.25,2.53,3-0,2012-2013
Unknown 14:00,Arminia Bielefeld,Unterhaching,1.71,3.6,4.77,3-0,2012-2013
Unknown 14:00,Hallescher,Chemnitzer,2.78,3.19,2.49,2-0,2012-2013
Unknown 14:00,Heidenheim,Darmstadt,1.55,3.87,5.68,3-0,2012-2013
Unknown 14:00,Saarbrucken,Karlsruher SC,4.33,3.6,1.76,0-0,2012-2013
Unknown 14:00,VfL Osnabruck,Babelsberg,1.36,4.48,8.4,1-0,2012-2013
22 Feb 2013 18:30,Wehen,Hansa Rostock,2.05,3.22,3.64,2-1,2012-2013
20 Feb 2013 19:00,Saarbrucken,Arminia Bielefeld,3.06,3.35,2.2,2-4,2012-2013
17 Feb 2013 14:00,Darmstadt,Wehen,2.64,3.13,2.65,1-0,2012-2013
16 Feb 2013 14:00,Chemnitzer,Heidenheim,2.28,3.23,3.06,2-1,2012-2013
Unknown 14:00,Karlsruher SC,Dortmund II,1.43,4.31,7.08,1-0,2012-2013
Unknown 14:00,Offenbach,Saarbrucken,2.0,3.32,3.64,2-0,2012-2013
Unknown 14:00,Preussen Munster,Hallescher,1.6,3.58,5.85,2-0,2012-2013
Unknown 14:00,Unterhaching,VfL Osnabruck,3.16,3.22,2.22,0-2,2012-2013
13 Feb 2013 19:00,Darmstadt,Babelsberg,2.03,3.25,3.58,0-0,2012-2013
12 Feb 2013 18:30,Unterhaching,Wehen,2.16,3.32,3.19,0-2,2012-2013
10 Feb 2013 14:00,VfL Osnabruck,Stutt. Kickers,1.66,3.67,4.98,3-1,2012-2013
09 Feb 2013 14:00,Arminia Bielefeld,Erfurt,1.91,3.36,3.9,2-0,2012-2013
Unknown 14:00,Burghausen,Saarbrucken,1.98,3.35,3.65,2-1,2012-2013
Unknown 14:00,Hallescher,Babelsberg,1.96,3.29,3.83,1-0,2012-2013
Unknown 14:00,Heidenheim,Preussen Munster,2.38,3.14,2.93,3-1,2012-2013
08 Feb 2013 19:00,Alemannia Aachen,Karlsruher SC,3.78,3.35,1.92,0-4,2012-2013
Unknown 18:30,Wehen,Chemnitzer,2.42,3.22,2.81,0-0,2012-2013
05 Feb 2013 18:30,Stuttgart II,Offenbach,2.41,3.26,2.86,1-0,2012-2013
03 Feb 2013 14:00,Saarbrucken,Dortmund II,2.1,3.3,3.39,3-3,2012-2013
Unknown 14:00,Unterhaching,Hallescher,1.89,3.4,3.99,1-3,2012-2013
02 Feb 2013 14:00,Babelsberg,Heidenheim,3.05,3.18,2.3,2-4,2012-2013
Unknown 14:00,Chemnitzer,Hansa Rostock,1.88,3.38,4.05,2-1,2012-2013
Unknown 14:00,Darmstadt,Burghausen,2.44,3.15,2.87,0-0,2012-2013
Unknown 14:00,Erfurt,VfL Osnabruck,3.18,3.27,2.2,2-1,2012-2013
Unknown 14:00,Karlsruher SC,Arminia Bielefeld,1.81,3.42,4.35,0-0,2012-2013
Unknown 14:00,Offenbach,Alemannia Aachen,1.73,3.51,4.71,1-1,2012-2013
Unknown 14:00,Preussen Munster,Wehen,1.68,3.62,4.95,0-0,2012-2013
Unknown 14:00,Stutt. Kickers,Stuttgart II,2.24,3.17,3.2,3-0,2012-2013
30 Jan 2013 19:00,Dortmund II,Alemannia Aachen,2.07,3.35,3.42,0-0,2012-2013
Unknown 19:00,Wehen,Stutt. Kickers,2.0,3.29,3.67,0-2,2012-2013
Unknown 18:30,Heidenheim,Erfurt,1.74,3.71,4.37,2-1,2012-2013
26 Jan 2013 14:00,Alemannia Aachen,Saarbrucken,2.67,3.34,2.68,2-0,2012-2013
Unknown 14:00,Burghausen,Dortmund II,1.9,3.47,3.88,2-2,2012-2013
Unknown 14:00,Hallescher,Stutt. Kickers,2.47,3.13,2.83,1-1,2012-2013
Unknown 14:00,Hansa Rostock,Preussen Munster,2.8,3.22,2.45,0-2,2012-2013
Unknown 14:00,Heidenheim,Unterhaching,1.82,3.54,4.12,2-1,2012-2013
Unknown 14:00,VfL Osnabruck,Karlsruher SC,2.19,3.18,3.36,2-3,2012-2013
Unknown 14:00,Wehen,Babelsberg,1.76,3.47,4.67,1-0,2012-2013
25 Jan 2013 19:00,Arminia Bielefeld,Offenbach,2.05,3.29,3.46,3-1,2012-2013
15 Dec 2012 14:00,Chemnitzer,Burghausen,1.86,3.41,4.1,2-1,2012-2013
Unknown 14:00,Erfurt,Hallescher,1.96,3.34,3.74,2-1,2012-2013
Unknown 14:00,Karlsruher SC,Stuttgart II,1.6,3.83,5.32,3-1,2012-2013
Unknown 14:00,Offenbach,VfL Osnabruck,2.51,3.15,2.76,1-5,2012-2013
Unknown 14:00,Preussen Munster,Darmstadt,1.66,3.63,5.1,3-0,2012-2013
Unknown 14:00,Stutt. Kickers,Heidenheim,2.44,3.18,2.83,0-2,2012-2013
09 Dec 2012 14:00,Chemnitzer,Preussen Munster,2.37,3.24,2.91,2-2,2012-2013
08 Dec 2012 14:00,Arminia Bielefeld,Dortmund II,1.72,3.65,4.57,4-2,2012-2013
Unknown 14:00,Hallescher,Karlsruher SC,3.62,3.34,2.0,0-2,2012-2013
Unknown 14:00,Hansa Rostock,Unterhaching,2.19,3.36,3.11,0-1,2012-2013
Unknown 14:00,VfL Osnabruck,Saarbrucken,1.74,3.58,4.52,3-0,2012-2013
01 Dec 2012 14:00,Alemannia Aachen,Arminia Bielefeld,3.42,3.23,2.03,2-1,2012-2013
Unknown 14:00,Babelsberg,Chemnitzer,3.31,3.22,2.15,1-1,2012-2013
Unknown 14:00,Dortmund II,VfL Osnabruck,3.2,3.27,2.17,1-1,2012-2013
Unknown 14:00,Erfurt,Wehen,2.13,3.25,3.3,2-2,2012-2013
Unknown 14:00,Karlsruher SC,Heidenheim,1.78,3.53,4.31,5-2,2012-2013
Unknown 14:00,Offenbach,Hallescher,1.63,3.68,5.25,0-1,2012-2013
Unknown 14:00,Preussen Munster,Burghausen,1.72,3.57,4.69,2-0,2012-2013
Unknown 14:00,Saarbrucken,Stuttgart II,2.08,3.31,3.43,0-0,2012-2013
Unknown 14:00,Stutt. Kickers,Hansa Rostock,2.32,3.18,3.03,2-0,2012-2013
30 Nov 2012 19:00,Unterhaching,Darmstadt,1.78,3.56,4.27,2-2,2012-2013
24 Nov 2012 14:00,Alemannia Aachen,VfL Osnabruck,3.75,3.32,1.86,0-1,2012-2013
Unknown 14:00,Babelsberg,Preussen Munster,3.57,3.26,2.03,1-0,2012-2013
Unknown 14:00,Dortmund II,Stuttgart II,2.36,3.21,2.93,0-2,2012-2013
Unknown 14:00,Erfurt,Hansa Rostock,2.17,3.27,3.21,1-1,2012-2013
Unknown 14:00,Karlsruher SC,Wehen,1.77,3.45,4.5,4-0,2012-2013
Unknown 14:00,Offenbach,Heidenheim,2.08,3.3,3.37,0-1,2012-2013
Unknown 14:00,Saarbrucken,Hallescher,2.05,3.26,3.51,5-0,2012-2013
Unknown 14:00,Stutt. Kickers,Darmstadt,1.94,3.29,3.85,1-1,2012-2013
24 Nov 2012 14:00,Arminia Bielefeld,Burghausen,2.06,3.37,3.35,3-0,2012-2013
23 Nov 2012 19:00,Unterhaching,Chemnitzer,2.34,3.24,2.91,4-3,2012-2013
18 Nov 2012 14:00,Darmstadt,Erfurt,2.4,3.23,2.87,0-1,2012-2013
17 Nov 2012 14:00,Burghausen,Babelsberg,1.63,3.68,5.17,3-1,2012-2013
Unknown 14:00,Chemnitzer,Stutt. Kickers,1.91,3.39,3.91,2-0,2012-2013
Unknown 14:00,Hallescher,Dortmund II,2.12,3.32,3.29,0-1,2012-2013
Unknown 14:00,Hansa Rostock,Karlsruher SC,2.78,3.08,2.55,0-3,2012-2013
Unknown 14:00,Preussen Munster,Unterhaching,1.71,3.56,4.81,0-0,2012-2013
Unknown 14:00,Stuttgart II,Alemannia Aachen,1.82,3.46,4.07,2-1,2012-2013
Unknown 14:00,VfL Osnabruck,Arminia Bielefeld,1.92,3.36,3.9,0-0,2012-2013
Unknown 14:00,Wehen,Offenbach,2.61,3.19,2.66,2-1,2012-2013
16 Nov 2012 19:00,Heidenheim,Saarbrucken,1.84,3.44,4.07,3-0,2012-2013
13 Nov 2012 19:00,Erfurt,Babelsberg,1.74,3.61,4.42,1-1,2012-2013
Unknown 19:00,Stutt. Kickers,Unterhaching,2.27,3.29,3.05,0-0,2012-2013
10 Nov 2012 14:00,Alemannia Aachen,Hallescher,1.85,3.4,4.17,0-3,2012-2013
Unknown 14:00,Arminia Bielefeld,Stuttgart II,1.78,3.47,4.44,1-1,2012-2013
Unknown 14:00,Burghausen,VfL Osnabruck,2.68,3.18,2.55,1-1,2012-2013
Unknown 14:00,Dortmund II,Heidenheim,2.57,3.24,2.62,2-1,2012-2013
Unknown 14:00,Erfurt,Chemnitzer,2.43,3.17,2.85,3-2,2012-2013
Unknown 14:00,Karlsruher SC,Darmstadt,1.55,3.89,5.81,2-0,2012-2013
Unknown 14:00,Saarbrucken,Wehen,2.2,3.26,3.17,3-3,2012-2013
Unknown 14:00,Stutt. Kickers,Preussen Munster,2.77,3.13,2.54,0-2,2012-2013
09 Nov 2012 19:00,Offenbach,Hansa Rostock,1.96,3.32,3.69,2-1,2012-2013
Unknown 19:00,Unterhaching,Babelsberg,1.59,3.8,5.41,0-1,2012-2013
03 Nov 2012 14:00,Babelsberg,Stutt. Kickers,2.91,3.18,2.39,1-0,2012-2013
Unknown 14:00,Chemnitzer,Karlsruher SC,2.35,3.18,2.98,1-2,2012-2013
Unknown 14:00,Darmstadt,Offenbach,2.88,3.17,2.42,1-0,2012-2013
Unknown 14:00,Hallescher,Arminia Bielefeld,2.64,3.11,2.65,2-2,2012-2013
Unknown 14:00,Hansa Rostock,Saarbrucken,1.96,3.36,3.74,2-0,2012-2013
Unknown 14:00,Preussen Munster,Erfurt,1.73,3.54,4.62,3-2,2012-2013
Unknown 14:00,Stuttgart II,VfL Osnabruck,3.1,3.18,2.29,1-2,2012-2013
Unknown 14:00,Wehen,Dortmund II,1.98,3.34,3.69,3-1,2012-2013
02 Nov 2012 19:00,Heidenheim,Alemannia Aachen,1.85,3.47,4.0,1-1,2012-2013
Unknown 19:00,Unterhaching,Burghausen,2.25,3.22,3.07,3-0,2012-2013
27 Oct 2012 14:00,Alemannia Aachen,Wehen,2.01,3.32,3.55,1-1,2012-2013
Unknown 14:00,Arminia Bielefeld,Heidenheim,2.27,3.25,3.04,1-0,2012-2013
Unknown 14:00,Burghausen,Stuttgart II,1.85,3.45,4.06,1-3,2012-2013
Unknown 14:00,Dortmund II,Hansa Rostock,2.49,3.28,2.68,0-0,2012-2013
Unknown 14:00,Karlsruher SC,Preussen Munster,2.17,3.23,3.23,2-1,2012-2013
Unknown 14:00,Offenbach,Chemnitzer,2.07,3.33,3.35,0-0,2012-2013
Unknown 14:00,Saarbrucken,Darmstadt,1.96,3.38,3.67,3-1,2012-2013
Unknown 14:00,VfL Osnabruck,Hallescher,1.56,3.7,6.04,2-0,2012-2013
24 Oct 2012 18:00,Stutt. Kickers,Karlsruher SC,2.41,3.21,2.82,0-2,2012-2013
21 Oct 2012 14:00,Chemnitzer,Saarbrucken,1.9,3.38,4.01,4-1,2012-2013
20 Oct 2012 14:00,Babelsberg,Karlsruher SC,3.58,3.3,2.03,0-0,2012-2013
Unknown 14:00,Hallescher,Stuttgart II,2.14,3.25,3.3,1-4,2012-2013
Unknown 14:00,Heidenheim,VfL Osnabruck,2.12,3.32,3.26,1-3,2012-2013
Unknown 14:00,Stutt. Kickers,Burghausen,2.02,3.34,3.49,1-2,2012-2013
Unknown 14:00,Unterhaching,Erfurt,2.08,3.35,3.33,2-2,2012-2013
Unknown 14:00,Wehen,Arminia Bielefeld,2.28,3.26,3.01,0-1,2012-2013
20 Oct 2012 14:00,Darmstadt,Dortmund II,1.96,3.4,3.68,1-2,2012-2013
Unknown 14:00,Hansa Rostock,Alemannia Aachen,1.99,3.39,3.6,1-0,2012-2013
Unknown 14:00,Preussen Munster,Offenbach,1.92,3.39,3.78,2-2,2012-2013
07 Oct 2012 14:00,Dortmund II,Chemnitzer,2.4,3.21,2.85,1-2,2012-2013
06 Oct 2012 14:00,Alemannia Aachen,Darmstadt,1.94,3.32,3.81,1-1,2012-2013
Unknown 14:00,Arminia Bielefeld,Hansa Rostock,2.07,3.31,3.38,0-1,2012-2013
Unknown 14:00,Burghausen,Hallescher,2.02,3.29,3.6,2-0,2012-2013
Unknown 14:00,Erfurt,Stutt. Kickers,2.2,3.3,3.15,0-3,2012-2013
Unknown 14:00,Karlsruher SC,Unterhaching,1.84,3.51,4.06,0-0,2012-2013
Unknown 14:00,Offenbach,Babelsberg,1.56,3.83,5.84,5-2,2012-2013
Unknown 14:00,Saarbrucken,Preussen Munster,2.64,3.27,2.57,0-0,2012-2013
Unknown 14:00,Stuttgart II,Heidenheim,2.83,3.25,2.4,0-2,2012-2013
05 Oct 2012 19:00,VfL Osnabruck,Wehen,1.64,3.58,5.29,2-2,2012-2013
30 Sep 2012 14:00,Unterhaching,Offenbach,2.11,3.32,3.32,0-3,2012-2013
29 Sep 2012 14:00,Babelsberg,Saarbrucken,2.68,3.18,2.53,0-1,2012-2013
Unknown 14:00,Chemnitzer,Alemannia Aachen,1.89,3.43,3.85,1-2,2012-2013
Unknown 14:00,Darmstadt,Arminia Bielefeld,2.19,3.16,3.35,1-3,2012-2013
Unknown 14:00,Erfurt,Burghausen,1.97,3.3,3.7,0-3,2012-2013
Unknown 14:00,Heidenheim,Hallescher,1.8,3.38,4.47,3-1,2012-2013
Unknown 14:00,Preussen Munster,Dortmund II,1.61,3.71,5.39,1-0,2012-2013
Unknown 14:00,Wehen,Stuttgart II,2.04,3.29,3.53,0-0,2012-2013
Unknown 13:30,Hansa Rostock,VfL Osnabruck,2.45,3.16,2.81,0-3,2012-2013
26 Sep 2012 19:00,Burghausen,Heidenheim,2.5,3.22,2.73,4-1,2012-2013
Unknown 19:00,Karlsruher SC,Erfurt,1.94,3.35,3.74,3-0,2012-2013
Unknown 19:00,Offenbach,Stutt. Kickers,2.46,3.18,2.79,3-0,2012-2013
Unknown 19:00,Saarbrucken,Unterhaching,2.04,3.46,3.34,2-4,2012-2013
Unknown 19:00,VfL Osnabruck,Darmstadt,1.66,3.63,5.06,1-0,2012-2013
25 Sep 2012 19:00,Alemannia Aachen,Preussen Munster,2.88,3.23,2.34,1-2,2012-2013
Unknown 19:00,Arminia Bielefeld,Chemnitzer,2.2,3.25,3.16,0-0,2012-2013
Unknown 19:00,Dortmund II,Babelsberg,1.78,3.55,4.3,0-0,2012-2013
Unknown 19:00,Hallescher,Wehen,2.18,3.17,3.3,1-1,2012-2013
Unknown 19:00,Stuttgart II,Hansa Rostock,2.3,3.2,3.0,0-2,2012-2013
22 Sep 2012 14:30,Hansa Rostock,Hallescher,2.08,3.21,3.55,2-0,2012-2013
Unknown 14:00,Babelsberg,Alemannia Aachen,2.64,3.14,2.63,1-0,2012-2013
Unknown 14:00,Chemnitzer,VfL Osnabruck,2.15,3.24,3.26,0-2,2012-2013
Unknown 14:00,Darmstadt,Stuttgart II,2.22,3.23,3.14,3-1,2012-2013
Unknown 14:00,Erfurt,Offenbach,2.08,3.28,3.41,1-1,2012-2013
Unknown 14:00,Karlsruher SC,Burghausen,1.53,3.93,5.8,1-2,2012-2013
Unknown 14:00,Preussen Munster,Arminia Bielefeld,2.01,3.29,3.62,4-0,2012-2013
Unknown 14:00,Stutt. Kickers,Saarbrucken,1.77,3.49,4.44,1-2,2012-2013
Unknown 14:00,Unterhaching,Dortmund II,1.83,3.64,3.87,4-3,2012-2013
21 Sep 2012 19:00,Wehen,Heidenheim,2.59,3.24,2.58,1-1,2012-2013
