matchId,season,matchday,matchDateTime,homeTeamId,homeTeamName,awayTeamId,awayTeamName,homeGoals,awayGoals,result
5891,2009/2010,1,2009-07-25 14:00:00,181,Jahn Regensburg,104,Holstein Kiel,2,0,H
5892,2009/2010,1,2009-07-25 14:00:00,177,Dynamo Dresden,184,VfB Stuttgart II,0,1,A
5893,2009/2010,1,2009-07-25 14:00:00,69,FC Carl Zeiss Jena,174,SV Wehen Wiesbaden,2,1,H
5894,2009/2010,1,2009-07-25 14:00:00,116,SpVgg Unterhaching,119,SV Sandhausen,3,3,D
5895,2009/2010,1,2009-07-25 14:00:00,29,Kickers Offenbach,66,Erzgebirge Aue,0,0,D
5896,2009/2010,1,2009-07-25 14:00:00,135,Werder Bremen II,176,FC Rot-Weiß Erfurt,0,0,D
5897,2009/2010,1,2009-07-25 14:00:00,74,Eintracht Braunschweig,36,VfL Osnabrück,1,0,H
5898,2009/2010,1,2009-07-25 14:00:00,73,Wacker Burghausen,187,Borussia Dortmund II,4,3,H
5899,2009/2010,1,2009-07-25 14:00:00,199,1. FC Heidenheim 1846,137,Wuppertaler SV,2,2,D
5900,2009/2010,1,2009-07-25 14:00:00,171,FC Ingolstadt 04,179,FC Bayern München II,2,0,H
5902,2009/2010,2,2009-07-28 18:30:00,174,SV Wehen Wiesbaden,177,Dynamo Dresden,0,1,A
5901,2009/2010,2,2009-07-28 18:30:00,66,Erzgebirge Aue,171,FC Ingolstadt 04,1,0,H
5903,2009/2010,2,2009-07-28 19:00:00,187,Borussia Dortmund II,74,Eintracht Braunschweig,0,0,D
5904,2009/2010,2,2009-07-28 19:00:00,36,VfL Osnabrück,135,Werder Bremen II,1,0,H
5905,2009/2010,2,2009-07-28 19:00:00,179,FC Bayern München II,116,SpVgg Unterhaching,1,1,D
5906,2009/2010,2,2009-07-29 18:30:00,176,FC Rot-Weiß Erfurt,29,Kickers Offenbach,0,2,A
5907,2009/2010,2,2009-07-29 18:30:00,119,SV Sandhausen,69,FC Carl Zeiss Jena,2,2,D
5908,2009/2010,2,2009-07-29 19:00:00,184,VfB Stuttgart II,199,1. FC Heidenheim 1846,1,1,D
5909,2009/2010,2,2009-07-29 19:00:00,137,Wuppertaler SV,181,Jahn Regensburg,2,2,D
5910,2009/2010,2,2009-07-29 19:00:00,104,Holstein Kiel,73,Wacker Burghausen,0,1,A
6237,2009/2010,3,2009-08-07 19:00:00,135,Werder Bremen II,187,Borussia Dortmund II,1,0,H
6242,2009/2010,3,2009-08-08 14:00:00,177,Dynamo Dresden,119,SV Sandhausen,0,3,A
6243,2009/2010,3,2009-08-08 14:00:00,199,1. FC Heidenheim 1846,174,SV Wehen Wiesbaden,0,2,A
6239,2009/2010,3,2009-08-08 14:00:00,171,FC Ingolstadt 04,176,FC Rot-Weiß Erfurt,5,0,H
6234,2009/2010,3,2009-08-08 14:00:00,181,Jahn Regensburg,73,Wacker Burghausen,0,0,D
6236,2009/2010,3,2009-08-08 14:00:00,74,Eintracht Braunschweig,104,Holstein Kiel,2,1,H
6235,2009/2010,3,2009-08-08 14:00:00,137,Wuppertaler SV,184,VfB Stuttgart II,0,3,A
6238,2009/2010,3,2009-08-08 14:00:00,29,Kickers Offenbach,36,VfL Osnabrück,2,0,H
6240,2009/2010,3,2009-08-09 14:00:00,116,SpVgg Unterhaching,66,Erzgebirge Aue,2,2,D
6241,2009/2010,3,2009-08-09 14:00:00,69,FC Carl Zeiss Jena,179,FC Bayern München II,6,0,H
6247,2009/2010,4,2009-08-14 19:00:00,174,SV Wehen Wiesbaden,137,Wuppertaler SV,2,3,A
6254,2009/2010,4,2009-08-15 14:00:00,104,Holstein Kiel,135,Werder Bremen II,4,0,H
6252,2009/2010,4,2009-08-15 14:00:00,36,VfL Osnabrück,171,FC Ingolstadt 04,5,2,H
6251,2009/2010,4,2009-08-15 14:00:00,176,FC Rot-Weiß Erfurt,116,SpVgg Unterhaching,1,1,D
6250,2009/2010,4,2009-08-15 14:00:00,66,Erzgebirge Aue,69,FC Carl Zeiss Jena,0,0,D
6245,2009/2010,4,2009-08-15 14:00:00,73,Wacker Burghausen,74,Eintracht Braunschweig,0,2,A
6244,2009/2010,4,2009-08-15 14:00:00,187,Borussia Dortmund II,29,Kickers Offenbach,0,0,D
6248,2009/2010,4,2009-08-15 14:00:00,119,SV Sandhausen,199,1. FC Heidenheim 1846,3,0,H
6246,2009/2010,4,2009-08-16 14:00:00,184,VfB Stuttgart II,181,Jahn Regensburg,2,3,A
6249,2009/2010,4,2009-08-16 14:00:00,179,FC Bayern München II,177,Dynamo Dresden,0,0,D
6261,2009/2010,5,2009-08-21 19:00:00,171,FC Ingolstadt 04,187,Borussia Dortmund II,0,1,A
6260,2009/2010,5,2009-08-22 14:00:00,116,SpVgg Unterhaching,36,VfL Osnabrück,1,0,H
6263,2009/2010,5,2009-08-22 14:00:00,177,Dynamo Dresden,66,Erzgebirge Aue,3,0,H
6259,2009/2010,5,2009-08-22 14:00:00,29,Kickers Offenbach,104,Holstein Kiel,2,3,A
6264,2009/2010,5,2009-08-22 14:00:00,199,1. FC Heidenheim 1846,179,FC Bayern München II,4,2,H
6256,2009/2010,5,2009-08-22 14:00:00,137,Wuppertaler SV,119,SV Sandhausen,0,2,A
6255,2009/2010,5,2009-08-22 14:00:00,181,Jahn Regensburg,74,Eintracht Braunschweig,1,0,H
6258,2009/2010,5,2009-08-22 14:00:00,135,Werder Bremen II,73,Wacker Burghausen,3,4,A
6257,2009/2010,5,2009-08-23 14:00:00,184,VfB Stuttgart II,174,SV Wehen Wiesbaden,3,0,H
6262,2009/2010,5,2009-08-23 14:00:00,69,FC Carl Zeiss Jena,176,FC Rot-Weiß Erfurt,0,3,A
6265,2009/2010,6,2009-08-28 18:30:00,187,Borussia Dortmund II,116,SpVgg Unterhaching,1,2,A
6274,2009/2010,6,2009-08-29 14:00:00,104,Holstein Kiel,171,FC Ingolstadt 04,2,2,D
6272,2009/2010,6,2009-08-29 14:00:00,176,FC Rot-Weiß Erfurt,177,Dynamo Dresden,4,1,H
6271,2009/2010,6,2009-08-29 14:00:00,66,Erzgebirge Aue,199,1. FC Heidenheim 1846,0,1,A
6273,2009/2010,6,2009-08-29 14:00:00,36,VfL Osnabrück,69,FC Carl Zeiss Jena,2,0,H
6269,2009/2010,6,2009-08-29 14:00:00,119,SV Sandhausen,184,VfB Stuttgart II,2,1,H
6268,2009/2010,6,2009-08-29 14:00:00,174,SV Wehen Wiesbaden,181,Jahn Regensburg,0,2,A
6270,2009/2010,6,2009-08-29 14:00:00,179,FC Bayern München II,137,Wuppertaler SV,3,1,H
6266,2009/2010,6,2009-08-30 14:00:00,73,Wacker Burghausen,29,Kickers Offenbach,1,0,H
6267,2009/2010,6,2009-08-30 14:00:00,74,Eintracht Braunschweig,135,Werder Bremen II,1,2,A
6276,2009/2010,7,2009-09-01 18:30:00,137,Wuppertaler SV,66,Erzgebirge Aue,0,2,A
6284,2009/2010,7,2009-09-01 18:30:00,199,1. FC Heidenheim 1846,176,FC Rot-Weiß Erfurt,2,2,D
6277,2009/2010,7,2009-09-01 19:00:00,184,VfB Stuttgart II,179,FC Bayern München II,2,4,A
6278,2009/2010,7,2009-09-01 19:00:00,174,SV Wehen Wiesbaden,119,SV Sandhausen,2,1,H
6281,2009/2010,7,2009-09-01 19:00:00,116,SpVgg Unterhaching,104,Holstein Kiel,3,1,H
6283,2009/2010,7,2009-09-02 18:30:00,177,Dynamo Dresden,36,VfL Osnabrück,0,0,D
6282,2009/2010,7,2009-09-02 18:30:00,69,FC Carl Zeiss Jena,187,Borussia Dortmund II,2,1,H
6279,2009/2010,7,2009-09-02 19:00:00,29,Kickers Offenbach,74,Eintracht Braunschweig,3,0,H
6280,2009/2010,7,2009-09-02 19:00:00,171,FC Ingolstadt 04,73,Wacker Burghausen,6,0,H
6275,2009/2010,7,2009-09-02 19:00:00,181,Jahn Regensburg,135,Werder Bremen II,1,0,H
6292,2009/2010,8,2009-09-04 19:00:00,176,FC Rot-Weiß Erfurt,137,Wuppertaler SV,1,0,H
6286,2009/2010,8,2009-09-05 14:00:00,73,Wacker Burghausen,116,SpVgg Unterhaching,3,0,H
6287,2009/2010,8,2009-09-05 14:00:00,74,Eintracht Braunschweig,171,FC Ingolstadt 04,2,1,H
6289,2009/2010,8,2009-09-05 14:00:00,119,SV Sandhausen,181,Jahn Regensburg,2,1,H
6291,2009/2010,8,2009-09-05 14:00:00,66,Erzgebirge Aue,184,VfB Stuttgart II,1,0,H
6293,2009/2010,8,2009-09-05 14:00:00,36,VfL Osnabrück,199,1. FC Heidenheim 1846,3,2,H
6294,2009/2010,8,2009-09-05 14:00:00,104,Holstein Kiel,69,FC Carl Zeiss Jena,0,1,A
6285,2009/2010,8,2009-09-06 14:00:00,187,Borussia Dortmund II,177,Dynamo Dresden,1,0,H
6290,2009/2010,8,2009-09-06 14:00:00,179,FC Bayern München II,174,SV Wehen Wiesbaden,0,0,D
6297,2009/2010,9,2009-09-11 19:00:00,181,Jahn Regensburg,29,Kickers Offenbach,1,1,D
6299,2009/2010,9,2009-09-12 14:00:00,184,VfB Stuttgart II,176,FC Rot-Weiß Erfurt,3,1,H
6306,2009/2010,9,2009-09-12 14:00:00,199,1. FC Heidenheim 1846,187,Borussia Dortmund II,2,1,H
6305,2009/2010,9,2009-09-12 14:00:00,177,Dynamo Dresden,104,Holstein Kiel,3,0,H
6304,2009/2010,9,2009-09-12 14:00:00,69,FC Carl Zeiss Jena,73,Wacker Burghausen,0,0,D
6298,2009/2010,9,2009-09-12 14:00:00,137,Wuppertaler SV,36,VfL Osnabrück,0,4,A
6301,2009/2010,9,2009-09-12 14:00:00,119,SV Sandhausen,179,FC Bayern München II,4,2,H
6302,2009/2010,9,2009-09-12 14:00:00,171,FC Ingolstadt 04,135,Werder Bremen II,4,1,H
6300,2009/2010,9,2009-09-13 14:00:00,174,SV Wehen Wiesbaden,66,Erzgebirge Aue,2,0,H
6303,2009/2010,9,2009-09-13 14:00:00,116,SpVgg Unterhaching,74,Eintracht Braunschweig,2,0,H
6288,2009/2010,8,2009-09-15 19:00:00,135,Werder Bremen II,29,Kickers Offenbach,0,1,A
6312,2009/2010,10,2009-09-18 19:00:00,179,FC Bayern München II,181,Jahn Regensburg,0,5,A
6315,2009/2010,10,2009-09-19 14:00:00,36,VfL Osnabrück,184,VfB Stuttgart II,0,1,A
6314,2009/2010,10,2009-09-19 14:00:00,176,FC Rot-Weiß Erfurt,174,SV Wehen Wiesbaden,1,2,A
6316,2009/2010,10,2009-09-19 14:00:00,104,Holstein Kiel,199,1. FC Heidenheim 1846,1,0,H
6313,2009/2010,10,2009-09-19 14:00:00,66,Erzgebirge Aue,119,SV Sandhausen,3,1,H
6307,2009/2010,10,2009-09-19 14:00:00,187,Borussia Dortmund II,137,Wuppertaler SV,2,0,H
6310,2009/2010,10,2009-09-19 14:00:00,135,Werder Bremen II,116,SpVgg Unterhaching,3,1,H
6308,2009/2010,10,2009-09-19 14:00:00,73,Wacker Burghausen,177,Dynamo Dresden,2,0,H
6311,2009/2010,10,2009-09-19 14:00:00,29,Kickers Offenbach,171,FC Ingolstadt 04,0,1,A
6309,2009/2010,10,2009-09-20 14:00:00,74,Eintracht Braunschweig,69,FC Carl Zeiss Jena,2,1,H
6326,2009/2010,11,2009-09-26 14:00:00,199,1. FC Heidenheim 1846,73,Wacker Burghausen,6,1,H
6325,2009/2010,11,2009-09-26 14:00:00,177,Dynamo Dresden,74,Eintracht Braunschweig,1,1,D
6323,2009/2010,11,2009-09-26 14:00:00,116,SpVgg Unterhaching,29,Kickers Offenbach,1,2,A
6324,2009/2010,11,2009-09-26 14:00:00,69,FC Carl Zeiss Jena,135,Werder Bremen II,2,2,D
6320,2009/2010,11,2009-09-26 14:00:00,174,SV Wehen Wiesbaden,36,VfL Osnabrück,4,0,H
6319,2009/2010,11,2009-09-26 14:00:00,184,VfB Stuttgart II,187,Borussia Dortmund II,2,1,H
6317,2009/2010,11,2009-09-26 14:00:00,181,Jahn Regensburg,171,FC Ingolstadt 04,0,2,A
6321,2009/2010,11,2009-09-26 14:00:00,119,SV Sandhausen,176,FC Rot-Weiß Erfurt,1,2,A
6318,2009/2010,11,2009-09-27 14:00:00,137,Wuppertaler SV,104,Holstein Kiel,5,3,H
6322,2009/2010,11,2009-09-27 14:00:00,179,FC Bayern München II,66,Erzgebirge Aue,2,3,A
6336,2009/2010,12,2009-10-02 19:00:00,104,Holstein Kiel,184,VfB Stuttgart II,2,0,H
6332,2009/2010,12,2009-10-03 14:00:00,171,FC Ingolstadt 04,116,SpVgg Unterhaching,2,2,D
6335,2009/2010,12,2009-10-03 14:00:00,36,VfL Osnabrück,119,SV Sandhausen,3,1,H
6334,2009/2010,12,2009-10-03 14:00:00,176,FC Rot-Weiß Erfurt,179,FC Bayern München II,2,0,H
6331,2009/2010,12,2009-10-03 14:00:00,29,Kickers Offenbach,69,FC Carl Zeiss Jena,4,0,H
6333,2009/2010,12,2009-10-03 14:00:00,66,Erzgebirge Aue,181,Jahn Regensburg,3,1,H
6329,2009/2010,12,2009-10-03 14:00:00,74,Eintracht Braunschweig,199,1. FC Heidenheim 1846,1,1,D
6330,2009/2010,12,2009-10-03 14:00:00,135,Werder Bremen II,177,Dynamo Dresden,2,0,H
6328,2009/2010,12,2009-10-03 14:00:00,73,Wacker Burghausen,137,Wuppertaler SV,1,0,H
6327,2009/2010,12,2009-10-03 14:00:00,187,Borussia Dortmund II,174,SV Wehen Wiesbaden,1,1,D
6345,2009/2010,13,2009-10-16 18:30:00,177,Dynamo Dresden,29,Kickers Offenbach,2,4,A
6344,2009/2010,13,2009-10-17 14:00:00,69,FC Carl Zeiss Jena,171,FC Ingolstadt 04,2,0,H
6342,2009/2010,13,2009-10-17 14:00:00,179,FC Bayern München II,36,VfL Osnabrück,1,1,D
6341,2009/2010,13,2009-10-17 14:00:00,119,SV Sandhausen,187,Borussia Dortmund II,3,2,H
6346,2009/2010,13,2009-10-17 14:00:00,199,1. FC Heidenheim 1846,135,Werder Bremen II,1,2,A
6338,2009/2010,13,2009-10-17 14:00:00,137,Wuppertaler SV,74,Eintracht Braunschweig,1,1,D
6337,2009/2010,13,2009-10-17 14:00:00,181,Jahn Regensburg,116,SpVgg Unterhaching,1,3,A
6340,2009/2010,13,2009-10-17 14:00:00,174,SV Wehen Wiesbaden,104,Holstein Kiel,2,1,H
6339,2009/2010,13,2009-10-18 14:00:00,184,VfB Stuttgart II,73,Wacker Burghausen,1,0,H
6343,2009/2010,13,2009-10-18 14:00:00,66,Erzgebirge Aue,176,FC Rot-Weiß Erfurt,2,0,H
6352,2009/2010,14,2009-10-23 18:30:00,171,FC Ingolstadt 04,177,Dynamo Dresden,0,0,D
6355,2009/2010,14,2009-10-24 14:00:00,36,VfL Osnabrück,66,Erzgebirge Aue,3,1,H
6347,2009/2010,14,2009-10-24 14:00:00,187,Borussia Dortmund II,179,FC Bayern München II,0,2,A
6348,2009/2010,14,2009-10-24 14:00:00,73,Wacker Burghausen,174,SV Wehen Wiesbaden,2,0,H
6349,2009/2010,14,2009-10-24 14:00:00,74,Eintracht Braunschweig,184,VfB Stuttgart II,4,3,H
6350,2009/2010,14,2009-10-24 14:00:00,135,Werder Bremen II,137,Wuppertaler SV,0,1,A
6351,2009/2010,14,2009-10-24 14:00:00,29,Kickers Offenbach,199,1. FC Heidenheim 1846,2,1,H
6354,2009/2010,14,2009-10-24 14:00:00,176,FC Rot-Weiß Erfurt,181,Jahn Regensburg,0,0,D
6356,2009/2010,14,2009-10-24 14:00:00,104,Holstein Kiel,119,SV Sandhausen,0,0,D
6353,2009/2010,14,2009-10-25 14:00:00,116,SpVgg Unterhaching,69,FC Carl Zeiss Jena,3,1,H
6359,2009/2010,15,2009-10-30 19:00:00,184,VfB Stuttgart II,135,Werder Bremen II,0,1,A
6357,2009/2010,15,2009-10-31 14:00:00,181,Jahn Regensburg,69,FC Carl Zeiss Jena,1,1,D
6358,2009/2010,15,2009-10-31 14:00:00,137,Wuppertaler SV,29,Kickers Offenbach,1,1,D
6360,2009/2010,15,2009-10-31 14:00:00,174,SV Wehen Wiesbaden,74,Eintracht Braunschweig,0,0,D
6361,2009/2010,15,2009-10-31 14:00:00,119,SV Sandhausen,73,Wacker Burghausen,0,0,D
6362,2009/2010,15,2009-10-31 14:00:00,179,FC Bayern München II,104,Holstein Kiel,2,1,H
6363,2009/2010,15,2009-10-31 14:00:00,66,Erzgebirge Aue,187,Borussia Dortmund II,2,2,D
6364,2009/2010,15,2009-10-31 14:00:00,176,FC Rot-Weiß Erfurt,36,VfL Osnabrück,2,0,H
6365,2009/2010,15,2009-10-31 14:00:00,177,Dynamo Dresden,116,SpVgg Unterhaching,0,2,A
6366,2009/2010,15,2009-10-31 14:00:00,199,1. FC Heidenheim 1846,171,FC Ingolstadt 04,0,1,A
6376,2009/2010,16,2009-11-07 14:00:00,104,Holstein Kiel,66,Erzgebirge Aue,2,1,H
6375,2009/2010,16,2009-11-07 14:00:00,36,VfL Osnabrück,181,Jahn Regensburg,1,0,H
6374,2009/2010,16,2009-11-07 14:00:00,69,FC Carl Zeiss Jena,177,Dynamo Dresden,0,4,A
6373,2009/2010,16,2009-11-07 14:00:00,116,SpVgg Unterhaching,199,1. FC Heidenheim 1846,0,2,A
6367,2009/2010,16,2009-11-07 14:00:00,187,Borussia Dortmund II,176,FC Rot-Weiß Erfurt,1,0,H
6370,2009/2010,16,2009-11-07 14:00:00,135,Werder Bremen II,174,SV Wehen Wiesbaden,5,0,H
6369,2009/2010,16,2009-11-07 14:00:00,74,Eintracht Braunschweig,119,SV Sandhausen,6,0,H
6368,2009/2010,16,2009-11-07 14:00:00,73,Wacker Burghausen,179,FC Bayern München II,2,1,H
6371,2009/2010,16,2009-11-07 14:00:00,29,Kickers Offenbach,184,VfB Stuttgart II,2,0,H
6372,2009/2010,16,2009-11-08 14:00:00,171,FC Ingolstadt 04,137,Wuppertaler SV,0,2,A
6379,2009/2010,17,2009-11-20 19:00:00,184,VfB Stuttgart II,171,FC Ingolstadt 04,2,4,A
6380,2009/2010,17,2009-11-20 20:15:00,174,SV Wehen Wiesbaden,29,Kickers Offenbach,3,3,D
6377,2009/2010,17,2009-11-21 14:00:00,181,Jahn Regensburg,177,Dynamo Dresden,2,0,H
6378,2009/2010,17,2009-11-21 14:00:00,137,Wuppertaler SV,116,SpVgg Unterhaching,1,0,H
6381,2009/2010,17,2009-11-21 14:00:00,119,SV Sandhausen,135,Werder Bremen II,2,2,D
6382,2009/2010,17,2009-11-21 14:00:00,179,FC Bayern München II,74,Eintracht Braunschweig,1,1,D
6383,2009/2010,17,2009-11-21 14:00:00,66,Erzgebirge Aue,73,Wacker Burghausen,3,0,H
6384,2009/2010,17,2009-11-21 14:00:00,176,FC Rot-Weiß Erfurt,104,Holstein Kiel,0,0,D
6385,2009/2010,17,2009-11-21 14:00:00,36,VfL Osnabrück,187,Borussia Dortmund II,4,1,H
6386,2009/2010,17,2009-11-21 14:00:00,199,1. FC Heidenheim 1846,69,FC Carl Zeiss Jena,3,1,H
6396,2009/2010,18,2009-11-28 14:00:00,104,Holstein Kiel,36,VfL Osnabrück,1,1,D
6395,2009/2010,18,2009-11-28 14:00:00,177,Dynamo Dresden,199,1. FC Heidenheim 1846,4,3,H
6394,2009/2010,18,2009-11-28 14:00:00,69,FC Carl Zeiss Jena,137,Wuppertaler SV,1,0,H
6393,2009/2010,18,2009-11-28 14:00:00,116,SpVgg Unterhaching,184,VfB Stuttgart II,1,0,H
6389,2009/2010,18,2009-11-28 14:00:00,74,Eintracht Braunschweig,66,Erzgebirge Aue,3,0,H
6391,2009/2010,18,2009-11-28 14:00:00,29,Kickers Offenbach,119,SV Sandhausen,3,3,D
6388,2009/2010,18,2009-11-28 14:00:00,73,Wacker Burghausen,176,FC Rot-Weiß Erfurt,1,3,A
6387,2009/2010,18,2009-11-28 14:00:00,181,Jahn Regensburg,187,Borussia Dortmund II,2,0,H
6392,2009/2010,18,2009-11-28 14:00:00,171,FC Ingolstadt 04,174,SV Wehen Wiesbaden,5,1,H
6390,2009/2010,18,2009-11-29 14:00:00,135,Werder Bremen II,179,FC Bayern München II,0,3,A
6400,2009/2010,19,2009-12-04 18:30:00,184,VfB Stuttgart II,69,FC Carl Zeiss Jena,0,1,A
6404,2009/2010,19,2009-12-05 14:00:00,176,FC Rot-Weiß Erfurt,74,Eintracht Braunschweig,2,1,H
6405,2009/2010,19,2009-12-05 14:00:00,36,VfL Osnabrück,73,Wacker Burghausen,2,1,H
6403,2009/2010,19,2009-12-05 14:00:00,66,Erzgebirge Aue,135,Werder Bremen II,2,1,H
6406,2009/2010,19,2009-12-05 14:00:00,199,1. FC Heidenheim 1846,181,Jahn Regensburg,3,2,H
6401,2009/2010,19,2009-12-05 14:00:00,119,SV Sandhausen,171,FC Ingolstadt 04,1,2,A
6402,2009/2010,19,2009-12-05 14:00:00,179,FC Bayern München II,29,Kickers Offenbach,2,1,H
6399,2009/2010,19,2009-12-05 14:00:00,174,SV Wehen Wiesbaden,116,SpVgg Unterhaching,2,1,H
6397,2009/2010,19,2009-12-06 14:00:00,187,Borussia Dortmund II,104,Holstein Kiel,1,0,H
6398,2009/2010,19,2009-12-06 14:00:00,137,Wuppertaler SV,177,Dynamo Dresden,1,0,H
6414,2009/2010,20,2009-12-11 18:30:00,174,SV Wehen Wiesbaden,69,FC Carl Zeiss Jena,1,1,D
6415,2009/2010,20,2009-12-12 14:00:00,184,VfB Stuttgart II,177,Dynamo Dresden,2,2,D
6413,2009/2010,20,2009-12-12 14:00:00,119,SV Sandhausen,116,SpVgg Unterhaching,3,1,H
6411,2009/2010,20,2009-12-12 14:00:00,176,FC Rot-Weiß Erfurt,135,Werder Bremen II,1,1,D
6412,2009/2010,20,2009-12-12 14:00:00,66,Erzgebirge Aue,29,Kickers Offenbach,4,2,H
6409,2009/2010,20,2009-12-12 14:00:00,187,Borussia Dortmund II,73,Wacker Burghausen,3,0,H
6408,2009/2010,20,2009-12-12 14:00:00,137,Wuppertaler SV,199,1. FC Heidenheim 1846,1,2,A
6407,2009/2010,20,2009-12-12 14:00:00,104,Holstein Kiel,181,Jahn Regensburg,1,0,H
6410,2009/2010,20,2009-12-12 14:00:00,36,VfL Osnabrück,74,Eintracht Braunschweig,1,0,H
6424,2009/2010,21,2009-12-18 18:30:00,29,Kickers Offenbach,176,FC Rot-Weiß Erfurt,0,0,D
6417,2009/2010,21,2009-12-19 14:00:00,74,Eintracht Braunschweig,187,Borussia Dortmund II,1,2,A
6419,2009/2010,21,2009-12-19 14:00:00,199,1. FC Heidenheim 1846,184,VfB Stuttgart II,2,1,H
6420,2009/2010,21,2009-12-19 14:00:00,177,Dynamo Dresden,174,SV Wehen Wiesbaden,3,1,H
6423,2009/2010,21,2009-12-19 14:00:00,171,FC Ingolstadt 04,66,Erzgebirge Aue,5,1,H
6421,2009/2010,21,2010-01-23 14:00:00,69,FC Carl Zeiss Jena,119,SV Sandhausen,0,1,A
6422,2009/2010,21,2010-01-24 14:00:00,116,SpVgg Unterhaching,179,FC Bayern München II,0,1,A
6436,2009/2010,22,2010-01-30 14:00:00,174,SV Wehen Wiesbaden,199,1. FC Heidenheim 1846,1,2,A
6431,2009/2010,22,2010-01-31 14:00:00,36,VfL Osnabrück,29,Kickers Offenbach,1,0,H
6445,2009/2010,23,2010-02-06 14:00:00,171,FC Ingolstadt 04,36,VfL Osnabrück,0,0,D
6443,2009/2010,23,2010-02-06 14:00:00,69,FC Carl Zeiss Jena,66,Erzgebirge Aue,1,0,H
6441,2009/2010,23,2010-02-06 14:00:00,199,1. FC Heidenheim 1846,119,SV Sandhausen,1,0,H
6442,2009/2010,23,2010-02-06 14:00:00,177,Dynamo Dresden,179,FC Bayern München II,2,0,H
6437,2009/2010,23,2010-02-07 14:00:00,29,Kickers Offenbach,187,Borussia Dortmund II,1,2,A
6444,2009/2010,23,2010-02-07 14:00:00,116,SpVgg Unterhaching,176,FC Rot-Weiß Erfurt,1,1,D
6418,2009/2010,21,2010-02-09 19:00:00,181,Jahn Regensburg,137,Wuppertaler SV,1,0,H
6426,2009/2010,21,2010-02-10 19:00:00,73,Wacker Burghausen,104,Holstein Kiel,0,3,A
6449,2009/2010,24,2010-02-13 14:00:00,174,SV Wehen Wiesbaden,184,VfB Stuttgart II,1,4,A
6452,2009/2010,24,2010-02-14 14:00:00,36,VfL Osnabrück,116,SpVgg Unterhaching,1,0,H
6464,2009/2010,25,2010-02-20 14:00:00,177,Dynamo Dresden,176,FC Rot-Weiß Erfurt,1,0,H
6458,2009/2010,25,2010-02-20 14:00:00,29,Kickers Offenbach,73,Wacker Burghausen,3,0,H
6463,2009/2010,25,2010-02-20 14:00:00,199,1. FC Heidenheim 1846,66,Erzgebirge Aue,0,0,D
6466,2009/2010,25,2010-02-20 14:00:00,171,FC Ingolstadt 04,104,Holstein Kiel,1,0,H
6457,2009/2010,25,2010-02-21 14:00:00,116,SpVgg Unterhaching,187,Borussia Dortmund II,1,1,D
6465,2009/2010,25,2010-02-21 14:00:00,69,FC Carl Zeiss Jena,36,VfL Osnabrück,1,1,D
6448,2009/2010,24,2010-02-23 18:30:00,119,SV Sandhausen,137,Wuppertaler SV,1,3,A
6439,2009/2010,23,2010-02-23 19:00:00,181,Jahn Regensburg,184,VfB Stuttgart II,0,0,D
6438,2009/2010,23,2010-02-24 19:00:00,74,Eintracht Braunschweig,73,Wacker Burghausen,1,0,H
6472,2009/2010,26,2010-02-27 14:00:00,73,Wacker Burghausen,171,FC Ingolstadt 04,4,2,H
6475,2009/2010,26,2010-02-27 14:00:00,36,VfL Osnabrück,177,Dynamo Dresden,1,1,D
6476,2009/2010,26,2010-02-27 14:00:00,176,FC Rot-Weiß Erfurt,199,1. FC Heidenheim 1846,1,2,A
6471,2009/2010,26,2010-02-27 14:00:00,74,Eintracht Braunschweig,29,Kickers Offenbach,0,0,D
6469,2009/2010,26,2010-02-27 14:00:00,179,FC Bayern München II,184,VfB Stuttgart II,2,0,H
6470,2009/2010,26,2010-02-27 14:00:00,119,SV Sandhausen,174,SV Wehen Wiesbaden,2,1,H
6468,2009/2010,26,2010-02-27 14:00:00,66,Erzgebirge Aue,137,Wuppertaler SV,1,0,H
6446,2009/2010,23,2010-03-03 19:00:00,135,Werder Bremen II,104,Holstein Kiel,6,1,H
6479,2009/2010,27,2010-03-06 14:00:00,171,FC Ingolstadt 04,74,Eintracht Braunschweig,3,3,D
6480,2009/2010,27,2010-03-06 14:00:00,29,Kickers Offenbach,135,Werder Bremen II,4,0,H
6481,2009/2010,27,2010-03-06 14:00:00,181,Jahn Regensburg,119,SV Sandhausen,1,1,D
6482,2009/2010,27,2010-03-06 14:00:00,174,SV Wehen Wiesbaden,179,FC Bayern München II,1,2,A
6485,2009/2010,27,2010-03-06 14:00:00,199,1. FC Heidenheim 1846,36,VfL Osnabrück,1,0,H
6433,2009/2010,22,2010-03-09 18:30:00,66,Erzgebirge Aue,116,SpVgg Unterhaching,2,0,H
6432,2009/2010,22,2010-03-09 18:30:00,176,FC Rot-Weiß Erfurt,171,FC Ingolstadt 04,2,1,H
6486,2009/2010,27,2010-03-10 19:00:00,69,FC Carl Zeiss Jena,104,Holstein Kiel,3,0,H
6430,2009/2010,22,2010-03-10 19:00:00,187,Borussia Dortmund II,135,Werder Bremen II,1,2,A
6487,2009/2010,28,2010-03-13 14:00:00,29,Kickers Offenbach,181,Jahn Regensburg,0,0,D
6488,2009/2010,28,2010-03-13 14:00:00,36,VfL Osnabrück,137,Wuppertaler SV,1,1,D
6492,2009/2010,28,2010-03-13 14:00:00,135,Werder Bremen II,171,FC Ingolstadt 04,0,0,D
