matchDateTime,homeTeamName,awayTeamName,odds_home,odds_draw,odds_away,score,season
Unknown 14:00,Hansa Rostock,Wehen,2.04,3.13,3.98,4-0,2015-2016
Unknown 14:00,Holstein Kiel,Aue,2.61,2.94,2.71,3-0,2015-2016
Unknown 14:00,Stutt. Kickers,Preussen Munster,1.99,3.29,3.86,1-0,2015-2016
Unknown 14:00,VfL Osnabruck,Grossaspach,2.1,3.3,3.5,2-2,2015-2016
Unknown 14:00,Werder Bremen II,Erfurt,2.17,3.15,3.43,0-1,2015-2016
11 Mar 2016 19:00,Aalen,SG Dynamo Dresden,3.43,3.27,2.14,0-0,2015-2016
Unknown 19:00,Hallescher,Mainz II,2.05,3.2,3.82,1-1,2015-2016
06 Mar 2016 14:00,Aue,Mainz II,1.91,3.2,4.21,1-0,2015-2016
Unknown 14:00,SG Dynamo Dresden,Stutt. Kickers,1.51,4.14,6.23,1-1,2015-2016
Unknown 14:00,Preussen Munster,VfL Osnabruck,2.07,3.27,3.7,0-0,2015-2016
Unknown 14:00,Stuttgart II,Chemnitzer,3.05,3.23,2.35,1-1,2015-2016
05 Mar 2016 14:00,Erfurt,Hallescher,2.51,3.21,2.71,1-1,2015-2016
Unknown 14:00,Grossaspach,Fortuna Koln,1.84,3.34,4.17,1-1,2015-2016
Unknown 14:00,Wurzburger Kickers,Werder Bremen II,1.57,3.83,6.05,1-1,2015-2016
05 Mar 2016 14:00,Holstein Kiel,Cottbus,1.77,3.49,4.49,1-2,2015-2016
Unknown 14:00,Magdeburg,Hansa Rostock,2.22,3.15,3.38,4-1,2015-2016
Unknown 14:00,Wehen,Aalen,2.4,3.11,3.06,0-1,2015-2016
02 Mar 2016 20:30,VfL Osnabruck,SG Dynamo Dresden,3.09,3.07,2.38,0-3,2015-2016
Unknown 19:00,Mainz II,Erfurt,2.1,3.29,3.51,1-0,2015-2016
Unknown 19:00,Stutt. Kickers,Wehen,2.25,3.21,3.28,1-0,2015-2016
Unknown 18:30,Aalen,Magdeburg,2.03,3.14,3.99,0-0,2015-2016
Unknown 18:30,Cottbus,Aue,2.93,3.05,2.5,0-0,2015-2016
01 Mar 2016 19:00,Fortuna Koln,Preussen Munster,2.03,3.31,3.7,2-1,2015-2016
Unknown 19:00,Hallescher,Wurzburger Kickers,2.52,2.99,3.0,1-3,2015-2016
Unknown 19:00,Hansa Rostock,Holstein Kiel,2.93,2.99,2.59,1-0,2015-2016
Unknown 19:00,Werder Bremen II,Stuttgart II,2.0,3.42,3.67,0-1,2015-2016
Unknown 18:30,Chemnitzer,Grossaspach,2.27,3.25,3.16,0-2,2015-2016
28 Feb 2016 14:00,Aue,Erfurt,1.56,3.78,6.23,2-2,2015-2016
Unknown 14:00,Magdeburg,Stutt. Kickers,1.99,3.26,3.89,2-1,2015-2016
27 Feb 2016 14:00,SG Dynamo Dresden,Fortuna Koln,1.5,4.25,6.24,4-0,2015-2016
Unknown 14:00,Cottbus,Hansa Rostock,2.34,3.08,3.22,0-1,2015-2016
Unknown 14:00,Holstein Kiel,Aalen,1.67,3.55,5.51,1-0,2015-2016
Unknown 14:00,Preussen Munster,Chemnitzer,2.45,3.08,3.01,3-1,2015-2016
Unknown 14:00,Grossaspach,Werder Bremen II,1.83,3.55,4.32,0-1,2015-2016
Unknown 14:00,Wehen,VfL Osnabruck,2.39,3.1,3.1,0-2,2015-2016
Unknown 14:00,Wurzburger Kickers,Mainz II,2.03,3.14,3.97,1-0,2015-2016
26 Feb 2016 19:00,Stuttgart II,Hallescher,3.13,3.34,2.18,1-1,2015-2016
21 Feb 2016 14:00,Erfurt,Wurzburger Kickers,3.37,3.09,2.21,1-0,2015-2016
20 Feb 2016 15:00,Chemnitzer,SG Dynamo Dresden,3.31,3.14,2.26,2-2,2015-2016
Unknown 14:00,Aalen,Cottbus,2.31,3.12,3.22,3-0,2015-2016
Unknown 14:00,Fortuna Koln,Wehen,2.27,3.21,3.19,4-1,2015-2016
Unknown 14:00,Hallescher,Grossaspach,2.21,3.28,3.29,4-1,2015-2016
Unknown 14:00,Hansa Rostock,Aue,2.66,3.01,2.8,0-2,2015-2016
Unknown 14:00,Mainz II,Stuttgart II,1.68,3.59,5.22,3-1,2015-2016
Unknown 14:00,VfL Osnabruck,Magdeburg,2.23,3.08,3.43,2-0,2015-2016
Unknown 14:00,Werder Bremen II,Preussen Munster,2.14,3.18,3.49,0-0,2015-2016
19 Feb 2016 19:00,Stutt. Kickers,Holstein Kiel,2.78,3.12,2.61,0-0,2015-2016
17 Feb 2016 19:00,Wurzburger Kickers,Preussen Munster,1.85,3.3,4.49,3-0,2015-2016
14 Feb 2016 14:00,Aue,Wurzburger Kickers,2.25,3.07,3.41,0-0,2015-2016
Unknown 14:00,SG Dynamo Dresden,Werder Bremen II,1.35,4.85,8.48,2-1,2015-2016
13 Feb 2016 14:00,Cottbus,Stutt. Kickers,1.99,3.35,3.79,1-2,2015-2016
Unknown 14:00,Hansa Rostock,Aalen,2.27,3.11,3.3,3-0,2015-2016
Unknown 14:00,Holstein Kiel,VfL Osnabruck,2.03,3.35,3.66,0-1,2015-2016
Unknown 14:00,Magdeburg,Fortuna Koln,1.74,3.59,4.71,0-0,2015-2016
Unknown 14:00,Preussen Munster,Hallescher,2.18,3.23,3.17,0-1,2015-2016
Unknown 14:00,Grossaspach,Mainz II,1.86,3.29,3.91,0-3,2015-2016
Unknown 14:00,Wehen,Chemnitzer,2.26,3.16,3.32,1-1,2015-2016
12 Feb 2016 19:00,Stuttgart II,Erfurt,2.24,3.19,3.3,1-2,2015-2016
07 Feb 2016 14:00,Fortuna Koln,Holstein Kiel,2.43,3.24,2.8,2-3,2015-2016
Unknown 14:00,Hallescher,SG Dynamo Dresden,3.06,3.26,2.19,0-0,2015-2016
06 Feb 2016 14:00,Erfurt,Grossaspach,3.01,3.23,2.37,0-2,2015-2016
Unknown 14:00,Stutt. Kickers,Hansa Rostock,2.37,3.22,3.04,2-0,2015-2016
Unknown 14:00,Werder Bremen II,Wehen,2.88,3.25,2.44,1-0,2015-2016
Unknown 14:00,Wurzburger Kickers,Stuttgart II,1.66,3.75,5.06,0-0,2015-2016
06 Feb 2016 14:00,Mainz II,Preussen Munster,2.13,3.13,3.49,2-3,2015-2016
05 Feb 2016 19:00,Aalen,Aue,2.38,3.09,3.13,0-2,2015-2016
Unknown 19:00,VfL Osnabruck,Cottbus,1.92,3.47,3.94,0-0,2015-2016
Unknown 17:00,Chemnitzer,Magdeburg,2.4,3.1,3.09,0-0,2015-2016
31 Jan 2016 14:00,Cottbus,Fortuna Koln,2.1,3.36,3.44,0-0,2015-2016
Unknown 14:00,Wehen,Hallescher,2.09,3.38,3.46,1-0,2015-2016
30 Jan 2016 14:00,Aalen,Stutt. Kickers,2.27,3.14,3.3,3-0,2015-2016
Unknown 14:00,Aue,Stuttgart II,1.44,4.1,8.04,1-0,2015-2016
Unknown 14:00,SG Dynamo Dresden,Mainz II,1.51,4.01,6.57,3-0,2015-2016
Unknown 14:00,Hansa Rostock,VfL Osnabruck,2.48,3.14,2.95,0-0,2015-2016
Unknown 14:00,Holstein Kiel,Chemnitzer,1.99,3.32,3.86,5-2,2015-2016
Unknown 14:00,Magdeburg,Werder Bremen II,1.63,3.73,5.31,1-1,2015-2016
Unknown 14:00,Preussen Munster,Erfurt,1.87,3.33,4.05,2-0,2015-2016
Unknown 14:00,Grossaspach,Wurzburger Kickers,2.26,3.28,3.18,1-2,2015-2016
24 Jan 2016 14:00,Hallescher,Magdeburg,2.04,3.33,3.71,1-2,2015-2016
Unknown 14:00,Stuttgart II,Grossaspach,3.28,3.32,2.13,0-3,2015-2016
Unknown 14:00,Werder Bremen II,Holstein Kiel,3.68,3.28,2.07,2-1,2015-2016
23 Jan 2016 14:00,Erfurt,SG Dynamo Dresden,4.28,3.54,1.83,3-2,2015-2016
Unknown 14:00,Mainz II,Wehen,2.21,3.26,3.3,0-0,2015-2016
Unknown 14:00,VfL Osnabruck,Aalen,1.86,3.37,4.4,2-1,2015-2016
22 Jan 2016 19:00,Fortuna Koln,Hansa Rostock,2.32,3.22,3.18,5-1,2015-2016
Unknown 19:00,Stutt. Kickers,Aue,2.98,3.18,2.32,1-1,2015-2016
19 Dec 2015 14:00,Aalen,Fortuna Koln,2.23,3.22,3.25,0-2,2015-2016
Unknown 14:00,Aue,Grossaspach,2.3,3.18,3.17,2-0,2015-2016
Unknown 14:00,Cottbus,Werder Bremen II,1.83,3.48,4.34,1-1,2015-2016
Unknown 14:00,Hansa Rostock,Chemnitzer,2.06,3.27,3.67,1-0,2015-2016
Unknown 14:00,Magdeburg,Mainz II,1.95,3.26,3.95,3-1,2015-2016
Unknown 14:00,Preussen Munster,Stuttgart II,1.61,3.82,5.56,1-2,2015-2016
18 Dec 2015 20:00,Wehen,Erfurt,1.75,3.57,4.49,3-0,2015-2016
Unknown 19:00,Holstein Kiel,Hallescher,1.93,3.39,3.99,0-4,2015-2016
Unknown 19:00,Stutt. Kickers,VfL Osnabruck,2.68,3.09,2.47,2-2,2015-2016
17 Dec 2015 20:30,SG Dynamo Dresden,Wurzburger Kickers,1.84,3.3,4.54,2-1,2015-2016
14 Dec 2015 18:30,Erfurt,Magdeburg,2.86,3.11,2.48,0-2,2015-2016
13 Dec 2015 14:00,Hallescher,Cottbus,2.08,3.3,3.59,1-1,2015-2016
Unknown 14:00,Werder Bremen II,Hansa Rostock,2.74,3.18,2.62,1-1,2015-2016
12 Dec 2015 14:00,Chemnitzer,Aalen,1.84,3.4,4.38,1-1,2015-2016
Unknown 14:00,Fortuna Koln,Stutt. Kickers,2.14,3.31,3.38,3-1,2015-2016
Unknown 14:00,Mainz II,Holstein Kiel,2.49,3.18,2.86,0-0,2015-2016
Unknown 14:00,Grossaspach,Preussen Munster,2.0,3.3,3.85,3-1,2015-2016
Unknown 14:00,VfL Osnabruck,Aue,2.34,3.16,3.12,0-0,2015-2016
Unknown 14:00,Wurzburger Kickers,Wehen,1.83,3.2,4.5,0-0,2015-2016
11 Dec 2015 19:00,Stuttgart II,SG Dynamo Dresden,5.29,3.9,1.62,1-1,2015-2016
05 Dec 2015 14:00,Chemnitzer,Stutt. Kickers,2.16,3.31,3.3,1-0,2015-2016
Unknown 14:00,Erfurt,Holstein Kiel,2.82,3.18,2.52,1-3,2015-2016
Unknown 14:00,Hallescher,Hansa Rostock,2.01,3.27,3.83,2-0,2015-2016
Unknown 14:00,Mainz II,Cottbus,2.23,3.25,3.24,0-1,2015-2016
Unknown 14:00,Preussen Munster,Aue,2.31,3.13,3.19,0-1,2015-2016
Unknown 14:00,Stuttgart II,Wehen,2.87,3.21,2.48,1-2,2015-2016
Unknown 14:00,Werder Bremen II,Aalen,2.27,3.22,3.19,1-1,2015-2016
Unknown 14:00,Wurzburger Kickers,Magdeburg,1.89,3.3,4.36,1-1,2015-2016
04 Dec 2015 19:00,Fortuna Koln,VfL Osnabruck,2.39,3.22,2.97,3-1,2015-2016
Unknown 19:00,Grossaspach,SG Dynamo Dresden,3.17,3.32,2.23,0-0,2015-2016
29 Nov 2015 14:00,Aue,Fortuna Koln,1.83,3.48,4.28,2-0,2015-2016
28 Nov 2015 14:00,Aalen,Hallescher,2.92,3.06,2.42,0-0,2015-2016
Unknown 14:00,SG Dynamo Dresden,Preussen Munster,1.53,3.93,6.32,0-0,2015-2016
Unknown 14:00,Cottbus,Erfurt,2.06,3.38,3.5,2-1,2015-2016
Unknown 14:00,Hansa Rostock,Mainz II,2.36,3.19,3.06,1-0,2015-2016
Unknown 14:00,Holstein Kiel,Wurzburger Kickers,2.09,3.16,3.67,1-2,2015-2016
Unknown 14:00,Magdeburg,Stuttgart II,1.68,3.72,5.04,2-2,2015-2016
Unknown 14:00,Stutt. Kickers,Werder Bremen II,1.61,3.88,5.36,0-2,2015-2016
Unknown 14:00,VfL Osnabruck,Chemnitzer,2.07,3.3,3.58,2-0,2015-2016
Unknown 14:00,Wehen,Grossaspach,2.53,3.25,2.76,2-2,2015-2016
22 Nov 2015 14:00,Chemnitzer,Fortuna Koln,2.05,3.46,3.5,3-1,2015-2016
21 Nov 2015 14:00,Aue,SG Dynamo Dresden,3.0,3.23,2.38,1-1,2015-2016
Unknown 14:00,Erfurt,Hansa Rostock,2.41,3.2,2.94,3-2,2015-2016
Unknown 14:00,Hallescher,Stutt. Kickers,2.21,3.32,3.22,1-1,2015-2016
Unknown 14:00,Mainz II,Aalen,2.05,3.32,3.64,1-0,2015-2016
Unknown 14:00,Preussen Munster,Wehen,2.03,3.29,3.71,0-0,2015-2016
Unknown 14:00,Grossaspach,Magdeburg,2.04,3.39,3.61,1-0,2015-2016
Unknown 14:00,Werder Bremen II,VfL Osnabruck,3.23,3.25,2.21,0-1,2015-2016
Unknown 14:00,Wurzburger Kickers,Cottbus,1.79,3.45,4.66,2-2,2015-2016
20 Nov 2015 19:00,Stuttgart II,Holstein Kiel,3.65,3.4,2.01,1-3,2015-2016
07 Nov 2015 14:00,Aalen,Erfurt,1.82,3.42,4.68,2-2,2015-2016
Unknown 14:00,Chemnitzer,Aue,2.22,3.03,3.13,1-2,2015-2016
Unknown 14:00,Cottbus,Stuttgart II,1.91,3.23,3.98,2-2,2015-2016
Unknown 14:00,Fortuna Koln,Werder Bremen II,1.92,3.58,3.78,2-1,2015-2016
Unknown 14:00,Hansa Rostock,Wurzburger Kickers,2.64,3.13,2.73,0-0,2015-2016
Unknown 14:00,Holstein Kiel,Grossaspach,2.13,3.36,3.36,3-1,2015-2016
Unknown 14:00,Magdeburg,Preussen Munster,2.54,3.2,2.8,3-0,2015-2016
Unknown 14:00,Stutt. Kickers,Mainz II,2.04,3.33,3.63,1-4,2015-2016
06 Nov 2015 19:00,VfL Osnabruck,Hallescher,1.96,3.45,3.74,2-0,2015-2016
Unknown 19:00,Wehen,SG Dynamo Dresden,3.55,3.4,2.05,2-2,2015-2016
01 Nov 2015 14:00,Werder Bremen II,Chemnitzer,3.31,3.3,2.2,3-2,2015-2016
31 Oct 2015 14:00,SG Dynamo Dresden,Magdeburg,1.53,4.04,6.26,3-2,2015-2016
Unknown 14:00,Erfurt,Stutt. Kickers,3.06,3.18,2.33,1-0,2015-2016
Unknown 14:00,Hallescher,Fortuna Koln,1.75,3.7,4.48,1-1,2015-2016
Unknown 14:00,Mainz II,VfL Osnabruck,2.47,3.21,2.88,0-0,2015-2016
Unknown 14:00,Preussen Munster,Holstein Kiel,2.42,3.08,3.08,2-0,2015-2016
Unknown 14:00,Grossaspach,Cottbus,1.88,3.4,4.22,1-1,2015-2016
Unknown 14:00,Wurzburger Kickers,Aalen,2.0,3.23,3.93,2-2,2015-2016
30 Oct 2015 19:00,Aue,Wehen,1.99,3.26,3.75,1-1,2015-2016
Unknown 19:00,Stuttgart II,Hansa Rostock,2.58,3.13,2.67,3-1,2015-2016
25 Oct 2015 15:00,Chemnitzer,Hallescher,2.27,3.22,3.19,3-1,2015-2016
24 Oct 2015 14:00,Aalen,Stuttgart II,1.81,3.45,4.48,1-0,2015-2016
Unknown 14:00,Cottbus,Preussen Munster,2.43,3.28,2.89,0-0,2015-2016
Unknown 14:00,Fortuna Koln,Mainz II,2.56,3.26,2.72,3-1,2015-2016
Unknown 14:00,Hansa Rostock,Grossaspach,2.38,3.19,3.01,1-3,2015-2016
Unknown 14:00,Holstein Kiel,SG Dynamo Dresden,2.49,3.26,2.82,1-2,2015-2016
Unknown 14:00,Magdeburg,Wehen,2.18,3.17,3.02,1-0,2015-2016
Unknown 14:00,Stutt. Kickers,Wurzburger Kickers,2.04,3.33,3.83,1-2,2015-2016
24 Oct 2015 14:00,VfL Osnabruck,Erfurt,1.67,3.65,5.3,1-0,2015-2016
23 Oct 2015 19:00,Werder Bremen II,Aue,3.25,3.08,2.27,4-0,2015-2016
18 Oct 2015 15:30,Stuttgart II,Stutt. Kickers,3.64,3.36,2.03,2-1,2015-2016
Unknown 14:00,Aue,Magdeburg,2.03,3.22,3.83,0-0,2015-2016
17 Oct 2015 14:00,SG Dynamo Dresden,Cottbus,1.41,4.53,7.63,0-1,2015-2016
Unknown 14:00,Erfurt,Fortuna Koln,1.95,3.52,3.8,0-2,2015-2016
Unknown 14:00,Hallescher,Werder Bremen II,1.51,4.08,6.37,6-2,2015-2016
Unknown 14:00,Mainz II,Chemnitzer,2.19,3.23,3.37,0-0,2015-2016
Unknown 14:00,Grossaspach,Aalen,2.08,3.37,3.46,2-0,2015-2016
Unknown 14:00,Wehen,Holstein Kiel,3.0,3.14,2.43,3-1,2015-2016
Unknown 14:00,Wurzburger Kickers,VfL Osnabruck,2.26,3.14,3.32,0-1,2015-2016
16 Oct 2015 19:00,Preussen Munster,Hansa Rostock,2.05,3.33,3.34,1-1,2015-2016
04 Oct 2015 14:00,Cottbus,Wehen,2.08,3.33,3.56,2-2,2015-2016
03 Oct 2015 14:00,Aalen,Preussen Munster,2.12,3.29,3.44,0-0,2015-2016
Unknown 14:00,Fortuna Koln,Wurzburger Kickers,2.77,3.1,2.62,0-3,2015-2016
Unknown 14:00,Hallescher,Aue,2.29,3.21,3.16,1-0,2015-2016
Unknown 14:00,Hansa Rostock,SG Dynamo Dresden,3.68,3.48,1.98,1-3,2015-2016
Unknown 14:00,Stutt. Kickers,Grossaspach,1.84,3.62,4.19,0-4,2015-2016
Unknown 14:00,VfL Osnabruck,Stuttgart II,1.62,3.83,5.41,1-1,2015-2016
Unknown 14:00,Werder Bremen II,Mainz II,3.39,3.37,2.11,2-1,2015-2016
02 Oct 2015 19:00,Holstein Kiel,Magdeburg,1.75,3.58,4.6,0-0,2015-2016
01 Oct 2015 19:30,Chemnitzer,Erfurt,1.81,3.4,4.45,1-1,2015-2016
27 Sep 2015 14:00,SG Dynamo Dresden,Aalen,1.66,3.74,5.25,4-0,2015-2016
Unknown 14:00,Stuttgart II,Fortuna Koln,2.46,3.34,2.89,3-0,2015-2016
26 Sep 2015 14:00,Aue,Holstein Kiel,2.35,3.21,3.07,0-0,2015-2016
Unknown 14:00,Erfurt,Werder Bremen II,1.84,3.55,4.18,2-1,2015-2016
Unknown 14:00,Magdeburg,Cottbus,1.74,3.58,4.74,2-2,2015-2016
Unknown 14:00,Preussen Munster,Stutt. Kickers,2.36,3.15,3.1,4-2,2015-2016
Unknown 14:00,Grossaspach,VfL Osnabruck,2.35,3.27,3.01,3-3,2015-2016
Unknown 14:00,Wehen,Hansa Rostock,2.35,3.23,3.04,0-0,2015-2016
25 Sep 2015 19:00,Mainz II,Hallescher,2.07,3.27,3.37,2-0,2015-2016
Unknown 19:00,Wurzburger Kickers,Chemnitzer,2.37,3.1,3.1,1-1,2015-2016
23 Sep 2015 20:30,Hansa Rostock,Magdeburg,2.34,3.29,3.01,1-1,2015-2016
Unknown 19:00,Cottbus,Holstein Kiel,2.88,3.25,2.45,1-2,2015-2016
Unknown 19:00,Fortuna Koln,Grossaspach,2.57,3.34,2.64,2-2,2015-2016
Unknown 19:00,Stutt. Kickers,SG Dynamo Dresden,2.67,3.38,2.53,1-2,2015-2016
Unknown 18:00,VfL Osnabruck,Preussen Munster,2.23,3.24,3.12,2-2,2015-2016
22 Sep 2015 19:00,Aalen,Wehen,1.93,3.42,3.95,3-1,2015-2016
Unknown 19:00,Chemnitzer,Stuttgart II,1.51,3.71,6.37,2-1,2015-2016
Unknown 19:00,Hallescher,Erfurt,1.76,3.67,4.48,2-1,2015-2016
Unknown 19:00,Werder Bremen II,Wurzburger Kickers,3.03,3.23,2.36,0-0,2015-2016
Unknown 18:30,Mainz II,Aue,2.43,3.14,2.99,1-1,2015-2016
