fotmob_match_id,season,round,round_name,home_team,home_team_id,away_team,away_team_id,finished,match_date,home_score,away_score,home_possession,away_possession,home_shots_total,away_shots_total,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_passes,away_passes,home_passes_accurate,away_passes_accurate,home_pass_accuracy_pct,away_pass_accuracy_pct,home_touches_opp_box,away_touches_opp_box,home_corners,away_corners,home_tackles,away_tackles,home_interceptions,away_interceptions,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_aerials_won,away_aerials_won,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,has_stats
1740348,2014-2015,1,1,Dynamo Dresden,8480,VfB Stuttgart II,8458,True,2014-07-26T12:00:00Z,2,1,36.0,64.0,9.0,15.0,3.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,293.0,502.0,204.0,399.0,70.0,79.0,15.0,40.0,2.0,11.0,31.0,19.0,11.0,6.0,51.0,17.0,2.0,1.0,73.0,63.0,24.0,23.0,15.0,15.0,7.0,3.0,1.0,0.0,True
1740349,2014-2015,1,1,Hallescher FC,7761,Chemnitzer FC,6596,True,2014-07-26T12:00:00Z,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1740346,2014-2015,1,1,Holstein Kiel,8150,Unterhaching,8486,True,2014-07-26T12:00:00Z,0,0,41.0,59.0,12.0,17.0,5.0,4.0,5.0,7.0,2.0,3.0,1.0,2.0,337.0,477.0,255.0,381.0,76.0,80.0,21.0,28.0,4.0,7.0,12.0,11.0,5.0,9.0,25.0,26.0,2.0,3.0,46.0,54.0,9.0,19.0,18.0,18.0,5.0,4.0,0.0,0.0,True
1740344,2014-2015,1,1,Jahn Regensburg,7789,MSV Duisburg,8293,True,2014-07-26T12:00:00Z,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1740347,2014-2015,1,1,RW Erfurt,8148,Borussia Dortmund II,8395,True,2014-07-26T12:00:00Z,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1740345,2014-2015,1,1,Wehen Wiesbaden,8196,Stuttgarter Kickers,8195,True,2014-07-26T12:00:00Z,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1740343,2014-2015,1,1,Mainz 05 II,8397,Arminia Bielefeld,9912,True,2014-07-26T12:10:00Z,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1740350,2014-2015,1,1,VfL Osnabrück,9775,Energie Cottbus,8398,True,2014-07-26T16:00:00Z,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1740352,2014-2015,1,1,Preussen Münster,8171,Hansa Rostock,8294,True,2014-07-27T12:00:00Z,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1740351,2014-2015,1,1,Sonnenhof Großaspach,94941,Fortuna Köln,7786,True,2014-07-27T12:00:00Z,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1740360,2014-2015,2,2,Arminia Bielefeld,9912,Hallescher FC,7761,True,2014-08-02T12:00:00Z,1,5,36.0,64.0,16.0,16.0,9.0,3.0,4.0,10.0,1.0,2.0,1.0,2.0,267.0,476.0,190.0,408.0,71.0,86.0,21.0,22.0,7.0,5.0,15.0,5.0,3.0,9.0,19.0,22.0,3.0,9.0,49.0,33.0,12.0,11.0,14.0,17.0,2.0,6.0,0.0,0.0,True
1740355,2014-2015,2,2,Borussia Dortmund II,8395,Holstein Kiel,8150,True,2014-08-02T12:00:00Z,2,2,41.0,59.0,12.0,17.0,5.0,4.0,5.0,7.0,2.0,3.0,1.0,2.0,337.0,477.0,255.0,381.0,76.0,80.0,21.0,28.0,4.0,7.0,12.0,11.0,5.0,9.0,25.0,26.0,2.0,3.0,46.0,54.0,9.0,19.0,18.0,18.0,5.0,4.0,0.0,0.0,True
1740361,2014-2015,2,2,Chemnitzer FC,6596,VfL Osnabrück,9775,True,2014-08-02T12:00:00Z,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1740359,2014-2015,2,2,Fortuna Köln,7786,Mainz 05 II,8397,True,2014-08-02T12:00:00Z,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1740354,2014-2015,2,2,Hansa Rostock,8294,RW Erfurt,8148,True,2014-08-02T12:00:00Z,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1740358,2014-2015,2,2,MSV Duisburg,8293,Sonnenhof Großaspach,94941,True,2014-08-02T12:00:00Z,1,1,49.0,51.0,15.0,6.0,5.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,422.0,450.0,323.0,344.0,77.0,76.0,24.0,11.0,6.0,0.0,18.0,19.0,10.0,11.0,11.0,22.0,1.0,5.0,52.0,48.0,16.0,15.0,7.0,14.0,3.0,4.0,0.0,0.0,True
1740357,2014-2015,2,2,Stuttgarter Kickers,8195,Jahn Regensburg,7789,True,2014-08-02T12:00:00Z,3,1,53.0,47.0,17.0,21.0,9.0,6.0,5.0,8.0,2.0,2.0,0.0,0.0,352.0,314.0,276.0,222.0,78.0,71.0,28.0,38.0,11.0,7.0,12.0,21.0,10.0,7.0,27.0,28.0,3.0,5.0,46.0,56.0,18.0,15.0,14.0,16.0,5.0,5.0,0.0,0.0,True
1740356,2014-2015,2,2,Unterhaching,8486,Wehen Wiesbaden,8196,True,2014-08-02T12:00:00Z,3,3,34.0,66.0,16.0,14.0,8.0,3.0,6.0,6.0,6.0,0.0,3.0,0.0,256.0,506.0,196.0,432.0,77.0,85.0,26.0,25.0,5.0,11.0,18.0,9.0,11.0,9.0,45.0,14.0,3.0,5.0,51.0,38.0,18.0,13.0,11.0,10.0,2.0,2.0,0.0,0.0,True
1740353,2014-2015,2,2,VfB Stuttgart II,8458,Preussen Münster,8171,True,2014-08-02T12:00:00Z,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
