matchDateTime,homeTeamName,awayTeamName,odds_home,odds_draw,odds_away,score,season
Unknown 14:00,Elversberg,Heidenheim,5.05,3.6,1.67,1-1,2013-2014
Unknown 14:00,Hallescher,Stutt. Kickers,2.11,3.37,3.31,1-1,2013-2014
Unknown 14:00,Holstein Kiel,Regensburg,1.95,3.34,3.78,0-0,2013-2014
Unknown 14:00,RB Leipzig,Darmstadt,2.09,3.15,3.59,1-0,2013-2014
Unknown 14:00,Stuttgart II,Unterhaching,2.07,3.29,3.46,3-2,2013-2014
Unknown 14:00,Wehen,Chemnitzer,2.1,3.31,3.38,1-0,2013-2014
17 Apr 2014 18:30,Erfurt,Dortmund II,2.12,3.32,3.28,3-1,2013-2014
13 Apr 2014 14:00,Chemnitzer,Erfurt,2.07,3.22,3.53,4-0,2013-2014
Unknown 14:00,Dortmund II,RB Leipzig,4.27,3.52,1.79,3-3,2013-2014
12 Apr 2014 14:00,Heidenheim,Holstein Kiel,1.72,3.44,4.81,3-0,2013-2014
Unknown 14:00,Regensburg,Wehen,2.19,3.26,3.16,3-0,2013-2014
Unknown 14:00,Saarbrucken,Hallescher,2.48,3.11,2.81,3-0,2013-2014
Unknown 14:00,Stutt. Kickers,Duisburg,2.38,3.16,2.93,2-0,2013-2014
Unknown 14:00,Unterhaching,Elversberg,2.1,3.28,3.36,2-0,2013-2014
Unknown 14:00,VfL Osnabruck,Stuttgart II,1.54,3.8,6.14,3-0,2013-2014
12 Apr 2014 14:00,Darmstadt,Burghausen,1.49,3.86,6.67,1-0,2013-2014
Unknown 14:00,Hansa Rostock,Preussen Munster,2.4,3.17,2.88,2-4,2013-2014
05 Apr 2014 14:00,Burghausen,Dortmund II,2.08,3.34,3.41,0-0,2013-2014
Unknown 14:00,Elversberg,VfL Osnabruck,3.65,3.41,1.96,2-2,2013-2014
Unknown 14:00,Erfurt,Regensburg,2.26,3.18,3.09,2-3,2013-2014
Unknown 14:00,Hallescher,Hansa Rostock,1.99,3.32,3.61,4-3,2013-2014
Unknown 14:00,Holstein Kiel,Unterhaching,1.69,3.52,4.95,4-0,2013-2014
Unknown 14:00,Preussen Munster,Darmstadt,2.75,3.07,2.56,0-2,2013-2014
Unknown 14:00,RB Leipzig,Chemnitzer,1.61,3.65,5.45,2-1,2013-2014
Unknown 14:00,Wehen,Heidenheim,3.12,3.22,2.23,0-1,2013-2014
04 Apr 2014 19:00,Duisburg,Stuttgart II,1.71,3.54,4.75,0-0,2013-2014
Unknown 19:00,Stutt. Kickers,Saarbrucken,1.84,3.42,4.14,1-0,2013-2014
30 Mar 2014 14:00,Stuttgart II,Elversberg,1.99,3.26,3.7,2-1,2013-2014
29 Mar 2014 14:00,Chemnitzer,Burghausen,1.89,3.29,4.11,1-0,2013-2014
Unknown 14:00,Darmstadt,Hallescher,1.88,3.11,4.42,4-1,2013-2014
Unknown 14:00,Dortmund II,Preussen Munster,2.82,3.08,2.5,1-1,2013-2014
Unknown 14:00,Hansa Rostock,Stutt. Kickers,2.39,3.08,2.99,2-2,2013-2014
Unknown 14:00,Heidenheim,Erfurt,1.58,3.7,5.76,2-1,2013-2014
Unknown 14:00,Regensburg,RB Leipzig,3.28,3.14,2.2,0-3,2013-2014
Unknown 14:00,Saarbrucken,Duisburg,2.55,3.05,2.78,0-2,2013-2014
Unknown 14:00,Unterhaching,Wehen,2.7,3.16,2.55,1-1,2013-2014
Unknown 14:00,VfL Osnabruck,Holstein Kiel,2.12,3.2,3.39,4-0,2013-2014
26 Mar 2014 20:15,RB Leipzig,Heidenheim,2.39,3.14,2.94,1-1,2013-2014
Unknown 19:00,Duisburg,Elversberg,1.59,3.57,6.03,3-0,2013-2014
Unknown 19:00,Holstein Kiel,Stuttgart II,1.62,3.52,5.77,3-0,2013-2014
Unknown 19:00,Preussen Munster,Chemnitzer,2.04,3.19,3.68,3-1,2013-2014
Unknown 18:30,Hallescher,Dortmund II,1.78,3.49,4.33,0-0,2013-2014
25 Mar 2014 19:00,Burghausen,Regensburg,2.56,3.16,2.7,2-2,2013-2014
Unknown 19:00,Saarbrucken,Hansa Rostock,2.35,3.13,3.0,2-0,2013-2014
Unknown 19:00,Stutt. Kickers,Darmstadt,2.84,3.05,2.54,0-0,2013-2014
Unknown 19:00,Wehen,VfL Osnabruck,2.63,3.05,2.68,1-0,2013-2014
Unknown 18:30,Erfurt,Unterhaching,1.84,3.42,4.17,2-0,2013-2014
23 Mar 2014 14:00,Chemnitzer,Hallescher,2.23,3.18,3.14,1-1,2013-2014
22 Mar 2014 14:00,Darmstadt,Saarbrucken,1.53,3.85,6.13,1-0,2013-2014
Unknown 14:00,Elversberg,Holstein Kiel,3.26,3.18,2.18,0-0,2013-2014
Unknown 14:00,Hansa Rostock,Duisburg,2.25,3.2,3.12,0-1,2013-2014
Unknown 14:00,Heidenheim,Burghausen,1.39,4.36,7.71,1-0,2013-2014
Unknown 14:00,Regensburg,Preussen Munster,2.34,3.13,3.01,2-0,2013-2014
Unknown 14:00,Unterhaching,RB Leipzig,4.62,3.44,1.75,1-1,2013-2014
Unknown 14:00,VfL Osnabruck,Erfurt,1.79,3.5,4.34,1-1,2013-2014
21 Mar 2014 19:00,Stuttgart II,Wehen,2.53,3.13,2.75,1-2,2013-2014
Unknown 18:00,Dortmund II,Stutt. Kickers,2.76,3.16,2.49,1-1,2013-2014
16 Mar 2014 14:00,RB Leipzig,VfL Osnabruck,1.92,3.26,4.0,1-0,2013-2014
15 Mar 2014 14:00,Burghausen,Unterhaching,2.19,3.25,3.2,1-0,2013-2014
Unknown 14:00,Duisburg,Holstein Kiel,2.38,3.11,2.97,1-1,2013-2014
Unknown 14:00,Erfurt,Stuttgart II,1.92,3.24,4.05,4-2,2013-2014
Unknown 14:00,Hansa Rostock,Darmstadt,2.76,3.02,2.59,0-1,2013-2014
Unknown 14:00,Saarbrucken,Dortmund II,1.87,3.43,4.05,0-1,2013-2014
Unknown 14:00,Stutt. Kickers,Chemnitzer,1.87,3.29,4.24,0-3,2013-2014
Unknown 14:00,Wehen,Elversberg,2.01,3.18,3.77,3-0,2013-2014
15 Mar 2014 14:00,Hallescher,Regensburg,2.16,3.2,3.29,4-1,2013-2014
Unknown 14:00,Preussen Munster,Heidenheim,3.28,3.15,2.21,2-0,2013-2014
09 Mar 2014 14:00,Dortmund II,Hansa Rostock,2.61,3.18,2.59,0-1,2013-2014
08 Mar 2014 14:00,Chemnitzer,Saarbrucken,1.97,3.25,3.81,2-0,2013-2014
Unknown 14:00,Elversberg,Erfurt,2.63,3.09,2.69,2-0,2013-2014
Unknown 14:00,Heidenheim,Hallescher,1.5,3.92,6.41,0-0,2013-2014
Unknown 14:00,Holstein Kiel,Wehen,1.96,3.27,3.82,3-0,2013-2014
Unknown 14:00,Regensburg,Stutt. Kickers,2.32,3.14,3.06,0-1,2013-2014
Unknown 14:00,Unterhaching,Preussen Munster,2.93,3.14,2.39,1-2,2013-2014
Unknown 14:00,VfL Osnabruck,Burghausen,1.54,3.74,6.23,2-1,2013-2014
07 Mar 2014 19:00,Darmstadt,Duisburg,1.77,3.4,4.62,1-0,2013-2014
Unknown 19:00,Stuttgart II,RB Leipzig,4.02,3.32,1.89,0-2,2013-2014
02 Mar 2014 14:00,RB Leipzig,Elversberg,1.39,4.35,7.74,2-0,2013-2014
01 Mar 2014 14:00,Burghausen,Stuttgart II,2.22,3.16,3.22,2-2,2013-2014
Unknown 14:00,Darmstadt,Dortmund II,1.63,3.55,5.59,3-0,2013-2014
Unknown 14:00,Duisburg,Wehen,1.86,3.32,4.17,0-0,2013-2014
Unknown 14:00,Hallescher,Unterhaching,1.82,3.42,4.25,4-2,2013-2014
Unknown 14:00,Hansa Rostock,Chemnitzer,2.07,3.15,3.6,1-2,2013-2014
Unknown 14:00,Preussen Munster,VfL Osnabruck,2.66,3.12,2.63,1-1,2013-2014
Unknown 14:00,Saarbrucken,Regensburg,2.55,3.16,2.71,3-2,2013-2014
Unknown 14:00,Stutt. Kickers,Heidenheim,2.88,3.08,2.46,3-3,2013-2014
28 Feb 2014 19:00,Erfurt,Holstein Kiel,2.52,3.13,2.75,0-0,2013-2014
23 Feb 2014 14:00,Regensburg,Hansa Rostock,2.05,3.22,3.57,1-1,2013-2014
22 Feb 2014 14:00,Chemnitzer,Darmstadt,2.87,3.08,2.47,1-1,2013-2014
Unknown 14:00,Dortmund II,Duisburg,3.28,3.19,2.19,2-0,2013-2014
Unknown 14:00,Elversberg,Burghausen,2.48,3.13,2.82,1-0,2013-2014
Unknown 14:00,Heidenheim,Saarbrucken,1.39,4.41,7.65,2-1,2013-2014
Unknown 14:00,Holstein Kiel,RB Leipzig,2.74,3.05,2.6,0-2,2013-2014
Unknown 14:00,Unterhaching,Stutt. Kickers,3.14,3.15,2.28,2-2,2013-2014
Unknown 14:00,VfL Osnabruck,Hallescher,1.95,3.23,3.91,3-0,2013-2014
Unknown 14:00,Wehen,Erfurt,2.43,3.1,2.9,1-1,2013-2014
21 Feb 2014 19:00,Stuttgart II,Preussen Munster,2.88,3.08,2.46,0-0,2013-2014
16 Feb 2014 14:00,RB Leipzig,Wehen,1.68,3.59,4.81,1-0,2013-2014
15 Feb 2014 14:00,Burghausen,Holstein Kiel,3.03,3.16,2.31,1-0,2013-2014
Unknown 14:00,Darmstadt,Regensburg,1.87,3.36,4.08,2-1,2013-2014
Unknown 14:00,Duisburg,Erfurt,1.94,3.34,3.82,3-2,2013-2014
Unknown 14:00,Hallescher,Stuttgart II,1.86,3.3,4.23,3-2,2013-2014
Unknown 14:00,Hansa Rostock,Heidenheim,3.13,3.24,2.24,0-1,2013-2014
Unknown 14:00,Preussen Munster,Elversberg,1.62,3.58,5.52,2-1,2013-2014
Unknown 14:00,Saarbrucken,Unterhaching,2.1,3.3,3.36,1-0,2013-2014
Unknown 14:00,Stutt. Kickers,VfL Osnabruck,2.27,3.24,3.07,1-0,2013-2014
14 Feb 2014 18:00,Dortmund II,Chemnitzer,2.47,3.21,2.77,3-0,2013-2014
09 Feb 2014 15:30,Stuttgart II,Stutt. Kickers,3.2,3.17,2.22,0-1,2013-2014
08 Feb 2014 14:00,Chemnitzer,Duisburg,2.33,3.2,2.98,0-0,2013-2014
Unknown 14:00,Elversberg,Hallescher,2.9,3.18,2.38,2-2,2013-2014
Unknown 14:00,Erfurt,RB Leipzig,2.91,3.18,2.39,0-2,2013-2014
Unknown 14:00,Heidenheim,Darmstadt,1.81,3.38,4.38,1-1,2013-2014
Unknown 14:00,Regensburg,Dortmund II,1.82,3.45,4.25,2-1,2013-2014
Unknown 14:00,Unterhaching,Hansa Rostock,2.37,3.2,2.91,1-3,2013-2014
Unknown 14:00,VfL Osnabruck,Saarbrucken,1.57,3.78,5.85,4-1,2013-2014
08 Feb 2014 14:00,Holstein Kiel,Preussen Munster,2.22,3.15,3.22,3-0,2013-2014
Unknown 14:00,Wehen,Burghausen,2.03,3.37,3.47,2-1,2013-2014
01 Feb 2014 14:00,Burghausen,Erfurt,2.86,3.09,2.46,1-1,2013-2014
Unknown 14:00,Chemnitzer,Regensburg,2.01,3.23,3.71,0-3,2013-2014
Unknown 14:00,Darmstadt,Unterhaching,1.76,3.44,4.6,3-1,2013-2014
Unknown 14:00,Dortmund II,Heidenheim,4.14,3.45,1.83,0-3,2013-2014
Unknown 14:00,Duisburg,RB Leipzig,2.59,3.24,2.59,2-1,2013-2014
Unknown 14:00,Hallescher,Holstein Kiel,2.5,3.07,2.82,1-0,2013-2014
Unknown 14:00,Hansa Rostock,VfL Osnabruck,2.18,3.18,3.27,1-1,2013-2014
Unknown 14:00,Preussen Munster,Wehen,1.82,3.35,4.38,0-1,2013-2014
Unknown 14:00,Saarbrucken,Stuttgart II,2.24,3.14,3.19,0-1,2013-2014
Unknown 14:00,Stutt. Kickers,Elversberg,1.71,3.41,4.98,2-1,2013-2014
25 Jan 2014 14:00,Elversberg,Saarbrucken,2.98,3.21,2.33,3-1,2013-2014
Unknown 14:00,Erfurt,Preussen Munster,2.48,3.02,2.91,0-0,2013-2014
Unknown 14:00,Heidenheim,Chemnitzer,1.7,3.65,4.69,3-0,2013-2014
Unknown 14:00,Holstein Kiel,Stutt. Kickers,1.86,3.3,4.26,0-0,2013-2014
Unknown 14:00,RB Leipzig,Burghausen,1.48,4.1,6.4,0-1,2013-2014
Unknown 14:00,Regensburg,Duisburg,2.21,3.28,3.11,1-1,2013-2014
Unknown 14:00,Unterhaching,Dortmund II,2.23,3.29,3.08,2-1,2013-2014
Unknown 14:00,VfL Osnabruck,Darmstadt,2.34,3.14,3.01,1-1,2013-2014
24 Jan 2014 19:00,Stuttgart II,Hansa Rostock,2.82,3.18,2.43,4-1,2013-2014
Unknown 19:00,Wehen,Hallescher,2.01,3.26,3.63,0-3,2013-2014
21 Dec 2013 14:00,Burghausen,Preussen Munster,3.12,3.19,2.26,2-4,2013-2014
Unknown 14:00,Erfurt,Stutt. Kickers,2.11,3.09,3.58,1-2,2013-2014
Unknown 14:00,Heidenheim,Duisburg,1.65,3.59,5.14,2-2,2013-2014
Unknown 14:00,Holstein Kiel,Hansa Rostock,2.07,3.24,3.48,2-2,2013-2014
Unknown 14:00,RB Leipzig,Hallescher,1.62,3.65,5.46,2-1,2013-2014
Unknown 14:00,Unterhaching,Regensburg,2.23,3.23,3.13,0-4,2013-2014
Unknown 14:00,VfL Osnabruck,Chemnitzer,1.73,3.49,4.68,0-2,2013-2014
Unknown 14:00,Wehen,Saarbrucken,1.74,3.58,4.45,1-0,2013-2014
20 Dec 2013 19:00,Elversberg,Darmstadt,3.76,3.26,1.99,0-3,2013-2014
18 Dec 2013 19:00,Stuttgart II,Dortmund II,2.19,3.2,3.21,1-2,2013-2014
14 Dec 2013 14:00,Chemnitzer,Unterhaching,1.84,3.46,4.05,0-0,2013-2014
Unknown 14:00,Darmstadt,Stuttgart II,1.69,3.62,4.76,1-0,2013-2014
Unknown 14:00,Dortmund II,VfL Osnabruck,2.8,3.18,2.47,1-2,2013-2014
Unknown 14:00,Duisburg,Burghausen,1.59,3.91,5.28,1-1,2013-2014
Unknown 14:00,Hallescher,Erfurt,2.54,3.06,2.81,0-2,2013-2014
Unknown 14:00,Hansa Rostock,Elversberg,1.59,3.65,5.84,1-0,2013-2014
Unknown 14:00,Preussen Munster,RB Leipzig,2.41,3.18,2.87,0-0,2013-2014
Unknown 14:00,Regensburg,Heidenheim,3.27,3.28,2.13,0-0,2013-2014
Unknown 14:00,Saarbrucken,Holstein Kiel,2.82,3.25,2.4,1-2,2013-2014
Unknown 14:00,Stutt. Kickers,Wehen,2.06,3.28,3.55,2-0,2013-2014
07 Dec 2013 14:00,Burghausen,Hallescher,2.43,3.19,2.83,1-0,2013-2014
Unknown 14:00,Elversberg,Dortmund II,2.32,3.19,3.01,0-5,2013-2014
Unknown 14:00,Erfurt,Saarbrucken,1.61,3.75,5.46,0-1,2013-2014
Unknown 14:00,Holstein Kiel,Darmstadt,2.0,3.26,3.69,0-2,2013-2014
Unknown 14:00,Preussen Munster,Duisburg,2.1,3.29,3.37,2-1,2013-2014
Unknown 14:00,RB Leipzig,Stutt. Kickers,1.63,3.63,5.35,2-1,2013-2014
Unknown 14:00,VfL Osnabruck,Regensburg,1.82,3.42,4.23,1-0,2013-2014
06 Dec 2013 19:00,Unterhaching,Heidenheim,3.44,3.33,2.05,0-3,2013-2014
06 Dec 2013 19:00,Wehen,Hansa Rostock,2.16,3.19,3.31,1-3,2013-2014
Unknown 18:30,Stuttgart II,Chemnitzer,2.55,3.12,2.64,1-1,2013-2014
01 Dec 2013 14:00,Chemnitzer,Elversberg,1.76,3.45,4.54,2-0,2013-2014
30 Nov 2013 14:00,Darmstadt,Wehen,2.09,3.28,3.39,2-2,2013-2014
Unknown 14:00,Dortmund II,Holstein Kiel,2.8,3.19,2.46,1-1,2013-2014
Unknown 14:00,Duisburg,Unterhaching,1.93,3.38,3.76,3-0,2013-2014
Unknown 14:00,Hallescher,Preussen Munster,2.59,3.23,2.63,0-0,2013-2014
Unknown 14:00,Hansa Rostock,Erfurt,2.3,3.16,3.05,1-0,2013-2014
Unknown 14:00,Heidenheim,VfL Osnabruck,1.71,3.66,4.61,2-0,2013-2014
Unknown 14:00,Regensburg,Stuttgart II,2.02,3.32,3.56,2-0,2013-2014
Unknown 14:00,Saarbrucken,RB Leipzig,3.13,3.31,2.2,2-3,2013-2014
Unknown 14:00,Stutt. Kickers,Burghausen,1.83,3.45,4.11,3-1,2013-2014
23 Nov 2013 14:00,Burghausen,Saarbrucken,2.47,3.2,2.78,1-2,2013-2014
Unknown 14:00,Duisburg,Hallescher,1.75,3.48,4.55,1-3,2013-2014
Unknown 14:00,Elversberg,Regensburg,2.59,3.14,2.62,3-1,2013-2014
Unknown 14:00,Holstein Kiel,Chemnitzer,1.86,3.4,4.04,1-1,2013-2014
Unknown 14:00,Preussen Munster,Stutt. Kickers,1.72,3.63,4.58,1-0,2013-2014
Unknown 14:00,RB Leipzig,Hansa Rostock,1.71,3.62,4.65,1-2,2013-2014
Unknown 14:00,Stuttgart II,Heidenheim,3.32,3.29,2.12,0-3,2013-2014
Unknown 14:00,VfL Osnabruck,Unterhaching,1.95,3.4,3.69,3-1,2013-2014
Unknown 14:00,Wehen,Dortmund II,1.78,3.64,4.14,1-1,2013-2014
22 Nov 2013 19:00,Erfurt,Darmstadt,2.4,3.16,2.92,3-0,2013-2014
10 Nov 2013 14:00,VfL Osnabruck,Duisburg,2.15,3.2,3.31,0-1,2013-2014
09 Nov 2013 14:00,Chemnitzer,Wehen,1.91,3.41,3.87,1-2,2013-2014
Unknown 14:00,Darmstadt,RB Leipzig,2.23,3.18,3.24,0-1,2013-2014
Unknown 14:00,Dortmund II,Erfurt,2.29,3.23,3.02,0-3,2013-2014
Unknown 14:00,Hansa Rostock,Burghausen,1.66,3.64,5.05,1-1,2013-2014
Unknown 14:00,Heidenheim,Elversberg,1.44,4.17,7.05,1-0,2013-2014
Unknown 14:00,Regensburg,Holstein Kiel,2.71,3.22,2.53,1-0,2013-2014
Unknown 14:00,Saarbrucken,Preussen Munster,2.78,3.25,2.44,2-2,2013-2014
Unknown 14:00,Stutt. Kickers,Hallescher,2.13,3.21,3.38,1-0,2013-2014
Unknown 14:00,Unterhaching,Stuttgart II,2.33,3.22,2.95,4-0,2013-2014
02 Nov 2013 14:00,Burghausen,Darmstadt,3.66,3.46,1.94,2-1,2013-2014
Unknown 14:00,Duisburg,Stutt. Kickers,1.64,3.7,5.04,1-1,2013-2014
Unknown 14:00,Elversberg,Unterhaching,2.36,3.14,2.96,1-1,2013-2014
Unknown 14:00,Erfurt,Chemnitzer,2.16,3.24,3.26,1-0,2013-2014
Unknown 14:00,Hallescher,Saarbrucken,1.86,3.5,3.94,1-1,2013-2014
Unknown 14:00,Holstein Kiel,Heidenheim,2.63,3.15,2.64,0-1,2013-2014
Unknown 14:00,RB Leipzig,Dortmund II,1.6,3.87,5.12,1-0,2013-2014
Unknown 14:00,Wehen,Regensburg,1.91,3.49,3.74,1-1,2013-2014
01 Nov 2013 19:00,Preussen Munster,Hansa Rostock,1.75,3.62,4.35,1-2,2013-2014
Unknown 18:00,Stuttgart II,VfL Osnabruck,2.49,3.09,2.76,2-1,2013-2014
26 Oct 2013 14:00,Chemnitzer,RB Leipzig,2.78,3.24,2.42,3-1,2013-2014
Unknown 14:00,Darmstadt,Preussen Munster,2.19,3.28,3.18,4-0,2013-2014
Unknown 14:00,Dortmund II,Burghausen,1.82,3.53,4.08,3-1,2013-2014
Unknown 14:00,Hansa Rostock,Hallescher,2.08,3.33,3.4,2-1,2013-2014
Unknown 14:00,Regensburg,Erfurt,2.35,3.25,2.9,3-1,2013-2014
Unknown 14:00,Saarbrucken,Stutt. Kickers,2.12,3.28,3.3,3-2,2013-2014
Unknown 14:00,Stuttgart II,Duisburg,2.34,3.25,2.9,1-1,2013-2014
Unknown 14:00,VfL Osnabruck,Elversberg,1.5,3.94,6.61,0-1,2013-2014
26 Oct 2013 14:00,Heidenheim,Wehen,1.53,3.99,5.94,0-0,2013-2014
25 Oct 2013 19:00,Unterhaching,Holstein Kiel,2.8,3.26,2.42,0-0,2013-2014
19 Oct 2013 14:00,Burghausen,Chemnitzer,3.24,3.28,2.16,1-0,2013-2014
Unknown 14:00,Duisburg,Saarbrucken,1.65,3.61,5.17,3-3,2013-2014
Unknown 14:00,Elversberg,Stuttgart II,2.73,3.11,2.55,0-2,2013-2014
Unknown 14:00,Erfurt,Heidenheim,2.92,3.2,2.37,1-2,2013-2014
Unknown 14:00,Hallescher,Darmstadt,2.68,3.11,2.61,1-0,2013-2014
Unknown 14:00,Holstein Kiel,VfL Osnabruck,2.15,3.25,3.35,1-1,2013-2014
Unknown 14:00,Preussen Munster,Dortmund II,1.59,3.83,5.17,4-0,2013-2014
Unknown 14:00,RB Leipzig,Regensburg,1.52,4.01,5.89,2-0,2013-2014
Unknown 14:00,Stutt. Kickers,Hansa Rostock,2.43,3.25,2.78,2-0,2013-2014
Unknown 14:00,Wehen,Unterhaching,1.94,3.3,3.83,0-2,2013-2014
06 Oct 2013 14:00,Chemnitzer,Preussen Munster,2.22,3.23,3.13,0-4,2013-2014
05 Oct 2013 14:00,Darmstadt,Stutt. Kickers,1.7,3.58,4.79,1-0,2013-2014
Unknown 14:00,Dortmund II,Hallescher,2.46,3.19,2.77,4-0,2013-2014
Unknown 14:00,Elversberg,Duisburg,2.89,3.18,2.4,1-0,2013-2014
Unknown 14:00,Heidenheim,RB Leipzig,1.94,3.38,3.73,0-2,2013-2014
Unknown 14:00,Regensburg,Burghausen,1.87,3.47,3.89,1-1,2013-2014
Unknown 14:00,Unterhaching,Erfurt,2.49,3.26,2.68,2-1,2013-2014
Unknown 14:00,VfL Osnabruck,Wehen,1.91,3.44,3.78,1-0,2013-2014
04 Oct 2013 19:00,Hansa Rostock,Saarbrucken,1.77,3.41,4.4,0-0,2013-2014
Unknown 19:00,Stuttgart II,Holstein Kiel,2.44,3.15,2.77,1-1,2013-2014
02 Oct 2013 19:00,Dortmund II,Darmstadt,2.76,3.14,2.52,1-1,2013-2014
Unknown 18:45,VfL Osnabruck,Preussen Munster,1.98,3.31,3.69,1-1,2013-2014
28 Sep 2013 14:00,Burghausen,Heidenheim,5.58,3.83,1.57,2-2,2013-2014
Unknown 14:00,Erfurt,VfL Osnabruck,2.28,3.27,3.0,3-1,2013-2014
Unknown 14:00,Hallescher,Chemnitzer,2.44,3.23,2.78,2-1,2013-2014
Unknown 14:00,Holstein Kiel,Elversberg,1.54,3.9,5.82,1-2,2013-2014
Unknown 14:00,Preussen Munster,Regensburg,1.63,3.87,4.84,0-0,2013-2014
Unknown 14:00,RB Leipzig,Unterhaching,1.48,4.05,6.57,2-2,2013-2014
Unknown 14:00,Saarbrucken,Darmstadt,2.61,3.23,2.58,0-1,2013-2014
Unknown 14:00,Stutt. Kickers,Dortmund II,2.27,3.17,3.07,3-0,2013-2014
Unknown 14:00,Wehen,Stuttgart II,1.94,3.35,3.79,1-1,2013-2014
27 Sep 2013 19:00,Duisburg,Hansa Rostock,2.01,3.34,3.55,2-0,2013-2014
22 Sep 2013 14:00,Dortmund II,Saarbrucken,2.21,3.23,3.15,1-1,2013-2014
Unknown 14:00,Unterhaching,Burghausen,1.79,3.53,4.23,1-3,2013-2014
21 Sep 2013 14:00,Chemnitzer,Stutt. Kickers,1.61,3.68,5.41,1-0,2013-2014
Unknown 14:00,Darmstadt,Hansa Rostock,2.2,3.24,3.18,6-0,2013-2014
Unknown 14:00,Elversberg,Wehen,3.49,3.33,2.03,3-0,2013-2014
Unknown 14:00,Heidenheim,Preussen Munster,1.76,3.54,4.42,2-1,2013-2014
Unknown 14:00,Holstein Kiel,Duisburg,1.89,3.42,3.91,0-1,2013-2014
Unknown 14:00,Regensburg,Hallescher,2.06,3.3,3.41,2-4,2013-2014
Unknown 14:00,Stuttgart II,Erfurt,2.49,3.15,2.78,2-1,2013-2014
20 Sep 2013 19:00,VfL Osnabruck,RB Leipzig,2.32,3.25,2.93,3-2,2013-2014
18 Sep 2013 18:30,Unterhaching,Hallescher,2.2,3.22,3.19,0-0,2013-2014
14 Sep 2013 14:00,Duisburg,Darmstadt,1.9,3.38,3.94,0-4,2013-2014
Unknown 14:00,Hallescher,Heidenheim,3.27,3.3,2.13,0-1,2013-2014
Unknown 14:00,Hansa Rostock,Dortmund II,1.77,3.49,4.41,1-2,2013-2014
