fotmob_match_id,season,round,round_name,home_team,home_team_id,away_team,away_team_id,finished,match_date,home_score,away_score,home_possession,away_possession,home_shots_total,away_shots_total,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_passes,away_passes,home_passes_accurate,away_passes_accurate,home_pass_accuracy_pct,away_pass_accuracy_pct,home_touches_opp_box,away_touches_opp_box,home_corners,away_corners,home_tackles,away_tackles,home_interceptions,away_interceptions,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_aerials_won,away_aerials_won,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,has_stats
1244605,2012-2013,1,1,Arminia Bielefeld,9912,Alemannia Aachen,8396,True,2012-07-20T18:20:00Z,1,1,42.0,58.0,19.0,10.0,5.0,4.0,8.0,5.0,0.0,2.0,0.0,1.0,252.0,355.0,149.0,248.0,59.0,70.0,28.0,20.0,12.0,8.0,17.0,16.0,10.0,2.0,27.0,38.0,3.0,5.0,67.0,67.0,21.0,36.0,12.0,16.0,0.0,0.0,1.0,0.0,True
1244606,2012-2013,1,1,Burghausen,8408,Preussen Münster,8171,True,2012-07-21T12:00:00Z,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244614,2012-2013,1,1,Chemnitzer FC,6596,Babelsberg,7775,True,2012-07-21T12:00:00Z,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244613,2012-2013,1,1,Darmstadt,8262,Unterhaching,8486,True,2012-07-21T12:00:00Z,0,0,54.0,46.0,19.0,10.0,8.0,3.0,7.0,4.0,3.0,1.0,2.0,1.0,480.0,406.0,396.0,319.0,83.0,79.0,31.0,22.0,9.0,9.0,19.0,10.0,10.0,6.0,25.0,28.0,1.0,6.0,61.0,45.0,27.0,16.0,14.0,12.0,4.0,1.0,0.0,0.0,True
1244609,2012-2013,1,1,Hallescher FC,7761,Kickers Offenbach,8407,True,2012-07-21T12:00:00Z,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244612,2012-2013,1,1,Hansa Rostock,8294,Stuttgarter Kickers,8195,True,2012-07-21T12:00:00Z,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244607,2012-2013,1,1,VfL Osnabrück,9775,Borussia Dortmund II,8395,True,2012-07-21T12:00:00Z,2,0,50.0,50.0,16.0,15.0,6.0,4.0,3.0,6.0,3.0,3.0,2.0,3.0,336.0,323.0,244.0,244.0,73.0,76.0,35.0,21.0,7.0,9.0,11.0,23.0,5.0,5.0,32.0,37.0,3.0,5.0,48.0,55.0,14.0,17.0,14.0,17.0,4.0,3.0,0.0,0.0,True
1244611,2012-2013,1,1,Wehen Wiesbaden,8196,RW Erfurt,8148,True,2012-07-21T12:00:00Z,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244608,2012-2013,1,1,VfB Stuttgart II,8458,Saarbrücken,8271,True,2012-07-21T12:15:00Z,0,1,62.0,38.0,18.0,14.0,3.0,5.0,10.0,3.0,2.0,3.0,2.0,1.0,537.0,330.0,470.0,254.0,88.0,77.0,23.0,22.0,4.0,4.0,22.0,22.0,10.0,7.0,19.0,36.0,2.0,2.0,54.0,58.0,9.0,14.0,17.0,17.0,1.0,4.0,0.0,0.0,True
1244610,2012-2013,1,1,FC Heidenheim,94937,Karlsruher SC,8295,True,2012-07-21T14:00:00Z,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244631,2012-2013,2,2,Alemannia Aachen,8396,Burghausen,8408,True,2012-07-28T12:00:00Z,3,2,45.0,55.0,7.0,7.0,4.0,4.0,,,,,,,,,,,,,,,0.0,9.0,,,,,,,,,,,,,11.0,10.0,,,,,True
1244621,2012-2013,2,2,Babelsberg,7775,Darmstadt,8262,True,2012-07-28T12:00:00Z,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244630,2012-2013,2,2,Borussia Dortmund II,8395,Arminia Bielefeld,9912,True,2012-07-28T12:00:00Z,1,1,58.0,42.0,16.0,20.0,8.0,8.0,2.0,6.0,1.0,4.0,1.0,3.0,505.0,356.0,408.0,264.0,81.0,74.0,26.0,41.0,4.0,8.0,15.0,19.0,14.0,11.0,22.0,25.0,3.0,8.0,49.0,51.0,15.0,16.0,8.0,11.0,3.0,2.0,0.0,0.0,True
1244625,2012-2013,2,2,Karlsruher SC,8295,Hallescher FC,7761,True,2012-07-28T12:00:00Z,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244627,2012-2013,2,2,Kickers Offenbach,8407,VfB Stuttgart II,8458,True,2012-07-28T12:00:00Z,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244632,2012-2013,2,2,Preussen Münster,8171,Chemnitzer FC,6596,True,2012-07-28T12:00:00Z,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244624,2012-2013,2,2,RW Erfurt,8148,FC Heidenheim,94937,True,2012-07-28T12:00:00Z,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244628,2012-2013,2,2,Saarbrücken,8271,VfL Osnabrück,9775,True,2012-07-28T12:00:00Z,0,1,54.0,46.0,18.0,5.0,5.0,1.0,8.0,3.0,0.0,1.0,0.0,1.0,452.0,405.0,383.0,322.0,85.0,80.0,24.0,5.0,12.0,3.0,11.0,22.0,13.0,9.0,7.0,40.0,1.0,3.0,43.0,52.0,10.0,15.0,11.0,13.0,2.0,2.0,0.0,0.0,True
1244623,2012-2013,2,2,Stuttgarter Kickers,8195,Wehen Wiesbaden,8196,True,2012-07-28T12:00:00Z,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244622,2012-2013,2,2,Unterhaching,8486,Hansa Rostock,8294,True,2012-07-28T12:00:00Z,3,0,35.0,65.0,7.0,16.0,2.0,5.0,4.0,4.0,1.0,1.0,1.0,0.0,316.0,581.0,228.0,494.0,72.0,85.0,8.0,35.0,3.0,1.0,14.0,12.0,8.0,12.0,28.0,23.0,3.0,2.0,30.0,56.0,9.0,19.0,15.0,7.0,2.0,0.0,0.0,0.0,True
1244643,2012-2013,3,3,Alemannia Aachen,8396,Borussia Dortmund II,8395,True,2012-08-03T17:00:00Z,1,1,52.0,48.0,18.0,10.0,4.0,5.0,7.0,4.0,2.0,1.0,0.0,0.0,338.0,323.0,215.0,217.0,64.0,67.0,48.0,12.0,3.0,2.0,28.0,22.0,5.0,12.0,24.0,48.0,3.0,2.0,89.0,66.0,32.0,25.0,12.0,19.0,3.0,5.0,0.0,0.0,True
1244644,2012-2013,3,3,Arminia Bielefeld,9912,Saarbrücken,8271,True,2012-08-03T17:00:00Z,3,2,48.0,52.0,15.0,9.0,8.0,5.0,6.0,3.0,1.0,1.0,0.0,0.0,388.0,417.0,307.0,324.0,79.0,78.0,14.0,16.0,8.0,2.0,8.0,18.0,4.0,5.0,31.0,23.0,4.0,5.0,57.0,52.0,20.0,19.0,12.0,20.0,1.0,4.0,0.0,0.0,True
1244642,2012-2013,3,3,Darmstadt,8262,Preussen Münster,8171,True,2012-08-03T17:00:00Z,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244640,2012-2013,3,3,Wehen Wiesbaden,8196,Unterhaching,8486,True,2012-08-03T17:00:00Z,0,2,34.0,66.0,16.0,14.0,8.0,3.0,6.0,6.0,6.0,0.0,3.0,0.0,256.0,506.0,196.0,432.0,77.0,85.0,26.0,25.0,5.0,11.0,18.0,9.0,11.0,9.0,45.0,14.0,3.0,5.0,51.0,38.0,18.0,13.0,11.0,10.0,2.0,2.0,0.0,0.0,True
1244635,2012-2013,3,3,Burghausen,8408,Chemnitzer FC,6596,True,2012-08-04T12:00:00Z,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244639,2012-2013,3,3,FC Heidenheim,94937,Stuttgarter Kickers,8195,True,2012-08-04T12:00:00Z,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244638,2012-2013,3,3,Hallescher FC,7761,RW Erfurt,8148,True,2012-08-04T12:00:00Z,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244641,2012-2013,3,3,Hansa Rostock,8294,Babelsberg,7775,True,2012-08-04T12:00:00Z,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244637,2012-2013,3,3,VfB Stuttgart II,8458,Karlsruher SC,8295,True,2012-08-04T12:00:00Z,2,0,65.0,35.0,8.0,11.0,3.0,4.0,1.0,5.0,3.0,2.0,2.0,1.0,446.0,233.0,344.0,155.0,77.0,67.0,15.0,24.0,2.0,7.0,9.0,17.0,6.0,4.0,27.0,27.0,2.0,1.0,53.0,49.0,26.0,18.0,13.0,15.0,4.0,5.0,0.0,0.0,True
1244636,2012-2013,3,3,VfL Osnabrück,9775,Kickers Offenbach,8407,True,2012-08-05T12:00:00Z,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244651,2012-2013,4,4,Babelsberg,7775,Wehen Wiesbaden,8196,True,2012-08-07T17:00:00Z,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244658,2012-2013,4,4,Borussia Dortmund II,8395,Burghausen,8408,True,2012-08-07T17:00:00Z,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244654,2012-2013,4,4,RW Erfurt,8148,VfB Stuttgart II,8458,True,2012-08-07T17:00:00Z,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244657,2012-2013,4,4,Saarbrücken,8271,Alemannia Aachen,8396,True,2012-08-07T17:00:00Z,1,2,45.0,55.0,7.0,7.0,4.0,4.0,,,,,,,,,,,,,,,0.0,9.0,,,,,,,,,,,,,11.0,10.0,,,,,True
1244652,2012-2013,4,4,Unterhaching,8486,FC Heidenheim,94937,True,2012-08-07T17:00:00Z,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244659,2012-2013,4,4,Chemnitzer FC,6596,Darmstadt,8262,True,2012-08-08T17:00:00Z,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244655,2012-2013,4,4,Karlsruher SC,8295,VfL Osnabrück,9775,True,2012-08-08T17:00:00Z,1,1,51.0,49.0,16.0,15.0,3.0,4.0,10.0,6.0,5.0,1.0,3.0,1.0,383.0,378.0,291.0,287.0,76.0,76.0,32.0,21.0,7.0,2.0,21.0,16.0,6.0,14.0,32.0,25.0,3.0,1.0,58.0,60.0,27.0,21.0,13.0,10.0,1.0,2.0,0.0,0.0,True
1244656,2012-2013,4,4,Kickers Offenbach,8407,Arminia Bielefeld,9912,True,2012-08-08T17:00:00Z,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244660,2012-2013,4,4,Preussen Münster,8171,Hansa Rostock,8294,True,2012-08-08T17:00:00Z,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244653,2012-2013,4,4,Stuttgarter Kickers,8195,Hallescher FC,7761,True,2012-08-08T17:00:00Z,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244669,2012-2013,5,5,Alemannia Aachen,8396,Kickers Offenbach,8407,True,2012-08-11T12:00:00Z,1,3,45.0,55.0,7.0,7.0,4.0,4.0,,,,,,,,,,,,,,,0.0,9.0,,,,,,,,,,,,,11.0,10.0,,,,,True
1244670,2012-2013,5,5,Arminia Bielefeld,9912,Karlsruher SC,8295,True,2012-08-11T12:00:00Z,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1244668,2012-2013,5,5,Borussia Dortmund II,8395,Saarbrücken,8271,True,2012-08-11T12:00:00Z,1,2,56.0,44.0,36.0,8.0,11.0,6.0,13.0,2.0,4.0,1.0,2.0,1.0,409.0,328.0,316.0,245.0,77.0,75.0,57.0,11.0,16.0,6.0,20.0,9.0,6.0,12.0,29.0,30.0,5.0,8.0,51.0,36.0,14.0,10.0,13.0,14.0,2.0,3.0,0.0,0.0,True
