matchDateTime,homeTeamName,awayTeamName,odds_home,odds_draw,odds_away,score,season
Unknown 13:00,Uerdingen,Cottbus,2.77,3.54,2.33,1-2,2018-2019
04 May 2019 14:00,Hallescher,Preussen Munster,1.53,4.07,5.78,1-2,2018-2019
Unknown 14:00,Jena,Wurzburger Kickers,2.46,3.46,2.64,3-4,2018-2019
Unknown 14:00,Kaiserslautern,Unterhaching,2.12,3.15,3.54,4-0,2018-2019
Unknown 14:00,Karlsruher SC,Grossaspach,1.33,5.08,8.16,2-1,2018-2019
Unknown 14:00,Lotte,Wehen,3.59,3.42,1.99,0-1,2018-2019
Unknown 14:00,Zwickau,Munich 1860,2.22,3.16,3.31,5-2,2018-2019
03 May 2019 19:00,VfL Osnabruck,Hansa Rostock,1.88,3.47,3.95,1-2,2018-2019
29 Apr 2019 19:00,Wehen,Kaiserslautern,1.66,3.91,4.63,2-0,2018-2019
28 Apr 2019 14:00,Braunschweig,Preussen Munster,1.77,3.67,4.28,3-3,2018-2019
Unknown 13:00,Unterhaching,Jena,1.93,3.48,3.78,0-1,2018-2019
27 Apr 2019 14:00,Aalen,Uerdingen,1.9,3.67,3.67,2-4,2018-2019
Unknown 14:00,Cottbus,VfL Osnabruck,2.36,3.33,2.89,1-2,2018-2019
Unknown 14:00,Hansa Rostock,Lotte,1.78,3.65,4.19,0-0,2018-2019
Unknown 14:00,Meppen,Zwickau,2.09,3.12,3.64,2-0,2018-2019
Unknown 14:00,Wurzburger Kickers,Fortuna Koln,1.85,3.67,3.87,2-0,2018-2019
Unknown 13:15,Munich 1860,Karlsruher SC,3.66,3.61,1.91,0-2,2018-2019
26 Apr 2019 19:00,Grossaspach,Hallescher,4.37,3.54,1.79,1-1,2018-2019
22 Apr 2019 19:00,Uerdingen,Braunschweig,3.25,3.35,2.14,0-3,2018-2019
21 Apr 2019 14:00,Lotte,Cottbus,2.47,3.11,2.89,0-3,2018-2019
Unknown 13:00,Kaiserslautern,Hansa Rostock,2.27,3.23,3.1,0-2,2018-2019
20 Apr 2019 14:00,Hallescher,Munich 1860,1.63,3.7,5.26,3-0,2018-2019
Unknown 14:00,Karlsruher SC,Meppen,1.38,4.58,7.55,3-1,2018-2019
Unknown 14:00,Preussen Munster,Grossaspach,1.84,3.52,4.07,1-0,2018-2019
Unknown 14:00,VfL Osnabruck,Aalen,1.58,3.72,5.82,2-0,2018-2019
Unknown 14:00,Zwickau,Wurzburger Kickers,2.78,3.11,2.55,2-0,2018-2019
20 Apr 2019 14:00,Fortuna Koln,Unterhaching,2.24,3.22,3.18,1-1,2018-2019
Unknown 14:00,Jena,Wehen,4.12,3.57,1.81,3-1,2018-2019
15 Apr 2019 19:00,Wurzburger Kickers,Karlsruher SC,2.79,3.38,2.38,0-0,2018-2019
14 Apr 2019 14:00,Uerdingen,VfL Osnabruck,4.31,3.61,1.78,1-3,2018-2019
Unknown 13:00,Unterhaching,Zwickau,2.25,3.03,3.36,0-1,2018-2019
13 Apr 2019 14:00,Aalen,Lotte,2.0,3.31,3.69,1-2,2018-2019
Unknown 14:00,Braunschweig,Grossaspach,1.58,3.81,5.63,1-1,2018-2019
Unknown 14:00,Cottbus,Kaiserslautern,2.53,3.22,2.71,1-1,2018-2019
Unknown 14:00,Hansa Rostock,Jena,1.52,4.1,5.81,1-2,2018-2019
Unknown 14:00,Munich 1860,Preussen Munster,2.04,3.2,3.71,0-1,2018-2019
Unknown 14:00,Wehen,Fortuna Koln,1.42,4.37,6.96,3-0,2018-2019
12 Apr 2019 19:00,Meppen,Hallescher,3.02,3.18,2.34,0-2,2018-2019
08 Apr 2019 19:00,Grossaspach,Munich 1860,3.12,3.21,2.27,1-0,2018-2019
07 Apr 2019 14:00,VfL Osnabruck,Braunschweig,2.03,3.22,3.72,1-0,2018-2019
Unknown 13:00,Fortuna Koln,Hansa Rostock,3.52,3.38,2.03,1-1,2018-2019
06 Apr 2019 14:00,Hallescher,Wurzburger Kickers,2.2,3.32,3.17,1-0,2018-2019
Unknown 14:00,Jena,Cottbus,2.87,3.16,2.45,2-1,2018-2019
Unknown 14:00,Kaiserslautern,Aalen,1.81,3.48,4.28,0-1,2018-2019
Unknown 14:00,Karlsruher SC,Unterhaching,1.44,4.31,6.8,4-0,2018-2019
Unknown 14:00,Lotte,Uerdingen,2.06,3.2,3.65,1-3,2018-2019
Unknown 14:00,Zwickau,Wehen,3.88,3.45,1.91,2-1,2018-2019
05 Apr 2019 19:00,Preussen Munster,Meppen,2.24,3.11,3.27,1-1,2018-2019
01 Apr 2019 19:00,VfL Osnabruck,Lotte,1.65,3.62,5.49,1-0,2018-2019
31 Mar 2019 14:00,Wehen,Karlsruher SC,2.09,3.47,3.3,2-0,2018-2019
Unknown 13:00,Aalen,Jena,1.82,3.74,4.01,1-1,2018-2019
30 Mar 2019 14:00,Braunschweig,Munich 1860,2.1,3.28,3.42,1-1,2018-2019
Unknown 14:00,Cottbus,Fortuna Koln,1.98,3.41,3.64,4-3,2018-2019
Unknown 14:00,Hansa Rostock,Zwickau,1.77,3.46,4.57,3-1,2018-2019
Unknown 14:00,Meppen,Grossaspach,1.75,3.61,4.48,2-1,2018-2019
Unknown 14:00,Unterhaching,Hallescher,3.63,3.27,2.04,0-0,2018-2019
Unknown 14:00,Wurzburger Kickers,Preussen Munster,1.77,3.54,4.42,3-2,2018-2019
29 Mar 2019 19:00,Uerdingen,Kaiserslautern,3.07,3.27,2.26,2-4,2018-2019
25 Mar 2019 19:00,Zwickau,Cottbus,2.4,3.17,2.98,2-1,2018-2019
24 Mar 2019 14:00,Lotte,Braunschweig,3.03,3.07,2.39,0-1,2018-2019
Unknown 13:00,Kaiserslautern,VfL Osnabruck,2.53,3.1,2.8,1-3,2018-2019
23 Mar 2019 14:00,Hallescher,Wehen,2.25,3.2,3.19,1-4,2018-2019
Unknown 14:00,Jena,Uerdingen,2.65,3.38,2.51,0-0,2018-2019
Unknown 14:00,Karlsruher SC,Hansa Rostock,1.73,3.62,4.6,1-1,2018-2019
Unknown 14:00,Munich 1860,Meppen,1.86,3.43,4.11,1-0,2018-2019
Unknown 14:00,Preussen Munster,Unterhaching,2.12,3.27,3.4,3-0,2018-2019
Unknown 14:00,Grossaspach,Wurzburger Kickers,4.02,3.39,1.89,2-1,2018-2019
22 Mar 2019 19:00,Fortuna Koln,Aalen,2.14,3.28,3.32,1-1,2018-2019
20 Mar 2019 19:00,Unterhaching,Cottbus,2.19,3.28,3.17,0-0,2018-2019
18 Mar 2019 19:00,Hansa Rostock,Hallescher,2.56,3.02,2.87,1-1,2018-2019
17 Mar 2019 14:00,Braunschweig,Meppen,2.08,3.2,3.56,3-0,2018-2019
Unknown 13:00,Cottbus,Karlsruher SC,3.19,3.21,2.24,0-2,2018-2019
16 Mar 2019 14:00,Lotte,Kaiserslautern,2.64,2.96,2.83,0-2,2018-2019
Unknown 14:00,Unterhaching,Grossaspach,1.64,3.64,5.29,0-0,2018-2019
Unknown 14:00,Wehen,Preussen Munster,1.57,3.99,5.37,2-0,2018-2019
Unknown 14:00,Wurzburger Kickers,Munich 1860,2.04,3.19,3.72,2-1,2018-2019
16 Mar 2019 14:00,Aalen,Zwickau,2.06,3.23,3.66,1-1,2018-2019
Unknown 14:00,VfL Osnabruck,Jena,1.43,4.15,7.49,3-1,2018-2019
15 Mar 2019 19:00,Uerdingen,Fortuna Koln,2.35,3.29,2.9,1-1,2018-2019
13 Mar 2019 19:00,Hallescher,Cottbus,1.65,3.73,4.99,2-3,2018-2019
Unknown 19:00,Jena,Lotte,2.74,3.01,2.66,1-1,2018-2019
Unknown 19:00,Kaiserslautern,Braunschweig,2.28,3.24,3.09,0-0,2018-2019
Unknown 19:00,Karlsruher SC,Aalen,1.48,4.22,6.25,0-3,2018-2019
Unknown 19:00,Grossaspach,Wehen,4.49,3.87,1.69,2-3,2018-2019
12 Mar 2019 19:00,Fortuna Koln,VfL Osnabruck,3.41,3.28,2.11,0-0,2018-2019
Unknown 19:00,Meppen,Wurzburger Kickers,2.39,3.23,2.91,1-1,2018-2019
Unknown 19:00,Munich 1860,Unterhaching,2.14,3.26,3.38,1-0,2018-2019
Unknown 19:00,Preussen Munster,Hansa Rostock,2.77,3.1,2.57,0-1,2018-2019
Unknown 19:00,Zwickau,Uerdingen,2.23,3.18,3.23,2-0,2018-2019
10 Mar 2019 14:00,Aalen,Hallescher,3.12,3.34,2.2,0-1,2018-2019
Unknown 13:00,Kaiserslautern,Jena,1.68,3.72,4.77,4-1,2018-2019
09 Mar 2019 14:00,Braunschweig,Wurzburger Kickers,2.48,3.15,2.83,2-2,2018-2019
Unknown 14:00,Cottbus,Preussen Munster,2.31,3.29,2.96,3-0,2018-2019
Unknown 14:00,Hansa Rostock,Grossaspach,1.53,3.96,5.97,0-0,2018-2019
Unknown 14:00,Lotte,Fortuna Koln,2.18,3.18,3.35,1-2,2018-2019
Unknown 14:00,Unterhaching,Meppen,2.24,3.3,3.12,0-1,2018-2019
Unknown 14:00,VfL Osnabruck,Zwickau,1.65,3.58,5.28,3-0,2018-2019
Unknown 14:00,Wehen,Munich 1860,1.83,3.51,4.13,0-1,2018-2019
08 Mar 2019 19:00,Uerdingen,Karlsruher SC,3.38,3.26,2.14,1-3,2018-2019
04 Mar 2019 19:00,Wurzburger Kickers,Unterhaching,1.81,3.69,4.02,0-1,2018-2019
03 Mar 2019 14:00,Jena,Braunschweig,3.03,3.21,2.33,0-0,2018-2019
Unknown 13:00,Munich 1860,Hansa Rostock,2.15,3.3,3.27,1-2,2018-2019
02 Mar 2019 14:00,Fortuna Koln,Kaiserslautern,3.0,3.33,2.28,2-2,2018-2019
Unknown 14:00,Karlsruher SC,VfL Osnabruck,2.07,3.24,3.57,2-1,2018-2019
Unknown 14:00,Meppen,Wehen,2.65,3.37,2.51,1-1,2018-2019
Unknown 14:00,Preussen Munster,Aalen,2.08,3.39,3.36,4-0,2018-2019
Unknown 14:00,Grossaspach,Cottbus,2.25,3.2,3.18,0-0,2018-2019
Unknown 14:00,Zwickau,Lotte,2.51,2.97,2.96,0-2,2018-2019
01 Mar 2019 19:00,Hallescher,Uerdingen,1.9,3.4,3.97,4-0,2018-2019
27 Feb 2019 19:00,Aalen,Unterhaching,2.84,3.39,2.35,4-1,2018-2019
25 Feb 2019 19:00,Uerdingen,Preussen Munster,2.02,3.41,3.51,0-0,2018-2019
24 Feb 2019 14:00,Wehen,Wurzburger Kickers,2.1,3.34,3.35,0-2,2018-2019
Unknown 13:00,Kaiserslautern,Zwickau,1.84,3.25,4.49,1-1,2018-2019
23 Feb 2019 14:00,Braunschweig,Unterhaching,2.26,3.22,3.14,1-0,2018-2019
Unknown 14:00,Cottbus,Munich 1860,2.91,3.12,2.47,1-2,2018-2019
Unknown 14:00,Hansa Rostock,Meppen,2.09,3.26,3.48,0-2,2018-2019
Unknown 14:00,Jena,Fortuna Koln,2.27,3.27,3.08,0-1,2018-2019
Unknown 14:00,Lotte,Karlsruher SC,3.16,3.22,2.25,0-0,2018-2019
Unknown 14:00,VfL Osnabruck,Hallescher,2.2,3.17,3.31,2-0,2018-2019
22 Feb 2019 19:00,Aalen,Grossaspach,2.15,3.34,3.27,1-1,2018-2019
18 Feb 2019 19:00,Munich 1860,Aalen,1.96,3.37,3.76,2-1,2018-2019
17 Feb 2019 14:00,Zwickau,Jena,2.25,3.24,3.16,2-0,2018-2019
Unknown 13:00,Wurzburger Kickers,Hansa Rostock,2.11,3.22,3.45,0-2,2018-2019
16 Feb 2019 14:00,Fortuna Koln,Braunschweig,2.89,3.26,2.38,1-3,2018-2019
Unknown 14:00,Preussen Munster,VfL Osnabruck,2.77,3.08,2.57,0-0,2018-2019
Unknown 14:00,Grossaspach,Uerdingen,2.76,3.07,2.59,3-2,2018-2019
16 Feb 2019 14:00,Hallescher,Lotte,1.74,3.28,5.19,0-0,2018-2019
Unknown 14:00,Karlsruher SC,Kaiserslautern,1.78,3.58,4.37,0-1,2018-2019
Unknown 14:00,Meppen,Cottbus,1.67,3.83,4.75,3-0,2018-2019
15 Feb 2019 19:00,Unterhaching,Wehen,2.58,3.27,2.64,1-2,2018-2019
12 Feb 2019 19:00,Zwickau,Karlsruher SC,4.11,3.48,1.85,1-1,2018-2019
11 Feb 2019 19:00,Lotte,Preussen Munster,2.46,2.98,3.03,1-0,2018-2019
10 Feb 2019 14:00,Braunschweig,Wehen,2.64,3.1,2.69,2-3,2018-2019
Unknown 13:00,Aalen,Meppen,2.42,3.17,2.91,1-2,2018-2019
09 Feb 2019 14:00,Cottbus,Wurzburger Kickers,3.71,3.33,1.99,1-2,2018-2019
Unknown 14:00,Fortuna Koln,Zwickau,2.35,3.11,3.07,1-0,2018-2019
Unknown 14:00,Hansa Rostock,Unterhaching,2.44,3.13,2.92,2-0,2018-2019
Unknown 14:00,Jena,Karlsruher SC,3.96,3.5,1.87,1-1,2018-2019
Unknown 14:00,Kaiserslautern,Hallescher,2.84,2.97,2.61,0-0,2018-2019
Unknown 14:00,Uerdingen,Munich 1860,2.21,3.25,3.22,1-1,2018-2019
08 Feb 2019 19:00,VfL Osnabruck,Grossaspach,1.48,4.18,6.24,0-2,2018-2019
04 Feb 2019 19:00,Zwickau,Braunschweig,2.78,3.1,2.57,0-1,2018-2019
03 Feb 2019 13:00,Wehen,Hansa Rostock,1.85,3.5,4.05,2-0,2018-2019
02 Feb 2019 14:00,Hallescher,Jena,1.58,3.64,5.88,0-0,2018-2019
Unknown 14:00,Karlsruher SC,Fortuna Koln,1.45,4.23,6.72,3-1,2018-2019
Unknown 14:00,Meppen,Uerdingen,2.26,3.22,3.18,3-2,2018-2019
Unknown 14:00,Munich 1860,VfL Osnabruck,2.22,3.33,3.1,1-2,2018-2019
Unknown 14:00,Grossaspach,Lotte,2.52,2.96,2.97,0-1,2018-2019
Unknown 14:00,Wurzburger Kickers,Aalen,1.62,3.79,5.15,2-1,2018-2019
01 Feb 2019 19:00,Preussen Munster,Kaiserslautern,2.6,3.09,2.78,2-0,2018-2019
27 Jan 2019 15:00,Uerdingen,Wurzburger Kickers,2.32,3.29,2.99,0-3,2018-2019
Unknown 14:00,Braunschweig,Hansa Rostock,2.23,3.24,3.16,2-0,2018-2019
26 Jan 2019 14:00,Cottbus,Wehen,4.88,3.92,1.63,2-3,2018-2019
Unknown 14:00,Fortuna Koln,Hallescher,3.81,3.24,2.0,0-1,2018-2019
Unknown 14:00,Jena,Preussen Munster,2.54,3.41,2.6,0-0,2018-2019
Unknown 14:00,Kaiserslautern,Grossaspach,1.77,3.75,4.13,2-0,2018-2019
Unknown 14:00,VfL Osnabruck,Meppen,1.74,3.68,4.41,1-0,2018-2019
25 Jan 2019 19:00,Lotte,Munich 1860,2.72,2.95,2.74,1-1,2018-2019
23 Dec 2018 14:00,Grossaspach,Jena,2.3,3.37,2.92,0-0,2018-2019
Unknown 13:00,Unterhaching,Uerdingen,2.07,3.35,3.42,4-0,2018-2019
22 Dec 2018 14:00,Hallescher,Zwickau,1.71,3.44,5.03,2-0,2018-2019
Unknown 14:00,Hansa Rostock,Cottbus,1.68,3.72,4.73,0-2,2018-2019
Unknown 14:00,Karlsruher SC,Braunschweig,1.51,4.3,5.72,1-1,2018-2019
Unknown 14:00,Meppen,Lotte,2.04,3.35,3.53,2-0,2018-2019
Unknown 14:00,Munich 1860,Kaiserslautern,2.04,3.57,3.3,2-1,2018-2019
Unknown 14:00,Preussen Munster,Fortuna Koln,1.68,3.82,4.64,0-2,2018-2019
Unknown 14:00,Wurzburger Kickers,VfL Osnabruck,2.16,3.13,3.46,1-2,2018-2019
21 Dec 2018 19:00,Wehen,Aalen,1.54,3.97,5.74,2-1,2018-2019
17 Dec 2018 19:00,Wehen,Uerdingen,1.66,3.89,4.68,0-2,2018-2019
16 Dec 2018 14:00,Wurzburger Kickers,Lotte,1.71,3.62,4.61,2-2,2018-2019
Unknown 13:00,Munich 1860,Jena,1.65,3.82,4.9,1-3,2018-2019
15 Dec 2018 14:00,Hallescher,Karlsruher SC,2.36,3.08,3.11,0-3,2018-2019
Unknown 14:00,Hansa Rostock,Aalen,1.71,3.68,4.59,1-1,2018-2019
Unknown 14:00,Meppen,Kaiserslautern,2.34,3.49,2.79,0-1,2018-2019
Unknown 14:00,Preussen Munster,Zwickau,1.98,3.37,3.7,0-2,2018-2019
Unknown 14:00,Unterhaching,VfL Osnabruck,1.96,3.56,3.54,1-1,2018-2019
15 Dec 2018 14:00,Cottbus,Braunschweig,2.45,3.33,2.74,0-1,2018-2019
14 Dec 2018 19:00,Grossaspach,Fortuna Koln,2.27,3.31,3.04,1-1,2018-2019
10 Dec 2018 19:00,Zwickau,Grossaspach,2.14,3.23,3.43,3-0,2018-2019
09 Dec 2018 14:00,Aalen,Cottbus,2.1,3.33,3.37,3-3,2018-2019
Unknown 13:00,Lotte,Unterhaching,3.12,3.37,2.2,0-0,2018-2019
08 Dec 2018 14:00,Braunschweig,Hallescher,3.04,3.28,2.28,0-1,2018-2019
Unknown 14:00,Fortuna Koln,Munich 1860,3.13,3.56,2.12,0-0,2018-2019
Unknown 14:00,Kaiserslautern,Wurzburger Kickers,2.46,3.22,2.81,0-0,2018-2019
Unknown 14:00,Karlsruher SC,Preussen Munster,1.61,3.92,5.05,5-0,2018-2019
Unknown 14:00,Uerdingen,Hansa Rostock,2.53,3.24,2.74,2-1,2018-2019
Unknown 14:00,VfL Osnabruck,Wehen,2.6,3.28,2.61,2-1,2018-2019
07 Dec 2018 19:00,Jena,Meppen,2.54,3.39,2.6,1-2,2018-2019
03 Dec 2018 19:00,Hansa Rostock,VfL Osnabruck,2.29,3.15,3.17,1-1,2018-2019
02 Dec 2018 14:00,Grossaspach,Karlsruher SC,3.7,3.35,1.99,1-2,2018-2019
Unknown 13:00,Meppen,Fortuna Koln,2.02,3.47,3.47,3-0,2018-2019
01 Dec 2018 14:00,Braunschweig,Aalen,1.96,3.33,3.84,2-2,2018-2019
Unknown 14:00,Cottbus,Uerdingen,2.59,3.11,2.75,0-2,2018-2019
Unknown 14:00,Munich 1860,Zwickau,1.8,3.42,4.46,2-0,2018-2019
Unknown 14:00,Preussen Munster,Hallescher,2.61,3.2,2.65,1-2,2018-2019
Unknown 14:00,Wehen,Lotte,1.57,4.07,5.25,2-0,2018-2019
Unknown 14:00,Wurzburger Kickers,Jena,1.63,3.92,4.94,5-2,2018-2019
30 Nov 2018 19:00,Unterhaching,Kaiserslautern,1.98,3.44,3.62,5-0,2018-2019
26 Nov 2018 19:00,Preussen Munster,Braunschweig,1.99,3.41,3.64,3-0,2018-2019
25 Nov 2018 14:00,Kaiserslautern,Wehen,2.41,3.25,2.86,0-0,2018-2019
Unknown 13:00,Karlsruher SC,Munich 1860,1.95,3.32,3.85,3-2,2018-2019
24 Nov 2018 14:00,Fortuna Koln,Wurzburger Kickers,3.18,3.34,2.19,0-0,2018-2019
Unknown 14:00,Hallescher,Grossaspach,1.69,3.49,5.07,2-0,2018-2019
Unknown 14:00,Jena,Unterhaching,3.07,3.14,2.35,4-5,2018-2019
Unknown 14:00,Uerdingen,Aalen,1.89,3.35,4.1,2-0,2018-2019
Unknown 14:00,VfL Osnabruck,Cottbus,1.64,3.69,5.12,3-1,2018-2019
Unknown 14:00,Zwickau,Meppen,2.31,3.28,2.99,1-1,2018-2019
23 Nov 2018 19:00,Lotte,Hansa Rostock,2.9,3.06,2.49,1-0,2018-2019
12 Nov 2018 19:00,Wehen,Jena,1.44,4.22,6.7,2-3,2018-2019
11 Nov 2018 14:00,Grossaspach,Preussen Munster,2.96,3.18,2.38,3-1,2018-2019
Unknown 13:00,Unterhaching,Fortuna Koln,1.91,3.46,3.83,6-0,2018-2019
10 Nov 2018 14:00,Aalen,VfL Osnabruck,2.81,3.17,2.49,1-1,2018-2019
Unknown 14:00,Braunschweig,Uerdingen,2.16,3.29,3.28,0-2,2018-2019
Unknown 14:00,Cottbus,Lotte,2.15,3.14,3.46,2-2,2018-2019
Unknown 14:00,Hansa Rostock,Kaiserslautern,2.25,3.22,3.09,4-1,2018-2019
Unknown 14:00,Meppen,Karlsruher SC,3.1,3.29,2.24,2-3,2018-2019
Unknown 14:00,Munich 1860,Hallescher,2.58,3.17,2.7,1-1,2018-2019
09 Nov 2018 19:00,Wurzburger Kickers,Zwickau,1.72,3.63,4.6,0-2,2018-2019
05 Nov 2018 19:00,VfL Osnabruck,Uerdingen,2.23,3.26,3.11,2-1,2018-2019
04 Nov 2018 14:00,Fortuna Koln,Wehen,2.86,3.34,2.36,0-7,2018-2019
Unknown 13:00,Hallescher,Meppen,1.67,3.6,5.11,2-1,2018-2019
03 Nov 2018 14:00,Jena,Hansa Rostock,2.81,3.14,2.51,1-1,2018-2019
Unknown 14:00,Lotte,Aalen,2.14,3.24,3.39,1-1,2018-2019
Unknown 14:00,Preussen Munster,Munich 1860,2.37,3.25,2.92,0-0,2018-2019
Unknown 14:00,Grossaspach,Braunschweig,2.74,3.17,2.54,1-1,2018-2019
Unknown 14:00,Zwickau,Unterhaching,2.7,3.2,2.56,2-2,2018-2019
03 Nov 2018 14:00,Karlsruher SC,Wurzburger Kickers,2.12,3.19,3.48,2-1,2018-2019
02 Nov 2018 19:00,Kaiserslautern,Cottbus,1.58,3.87,5.44,0-2,2018-2019
29 Oct 2018 19:00,Aalen,Kaiserslautern,3.11,3.39,2.2,1-2,2018-2019
28 Oct 2018 14:00,Meppen,Preussen Munster,2.36,3.27,2.93,1-2,2018-2019
Unknown 13:00,Munich 1860,Grossaspach,1.77,3.33,4.75,2-2,2018-2019
27 Oct 2018 14:00,Cottbus,Jena,2.14,3.13,3.46,2-1,2018-2019
Unknown 14:00,Hansa Rostock,Fortuna Koln,2.02,3.26,3.7,3-1,2018-2019
Unknown 14:00,Uerdingen,Lotte,1.75,3.39,4.79,0-2,2018-2019
Unknown 14:00,Unterhaching,Karlsruher SC,2.41,3.18,2.93,0-0,2018-2019
Unknown 14:00,Wehen,Zwickau,1.53,4.02,5.84,0-0,2018-2019
Unknown 14:00,Wurzburger Kickers,Hallescher,2.24,3.15,3.26,1-2,2018-2019
26 Oct 2018 19:00,Braunschweig,VfL Osnabruck,2.49,3.11,2.78,3-4,2018-2019
21 Oct 2018 14:00,Karlsruher SC,Wehen,2.15,3.19,3.4,2-5,2018-2019
Unknown 14:00,Preussen Munster,Wurzburger Kickers,2.6,3.18,2.67,1-0,2018-2019
Unknown 13:00,Zwickau,Hansa Rostock,2.86,3.11,2.51,2-2,2018-2019
20 Oct 2018 14:00,Fortuna Koln,Cottbus,2.08,3.26,3.54,3-1,2018-2019
Unknown 14:00,Hallescher,Unterhaching,1.95,3.44,3.7,1-1,2018-2019
Unknown 14:00,Kaiserslautern,Uerdingen,2.13,3.32,3.33,2-0,2018-2019
Unknown 14:00,Lotte,VfL Osnabruck,3.39,3.24,2.14,0-0,2018-2019
Unknown 14:00,Munich 1860,Braunschweig,1.96,3.43,3.72,2-0,2018-2019
Unknown 14:00,Grossaspach,Meppen,2.33,3.18,3.03,1-0,2018-2019
19 Oct 2018 19:00,Jena,Aalen,2.11,3.28,3.42,0-0,2018-2019
16 Oct 2018 19:00,Hallescher,Hansa Rostock,1.99,3.32,3.71,0-1,2018-2019
10 Oct 2018 19:00,Cottbus,Hallescher,3.14,3.21,2.28,1-2,2018-2019
08 Oct 2018 19:00,Wurzburger Kickers,Grossaspach,1.56,3.85,5.79,0-0,2018-2019
07 Oct 2018 14:00,Wehen,Hallescher,2.18,3.38,3.12,2-0,2018-2019
Unknown 13:00,Meppen,Munich 1860,2.88,3.34,2.36,1-0,2018-2019
06 Oct 2018 14:00,Aalen,Fortuna Koln,2.22,3.31,3.13,0-1,2018-2019
Unknown 14:00,Braunschweig,Lotte,2.05,3.23,3.63,2-2,2018-2019
Unknown 14:00,Cottbus,Zwickau,2.21,3.21,3.26,2-1,2018-2019
Unknown 14:00,Uerdingen,Jena,1.81,3.48,4.33,2-1,2018-2019
Unknown 14:00,Unterhaching,Preussen Munster,2.02,3.33,3.63,1-1,2018-2019
Unknown 14:00,VfL Osnabruck,Kaiserslautern,2.39,3.21,2.92,2-0,2018-2019
05 Oct 2018 19:00,Hansa Rostock,Karlsruher SC,2.41,3.14,2.87,1-0,2018-2019
01 Oct 2018 19:00,Munich 1860,Wurzburger Kickers,2.27,3.41,2.98,1-1,2018-2019
30 Sep 2018 14:00,Zwickau,Aalen,2.45,3.09,2.95,2-3,2018-2019
Unknown 13:00,Jena,VfL Osnabruck,2.51,3.2,2.76,0-0,2018-2019
29 Sep 2018 14:00,Fortuna Koln,Uerdingen,2.83,3.27,2.42,1-2,2018-2019
Unknown 14:00,Kaiserslautern,Lotte,1.67,3.65,4.91,2-1,2018-2019
Unknown 14:00,Karlsruher SC,Cottbus,1.65,3.62,5.24,2-0,2018-2019
Unknown 14:00,Meppen,Braunschweig,2.41,3.24,2.87,4-2,2018-2019
Unknown 14:00,Grossaspach,Unterhaching,2.98,3.23,2.35,1-1,2018-2019
28 Sep 2018 19:00,Preussen Munster,Wehen,2.74,3.24,2.5,3-0,2018-2019
26 Sep 2018 19:00,Aalen,Karlsruher SC,2.89,3.22,2.41,1-3,2018-2019
Unknown 19:00,Uerdingen,Zwickau,1.63,3.74,5.19,1-2,2018-2019
Unknown 19:00,Unterhaching,Munich 1860,2.35,3.38,2.83,1-1,2018-2019
Unknown 19:00,VfL Osnabruck,Fortuna Koln,1.97,3.42,3.69,1-0,2018-2019
