fotmob_match_id,season,round,round_name,home_team,home_team_id,away_team,away_team_id,finished,match_date,home_score,away_score,home_possession,away_possession,home_shots_total,away_shots_total,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_passes,away_passes,home_passes_accurate,away_passes_accurate,home_pass_accuracy_pct,away_pass_accuracy_pct,home_touches_opp_box,away_touches_opp_box,home_corners,away_corners,home_tackles,away_tackles,home_interceptions,away_interceptions,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_aerials_won,away_aerials_won,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,has_stats
4544074,2024-2025,1,1,1860 München,9753,Saarbrücken,8271,True,2024-08-02T17:00:00Z,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
4544082,2024-2025,1,1,Borussia Dortmund II,8395,Unterhaching,8486,True,2024-08-03T12:00:00Z,3,0,44.0,56.0,12.0,14.0,1.0,6.0,7.0,7.0,0.0,1.0,0.0,1.0,350.0,464.0,237.0,342.0,68.0,74.0,21.0,24.0,5.0,6.0,26.0,18.0,11.0,5.0,31.0,55.0,4.0,0.0,63.0,57.0,21.0,26.0,8.0,12.0,2.0,2.0,0.0,0.0,True
4544084,2024-2025,1,1,Erzgebirge Aue,8319,Hannover 96 II,8167,True,2024-08-03T12:00:00Z,2,1,54.0,46.0,11.0,9.0,3.0,3.0,5.0,5.0,3.0,1.0,2.0,0.0,355.0,317.0,245.0,214.0,69.0,68.0,21.0,21.0,5.0,5.0,16.0,20.0,9.0,8.0,23.0,23.0,1.0,1.0,50.0,51.0,12.0,16.0,13.0,11.0,3.0,1.0,0.0,1.0,True
4544086,2024-2025,1,1,RW Essen,8296,Alemannia Aachen,8396,True,2024-08-03T12:00:00Z,1,2,59.0,41.0,21.0,17.0,6.0,6.0,11.0,9.0,6.0,8.0,5.0,5.0,434.0,305.0,331.0,202.0,76.0,66.0,30.0,39.0,5.0,2.0,9.0,18.0,15.0,12.0,12.0,45.0,3.0,4.0,64.0,49.0,24.0,15.0,11.0,21.0,4.0,6.0,0.0,0.0,True
4544078,2024-2025,1,1,Sandhausen,8086,VfL Osnabrück,9775,True,2024-08-03T12:00:00Z,1,0,62.0,38.0,26.0,9.0,7.0,3.0,10.0,5.0,5.0,2.0,3.0,0.0,407.0,258.0,329.0,184.0,81.0,71.0,48.0,12.0,14.0,2.0,15.0,14.0,5.0,15.0,5.0,41.0,1.0,4.0,49.0,43.0,9.0,17.0,11.0,14.0,0.0,4.0,0.0,0.0,True
4544081,2024-2025,1,1,SC Verl,7783,Wehen Wiesbaden,8196,True,2024-08-03T12:00:00Z,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
4544083,2024-2025,1,1,Hansa Rostock,8294,VfB Stuttgart II,8458,True,2024-08-03T14:30:00Z,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
4544085,2024-2025,1,1,Viktoria Köln 1904,276267,Dynamo Dresden,8480,True,2024-08-04T11:30:00Z,1,2,62.0,38.0,25.0,14.0,10.0,9.0,7.0,2.0,4.0,4.0,3.0,2.0,503.0,324.0,407.0,244.0,81.0,75.0,49.0,18.0,7.0,3.0,14.0,17.0,5.0,6.0,16.0,42.0,6.0,8.0,54.0,53.0,25.0,13.0,12.0,6.0,1.0,1.0,0.0,0.0,True
4544079,2024-2025,1,1,Energie Cottbus,8398,Arminia Bielefeld,9912,True,2024-08-04T14:30:00Z,1,2,60.0,40.0,18.0,10.0,4.0,6.0,9.0,3.0,0.0,4.0,0.0,2.0,528.0,360.0,438.0,263.0,83.0,73.0,39.0,15.0,6.0,2.0,17.0,19.0,10.0,15.0,11.0,49.0,4.0,3.0,49.0,49.0,18.0,17.0,8.0,9.0,1.0,2.0,0.0,0.0,True
4544080,2024-2025,1,1,Ingolstadt,8234,Waldhof Mannheim,9743,True,2024-08-04T17:30:00Z,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
4544072,2024-2025,2,2,Dynamo Dresden,8480,Energie Cottbus,8398,True,2024-08-09T17:00:00Z,4,2,60.0,40.0,29.0,11.0,10.0,3.0,11.0,5.0,7.0,3.0,6.0,2.0,462.0,322.0,380.0,229.0,82.0,71.0,41.0,14.0,11.0,2.0,18.0,23.0,9.0,10.0,12.0,44.0,1.0,9.0,57.0,59.0,20.0,16.0,16.0,8.0,2.0,1.0,0.0,0.0,True
4544068,2024-2025,2,2,Alemannia Aachen,8396,SC Verl,7783,True,2024-08-10T12:00:00Z,1,1,63.0,37.0,9.0,17.0,3.0,2.0,3.0,11.0,3.0,1.0,1.0,0.0,563.0,322.0,466.0,227.0,83.0,70.0,16.0,30.0,2.0,2.0,15.0,10.0,4.0,14.0,25.0,18.0,1.0,0.0,52.0,45.0,13.0,10.0,16.0,14.0,1.0,4.0,0.0,0.0,True
4544069,2024-2025,2,2,VfL Osnabrück,9775,Erzgebirge Aue,8319,True,2024-08-10T12:00:00Z,0,2,43.0,57.0,13.0,16.0,3.0,6.0,6.0,6.0,2.0,2.0,0.0,1.0,332.0,444.0,250.0,373.0,75.0,84.0,19.0,25.0,5.0,5.0,18.0,11.0,9.0,5.0,32.0,17.0,4.0,0.0,54.0,35.0,21.0,16.0,9.0,12.0,0.0,1.0,0.0,1.0,True
4544077,2024-2025,2,2,Unterhaching,8486,Ingolstadt,8234,True,2024-08-10T12:00:00Z,2,1,53.0,47.0,13.0,23.0,6.0,6.0,5.0,10.0,2.0,3.0,0.0,3.0,430.0,363.0,353.0,287.0,82.0,79.0,17.0,44.0,1.0,6.0,7.0,8.0,8.0,9.0,33.0,28.0,6.0,3.0,40.0,56.0,19.0,33.0,11.0,13.0,3.0,1.0,0.0,0.0,True
4544070,2024-2025,2,2,Waldhof Mannheim,9743,Viktoria Köln 1904,276267,True,2024-08-10T12:00:00Z,1,2,40.0,60.0,8.0,11.0,6.0,4.0,2.0,5.0,1.0,3.0,0.0,3.0,376.0,562.0,299.0,463.0,80.0,82.0,16.0,32.0,4.0,2.0,14.0,17.0,12.0,9.0,36.0,14.0,2.0,4.0,48.0,57.0,15.0,20.0,15.0,13.0,4.0,1.0,0.0,0.0,True
4544073,2024-2025,2,2,Wehen Wiesbaden,8196,Hansa Rostock,8294,True,2024-08-10T12:00:00Z,1,0,55.0,45.0,22.0,7.0,9.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,467.0,394.0,382.0,305.0,82.0,77.0,40.0,16.0,9.0,4.0,18.0,15.0,14.0,7.0,21.0,31.0,3.0,6.0,50.0,49.0,16.0,10.0,17.0,11.0,2.0,4.0,0.0,0.0,True
4544071,2024-2025,2,2,Arminia Bielefeld,9912,Borussia Dortmund II,8395,True,2024-08-10T14:30:00Z,1,0,58.0,42.0,16.0,20.0,8.0,8.0,2.0,6.0,1.0,4.0,1.0,3.0,505.0,356.0,408.0,264.0,81.0,74.0,26.0,41.0,4.0,8.0,15.0,19.0,14.0,11.0,22.0,25.0,3.0,8.0,49.0,51.0,15.0,16.0,8.0,11.0,3.0,2.0,0.0,0.0,True
4544061,2024-2025,2,2,Hannover 96 II,8167,RW Essen,8296,True,2024-08-11T11:30:00Z,1,3,40.0,60.0,28.0,15.0,8.0,5.0,13.0,5.0,8.0,0.0,6.0,0.0,248.0,375.0,171.0,303.0,69.0,81.0,32.0,34.0,7.0,7.0,28.0,11.0,5.0,5.0,34.0,23.0,4.0,4.0,71.0,45.0,20.0,14.0,9.0,13.0,5.0,2.0,0.0,0.0,True
4544075,2024-2025,2,2,VfB Stuttgart II,8458,1860 München,9753,True,2024-08-11T14:30:00Z,3,1,55.0,45.0,14.0,10.0,5.0,3.0,6.0,5.0,3.0,3.0,3.0,2.0,385.0,337.0,295.0,262.0,77.0,78.0,48.0,23.0,14.0,6.0,15.0,15.0,5.0,4.0,25.0,59.0,2.0,4.0,44.0,56.0,16.0,22.0,16.0,12.0,5.0,2.0,0.0,0.0,True
4544076,2024-2025,2,2,Saarbrücken,8271,Sandhausen,8086,True,2024-08-11T17:30:00Z,0,1,58.0,42.0,23.0,12.0,7.0,4.0,10.0,4.0,2.0,1.0,0.0,0.0,387.0,291.0,305.0,197.0,79.0,68.0,41.0,23.0,6.0,3.0,12.0,10.0,10.0,6.0,23.0,28.0,0.0,4.0,64.0,56.0,25.0,24.0,15.0,18.0,1.0,2.0,0.0,0.0,True
4544067,2024-2025,3,3,Erzgebirge Aue,8319,Dynamo Dresden,8480,True,2024-08-23T17:00:00Z,2,0,60.0,40.0,19.0,13.0,7.0,5.0,9.0,7.0,4.0,1.0,3.0,0.0,469.0,303.0,363.0,199.0,77.0,66.0,35.0,17.0,10.0,4.0,13.0,19.0,9.0,7.0,26.0,37.0,4.0,5.0,49.0,54.0,14.0,25.0,9.0,14.0,3.0,4.0,0.0,0.0,True
4544064,2024-2025,3,3,Hansa Rostock,8294,Borussia Dortmund II,8395,True,2024-08-24T12:00:00Z,1,1,41.0,59.0,7.0,24.0,3.0,10.0,2.0,7.0,2.0,6.0,2.0,5.0,340.0,473.0,213.0,357.0,63.0,75.0,18.0,45.0,1.0,11.0,25.0,19.0,9.0,17.0,39.0,19.0,8.0,3.0,59.0,63.0,21.0,23.0,17.0,8.0,2.0,0.0,0.0,0.0,True
4544065,2024-2025,3,3,VfL Osnabrück,9775,Unterhaching,8486,True,2024-08-24T12:00:00Z,4,2,49.0,51.0,14.0,17.0,7.0,5.0,6.0,9.0,3.0,3.0,2.0,1.0,328.0,346.0,242.0,265.0,74.0,77.0,27.0,24.0,7.0,4.0,23.0,10.0,10.0,5.0,20.0,43.0,2.0,5.0,60.0,38.0,15.0,15.0,9.0,15.0,4.0,3.0,1.0,0.0,True
4544063,2024-2025,3,3,RW Essen,8296,Arminia Bielefeld,9912,True,2024-08-24T12:00:00Z,0,0,58.0,42.0,26.0,9.0,6.0,3.0,13.0,3.0,1.0,2.0,0.0,0.0,466.0,344.0,390.0,248.0,84.0,72.0,35.0,15.0,12.0,4.0,11.0,16.0,3.0,2.0,32.0,42.0,1.0,5.0,62.0,56.0,37.0,19.0,11.0,8.0,1.0,2.0,0.0,0.0,True
4544088,2024-2025,3,3,Saarbrücken,8271,Ingolstadt,8234,True,2024-08-24T12:00:00Z,2,3,54.0,46.0,19.0,5.0,8.0,2.0,7.0,2.0,1.0,1.0,1.0,0.0,448.0,397.0,357.0,304.0,80.0,77.0,28.0,13.0,7.0,2.0,17.0,11.0,11.0,10.0,24.0,34.0,1.0,7.0,59.0,48.0,21.0,23.0,10.0,7.0,2.0,1.0,0.0,0.0,True
4544090,2024-2025,3,3,Sandhausen,8086,Hannover 96 II,8167,True,2024-08-24T12:00:00Z,0,1,50.0,50.0,19.0,21.0,7.0,5.0,4.0,14.0,2.0,3.0,1.0,1.0,354.0,363.0,244.0,254.0,69.0,70.0,38.0,26.0,7.0,5.0,14.0,26.0,8.0,5.0,24.0,30.0,3.0,5.0,46.0,69.0,13.0,21.0,19.0,8.0,2.0,3.0,1.0,0.0,True
4544089,2024-2025,3,3,Energie Cottbus,8398,Alemannia Aachen,8396,True,2024-08-24T14:30:00Z,2,1,57.0,43.0,11.0,14.0,5.0,3.0,4.0,4.0,2.0,2.0,0.0,1.0,452.0,329.0,353.0,253.0,78.0,77.0,20.0,31.0,5.0,6.0,17.0,17.0,4.0,17.0,28.0,28.0,1.0,2.0,48.0,55.0,7.0,10.0,15.0,15.0,4.0,2.0,0.0,0.0,True
4544062,2024-2025,3,3,1860 München,9753,Viktoria Köln 1904,276267,True,2024-08-25T11:30:00Z,1,3,73.0,27.0,23.0,6.0,5.0,2.0,12.0,3.0,3.0,5.0,2.0,3.0,684.0,266.0,615.0,200.0,90.0,75.0,40.0,10.0,9.0,2.0,14.0,13.0,7.0,14.0,10.0,58.0,0.0,4.0,47.0,40.0,16.0,13.0,11.0,12.0,2.0,1.0,0.0,1.0,True
4544087,2024-2025,3,3,SC Verl,7783,Waldhof Mannheim,9743,True,2024-08-25T14:30:00Z,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
4544066,2024-2025,3,3,VfB Stuttgart II,8458,Wehen Wiesbaden,8196,True,2024-08-25T17:30:00Z,2,2,60.0,40.0,10.0,9.0,6.0,4.0,3.0,5.0,3.0,1.0,3.0,1.0,627.0,413.0,564.0,338.0,90.0,82.0,15.0,25.0,3.0,5.0,14.0,13.0,5.0,10.0,34.0,15.0,4.0,3.0,42.0,36.0,10.0,4.0,14.0,13.0,2.0,3.0,0.0,0.0,True
4544128,2024-2025,4,4,Viktoria Köln 1904,276267,Hansa Rostock,8294,True,2024-08-30T17:00:00Z,3,0,55.0,45.0,9.0,18.0,5.0,7.0,4.0,6.0,4.0,4.0,2.0,1.0,497.0,402.0,431.0,325.0,87.0,81.0,22.0,27.0,4.0,6.0,6.0,16.0,6.0,16.0,21.0,24.0,3.0,4.0,40.0,50.0,11.0,16.0,14.0,13.0,2.0,4.0,0.0,0.0,True
4544091,2024-2025,4,4,Alemannia Aachen,8396,Erzgebirge Aue,8319,True,2024-08-31T12:00:00Z,1,2,53.0,47.0,14.0,11.0,3.0,6.0,5.0,2.0,1.0,2.0,1.0,2.0,462.0,409.0,388.0,315.0,84.0,77.0,32.0,16.0,4.0,7.0,10.0,31.0,9.0,6.0,20.0,33.0,5.0,3.0,49.0,56.0,18.0,12.0,11.0,10.0,2.0,4.0,0.0,0.0,True
4544097,2024-2025,4,4,Arminia Bielefeld,9912,Sandhausen,8086,True,2024-08-31T12:00:00Z,1,1,37.0,63.0,9.0,30.0,4.0,7.0,4.0,14.0,2.0,8.0,1.0,8.0,293.0,485.0,186.0,380.0,63.0,78.0,7.0,37.0,1.0,12.0,15.0,19.0,11.0,9.0,47.0,6.0,6.0,3.0,72.0,68.0,36.0,33.0,10.0,16.0,2.0,1.0,0.0,0.0,True
4544094,2024-2025,4,4,Dynamo Dresden,8480,VfB Stuttgart II,8458,True,2024-08-31T12:00:00Z,2,0,36.0,64.0,9.0,15.0,3.0,4.0,2.0,6.0,0.0,1.0,0.0,0.0,293.0,502.0,204.0,399.0,70.0,79.0,15.0,40.0,2.0,11.0,31.0,19.0,11.0,6.0,51.0,17.0,2.0,1.0,73.0,63.0,24.0,23.0,15.0,15.0,7.0,3.0,1.0,0.0,True
4544098,2024-2025,4,4,Ingolstadt,8234,1860 München,9753,True,2024-08-31T12:00:00Z,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
4544092,2024-2025,4,4,Waldhof Mannheim,9743,Saarbrücken,8271,True,2024-08-31T12:00:00Z,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
4544095,2024-2025,4,4,Borussia Dortmund II,8395,VfL Osnabrück,9775,True,2024-08-31T14:30:00Z,1,1,50.0,50.0,16.0,15.0,6.0,4.0,3.0,6.0,3.0,3.0,2.0,3.0,336.0,323.0,244.0,244.0,73.0,76.0,35.0,21.0,7.0,9.0,11.0,23.0,5.0,5.0,32.0,37.0,3.0,5.0,48.0,55.0,14.0,17.0,14.0,17.0,4.0,3.0,0.0,0.0,True
4544093,2024-2025,4,4,Wehen Wiesbaden,8196,Energie Cottbus,8398,True,2024-09-01T11:30:00Z,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
