matchDateTime,homeTeamName,awayTeamName,odds_home,odds_draw,odds_away,score,season
Unknown 14:00,Darmstadt,Preussen Munster,2.42,3.29,2.79,2-1,2011-2012
Unknown 14:00,Jena,Sandhausen,2.49,3.18,2.78,1-1,2011-2012
Unknown 14:00,Stuttgart II,Unterhaching,2.34,3.26,2.95,2-1,2011-2012
Unknown 14:00,VfL Osnabruck,Offenbach,2.24,3.28,3.1,1-0,2011-2012
Unknown 14:00,Werder Bremen II,Chemnitzer,2.77,3.32,2.41,0-2,2011-2012
16 Sep 2011 19:00,Wehen,Burghausen,1.64,3.7,5.21,0-0,2011-2012
14 Sep 2011 19:00,Offenbach,Stuttgart II,1.82,3.48,4.19,2-0,2011-2012
Unknown 19:00,Unterhaching,Werder Bremen II,1.49,4.25,5.99,0-2,2011-2012
Unknown 18:30,Chemnitzer,Babelsberg,1.79,3.49,4.39,2-1,2011-2012
Unknown 18:30,Oberhausen,Jena,1.92,3.53,3.7,1-2,2011-2012
13 Sep 2011 19:00,Burghausen,Arminia Bielefeld,2.04,3.37,3.51,2-2,2011-2012
Unknown 19:00,Heidenheim,VfL Osnabruck,2.09,3.28,3.43,0-2,2011-2012
Unknown 19:00,Preussen Munster,Aalen,1.82,3.52,4.18,1-0,2011-2012
Unknown 19:00,Saarbrucken,Darmstadt,1.8,3.59,4.21,4-0,2011-2012
Unknown 19:00,Sandhausen,Regensburg,2.22,3.25,3.14,2-1,2011-2012
Unknown 18:30,Erfurt,Wehen,2.24,3.28,3.1,2-2,2011-2012
11 Sep 2011 14:00,Jena,Chemnitzer,2.44,3.28,2.78,1-2,2011-2012
