matchDateTime,homeTeamName,awayTeamName,odds_home,odds_draw,odds_away,score,season
Unknown 14:00,VfL Osnabruck,Hoffenheim II,2.07,3.61,3.19,0-4,2025-2026
17 Oct 2025 19:00,Aue,Mannheim,2.68,3.41,2.44,0-2,2025-2026
05 Oct 2025 19:30,Hoffenheim II,Stuttgart II,2.19,3.49,3.04,1-3,2025-2026
Unknown 16:30,Wehen,Munich 1860,2.47,3.53,2.59,1-0,2025-2026
Unknown 13:30,Aue,RW Essen,2.88,3.6,2.23,2-2,2025-2026
04 Oct 2025 16:30,Cottbus,Alemannia Aachen,1.78,3.9,3.94,3-2,2025-2026
Unknown 14:00,Schweinfurt,Verl,3.87,3.87,1.8,1-2,2025-2026
Unknown 14:00,Viktoria Koln,TSV Havelse,1.69,3.95,4.42,4-1,2025-2026
Unknown 14:00,Ingolstadt,Ulm,2.42,3.68,2.59,4-1,2025-2026
Unknown 14:00,Mannheim,VfL Osnabruck,2.19,3.41,3.09,1-4,2025-2026
Unknown 14:00,Regensburg,Saarbrucken,2.86,3.59,2.24,1-1,2025-2026
03 Oct 2025 19:00,Duisburg,Hansa Rostock,2.35,3.42,2.79,2-2,2025-2026
01 Oct 2025 19:00,Munich 1860,Viktoria Koln,2.01,3.52,3.44,2-2,2025-2026
Unknown 19:00,RW Essen,Hoffenheim II,2.1,3.78,2.99,3-1,2025-2026
Unknown 19:00,Ulm,Schweinfurt,1.72,3.83,4.32,5-1,2025-2026
Unknown 19:00,Verl,Ingolstadt,2.07,3.86,3.01,2-2,2025-2026
Unknown 19:00,VfL Osnabruck,Regensburg,1.76,3.68,4.26,2-0,2025-2026
30 Sep 2025 19:00,Alemannia Aachen,Aue,2.01,3.64,3.34,0-1,2025-2026
Unknown 19:00,Hansa Rostock,Cottbus,2.08,3.55,3.22,1-3,2025-2026
Unknown 19:00,Saarbrucken,Duisburg,2.39,3.4,2.77,0-0,2025-2026
Unknown 19:00,TSV Havelse,Mannheim,3.82,3.88,1.8,2-3,2025-2026
Unknown 19:00,Stuttgart II,Wehen,3.02,3.54,2.17,0-0,2025-2026
28 Sep 2025 19:30,Viktoria Koln,VfL Osnabruck,2.53,3.3,2.67,0-0,2025-2026
Unknown 16:30,Hoffenheim II,Ulm,2.04,3.86,3.09,1-1,2025-2026
Unknown 13:30,Regensburg,Verl,2.98,3.59,2.18,2-0,2025-2026
27 Sep 2025 16:30,Mannheim,RW Essen,2.82,3.51,2.32,6-1,2025-2026
Unknown 14:00,Schweinfurt,Alemannia Aachen,3.18,3.47,2.11,1-5,2025-2026
Unknown 14:00,Aue,Munich 1860,2.87,3.48,2.27,2-0,2025-2026
Unknown 14:00,Duisburg,Ingolstadt,2.18,3.59,2.97,2-1,2025-2026
Unknown 14:00,Hansa Rostock,TSV Havelse,1.38,4.71,7.15,1-1,2025-2026
Unknown 14:00,Wehen,Saarbrucken,2.24,3.5,2.91,1-1,2025-2026
26 Sep 2025 19:00,Cottbus,Stuttgart II,1.78,3.79,4.05,5-0,2025-2026
21 Sep 2025 19:30,Ulm,Regensburg,1.97,3.52,3.52,2-1,2025-2026
Unknown 16:30,Verl,Cottbus,2.04,3.76,3.12,2-1,2025-2026
Unknown 13:30,TSV Havelse,Duisburg,4.45,4.06,1.66,1-1,2025-2026
20 Sep 2025 16:30,Munich 1860,Hoffenheim II,1.62,4.09,4.67,1-5,2025-2026
Unknown 14:00,Alemannia Aachen,Mannheim,2.14,3.36,3.23,3-2,2025-2026
Unknown 14:00,Ingolstadt,Wehen,2.47,3.74,2.49,0-0,2025-2026
Unknown 14:00,RW Essen,Hansa Rostock,2.07,3.52,3.24,3-0,2025-2026
Unknown 14:00,Stuttgart II,Viktoria Koln,2.55,3.49,2.52,2-1,2025-2026
Unknown 14:00,VfL Osnabruck,Aue,1.81,3.66,3.98,3-1,2025-2026
19 Sep 2025 19:00,Saarbrucken,Schweinfurt,1.5,4.51,5.33,2-1,2025-2026
17 Sep 2025 19:00,Cottbus,Aue,1.89,3.81,3.48,2-1,2025-2026
Unknown 19:00,Hansa Rostock,Munich 1860,2.51,3.32,2.64,2-1,2025-2026
Unknown 19:00,Mannheim,Stuttgart II,2.04,3.48,3.31,0-1,2025-2026
Unknown 19:00,RW Essen,VfL Osnabruck,1.85,3.62,3.84,1-1,2025-2026
Unknown 19:00,TSV Havelse,Ingolstadt,3.28,3.78,1.95,2-6,2025-2026
16 Sep 2025 19:00,Schweinfurt,Duisburg,3.02,3.65,2.12,0-3,2025-2026
Unknown 19:00,Viktoria Koln,Hoffenheim II,2.18,3.65,2.92,2-1,2025-2026
Unknown 19:00,Saarbrucken,Ulm,1.99,3.73,3.27,3-1,2025-2026
Unknown 19:00,Verl,Alemannia Aachen,2.02,3.63,3.26,2-1,2025-2026
Unknown 19:00,Wehen,Regensburg,1.97,3.54,3.51,2-0,2025-2026
14 Sep 2025 19:30,Munich 1860,TSV Havelse,1.28,5.64,8.57,3-2,2025-2026
Unknown 16:30,Mannheim,Cottbus,2.04,3.6,3.25,0-3,2025-2026
Unknown 13:30,VfL Osnabruck,Hansa Rostock,2.42,3.21,2.84,0-0,2025-2026
13 Sep 2025 16:30,Alemannia Aachen,Ulm,2.27,3.19,3.14,1-3,2025-2026
Unknown 14:00,Aue,Viktoria Koln,2.17,3.44,3.1,0-3,2025-2026
Unknown 14:00,Duisburg,Wehen,2.25,3.5,2.9,3-1,2025-2026
Unknown 14:00,Hoffenheim II,Verl,2.39,3.62,2.61,2-4,2025-2026
Unknown 14:00,Ingolstadt,Schweinfurt,1.6,4.3,4.63,2-3,2025-2026
Unknown 14:00,Stuttgart II,Saarbrucken,2.98,3.46,2.22,1-3,2025-2026
12 Sep 2025 19:00,Regensburg,RW Essen,3.33,3.62,2.01,1-3,2025-2026
31 Aug 2025 19:30,RW Essen,Alemannia Aachen,1.57,3.96,5.34,2-3,2025-2026
Unknown 16:30,Schweinfurt,Wehen,3.36,3.66,1.99,0-1,2025-2026
Unknown 13:30,Ulm,Mannheim,2.5,3.34,2.7,1-2,2025-2026
30 Aug 2025 16:30,Hansa Rostock,Hoffenheim II,1.86,3.61,3.88,0-1,2025-2026
Unknown 14:00,Cottbus,Ingolstadt,2.2,3.59,2.94,1-1,2025-2026
Unknown 14:00,Munich 1860,Stuttgart II,1.55,4.26,5.21,1-1,2025-2026
Unknown 14:00,Saarbrucken,Aue,1.89,3.77,3.62,4-1,2025-2026
Unknown 14:00,TSV Havelse,VfL Osnabruck,3.86,3.64,1.85,0-2,2025-2026
Unknown 14:00,Verl,Duisburg,2.26,3.64,2.81,2-3,2025-2026
29 Aug 2025 19:00,Viktoria Koln,Regensburg,2.32,3.37,2.93,1-0,2025-2026
24 Aug 2025 19:30,Mannheim,Viktoria Koln,2.11,3.36,3.32,2-0,2025-2026
Unknown 16:30,Aue,TSV Havelse,1.73,3.89,4.29,2-1,2025-2026
Unknown 13:30,Ingolstadt,Hansa Rostock,2.65,3.39,2.49,1-1,2025-2026
23 Aug 2025 16:30,Duisburg,Ulm,2.21,3.41,3.09,2-1,2025-2026
Unknown 14:00,Alemannia Aachen,Munich 1860,4.82,3.68,1.68,0-2,2025-2026
Unknown 14:00,Hoffenheim II,Cottbus,2.64,3.49,2.44,4-1,2025-2026
Unknown 14:00,Regensburg,Schweinfurt,1.94,3.4,3.8,3-0,2025-2026
Unknown 14:00,Stuttgart II,Verl,2.59,3.43,2.53,1-1,2025-2026
Unknown 14:00,VfL Osnabruck,Saarbrucken,2.56,3.43,2.55,2-0,2025-2026
22 Aug 2025 19:00,Wehen,RW Essen,2.73,3.41,2.39,3-4,2025-2026
10 Aug 2025 19:30,Stuttgart II,Ingolstadt,2.69,3.52,2.39,2-1,2025-2026
Unknown 16:30,Hansa Rostock,Mannheim,1.75,3.62,4.4,1-0,2025-2026
Unknown 13:30,Regensburg,Duisburg,2.36,3.49,2.75,0-4,2025-2026
09 Aug 2025 16:30,Verl,Wehen,2.39,3.51,2.68,2-2,2025-2026
Unknown 14:00,Alemannia Aachen,Hoffenheim II,2.12,3.49,3.18,2-4,2025-2026
Unknown 14:00,Munich 1860,VfL Osnabruck,1.78,3.7,4.11,3-1,2025-2026
Unknown 14:00,Saarbrucken,Viktoria Koln,2.0,3.61,3.38,2-1,2025-2026
Unknown 14:00,TSV Havelse,RW Essen,4.45,4.07,1.65,1-1,2025-2026
Unknown 14:00,Ulm,Aue,2.13,3.49,3.15,1-0,2025-2026
08 Aug 2025 19:00,Schweinfurt,Cottbus,3.11,3.65,2.09,0-2,2025-2026
03 Aug 2025 19:30,Wehen,Ulm,2.46,3.46,2.66,3-1,2025-2026
Unknown 16:30,Viktoria Koln,Schweinfurt,1.88,3.59,3.79,2-0,2025-2026
Unknown 13:30,Aue,Hansa Rostock,2.96,3.35,2.28,0-0,2025-2026
02 Aug 2025 16:30,Duisburg,Stuttgart II,1.76,3.86,4.03,2-1,2025-2026
Unknown 14:00,Cottbus,Saarbrucken,2.42,3.62,2.61,3-3,2025-2026
Unknown 14:00,Hoffenheim II,TSV Havelse,1.81,3.73,3.96,0-0,2025-2026
Unknown 14:00,Ingolstadt,Regensburg,1.91,3.79,3.53,1-1,2025-2026
Unknown 14:00,Mannheim,Verl,2.28,3.46,2.9,2-2,2025-2026
Unknown 14:00,VfL Osnabruck,Alemannia Aachen,1.97,3.23,3.92,0-0,2025-2026
01 Aug 2025 19:00,RW Essen,Munich 1860,2.45,3.52,2.6,1-1,2025-2026
