fotmob_match_id,season,round,round_name,home_team,home_team_id,away_team,away_team_id,finished,match_date,home_score,away_score,home_possession,away_possession,home_shots_total,away_shots_total,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_big_chances,away_big_chances,home_big_chances_missed,away_big_chances_missed,home_passes,away_passes,home_passes_accurate,away_passes_accurate,home_pass_accuracy_pct,away_pass_accuracy_pct,home_touches_opp_box,away_touches_opp_box,home_corners,away_corners,home_tackles,away_tackles,home_interceptions,away_interceptions,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duels_won,away_duels_won,home_aerials_won,away_aerials_won,home_fouls,away_fouls,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,has_stats
4238064,2023-2024,1,1,Hallescher FC,7761,RW Essen,8296,True,2023-08-04T17:00:00Z,2,1,60.0,40.0,16.0,13.0,5.0,5.0,6.0,3.0,5.0,0.0,4.0,0.0,464.0,307.0,369.0,221.0,80.0,72.0,31.0,23.0,4.0,5.0,10.0,14.0,9.0,9.0,21.0,25.0,3.0,3.0,47.0,50.0,11.0,13.0,15.0,15.0,5.0,1.0,0.0,1.0,True
4238061,2023-2024,1,1,1860 München,9753,Waldhof Mannheim,9743,True,2023-08-05T12:00:00Z,2,0,54.0,46.0,19.0,14.0,7.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,464.0,405.0,357.0,292.0,77.0,72.0,32.0,24.0,7.0,1.0,6.0,15.0,13.0,9.0,25.0,35.0,5.0,4.0,45.0,52.0,18.0,20.0,13.0,16.0,1.0,4.0,0.0,0.0,True
4238062,2023-2024,1,1,Jahn Regensburg,7789,Unterhaching,8486,True,2023-08-05T12:00:00Z,1,1,57.0,43.0,11.0,17.0,3.0,7.0,4.0,7.0,0.0,2.0,0.0,1.0,421.0,322.0,296.0,216.0,70.0,67.0,26.0,22.0,9.0,3.0,6.0,14.0,8.0,6.0,9.0,33.0,5.0,3.0,41.0,49.0,16.0,25.0,9.0,15.0,2.0,4.0,0.0,0.0,True
4238063,2023-2024,1,1,Lübeck,8663,Sandhausen,8086,True,2023-08-05T12:00:00Z,0,0,70.0,30.0,19.0,12.0,5.0,7.0,10.0,3.0,1.0,2.0,1.0,2.0,512.0,228.0,426.0,136.0,83.0,60.0,41.0,17.0,5.0,3.0,10.0,15.0,5.0,4.0,16.0,38.0,5.0,4.0,54.0,60.0,21.0,24.0,12.0,13.0,2.0,3.0,0.0,0.0,True
4238065,2023-2024,1,1,Preussen Münster,8171,Borussia Dortmund II,8395,True,2023-08-05T12:00:00Z,0,0,47.0,53.0,9.0,18.0,4.0,7.0,1.0,6.0,2.0,3.0,0.0,1.0,357.0,389.0,259.0,279.0,73.0,72.0,12.0,44.0,4.0,9.0,10.0,24.0,7.0,14.0,34.0,19.0,4.0,2.0,49.0,62.0,14.0,24.0,8.0,16.0,2.0,1.0,1.0,0.0,True
4238057,2023-2024,1,1,Viktoria Köln 1904,276267,SC Verl,7783,True,2023-08-05T12:00:00Z,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
4238059,2023-2024,1,1,Dynamo Dresden,8480,Arminia Bielefeld,9912,True,2023-08-05T14:15:00Z,3,1,56.0,44.0,12.0,22.0,2.0,7.0,8.0,9.0,2.0,1.0,1.0,1.0,430.0,325.0,331.0,226.0,77.0,70.0,26.0,49.0,4.0,5.0,13.0,19.0,4.0,3.0,41.0,41.0,5.0,1.0,58.0,58.0,21.0,23.0,13.0,17.0,3.0,3.0,1.0,0.0,True
4238067,2023-2024,1,1,Ulm,8201,Saarbrücken,8271,True,2023-08-06T11:30:00Z,1,1,58.0,42.0,16.0,15.0,8.0,4.0,4.0,8.0,3.0,4.0,2.0,4.0,506.0,367.0,408.0,277.0,81.0,75.0,28.0,21.0,1.0,2.0,21.0,17.0,9.0,7.0,15.0,28.0,3.0,4.0,52.0,53.0,14.0,16.0,12.0,9.0,1.0,2.0,0.0,0.0,True
4238060,2023-2024,1,1,Freiburg II,6594,MSV Duisburg,8293,True,2023-08-06T14:30:00Z,1,1,41.0,59.0,14.0,9.0,8.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,297.0,450.0,202.0,353.0,68.0,78.0,20.0,14.0,6.0,3.0,9.0,12.0,6.0,3.0,20.0,17.0,2.0,4.0,48.0,51.0,16.0,15.0,12.0,15.0,3.0,4.0,0.0,1.0,True
4238066,2023-2024,1,1,Erzgebirge Aue,8319,Ingolstadt,8234,True,2023-08-06T17:30:00Z,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
