matchDateTime,homeTeamName,awayTeamName,odds_home,odds_draw,odds_away,score,season
Unknown 14:00,Magdeburg,Karlsruher SC,1.96,3.27,4.0,2-0,2017-2018
Unknown 14:00,Paderborn,Jena,1.41,4.64,7.05,6-0,2017-2018
Unknown 14:00,Preussen Munster,Wehen,3.47,3.34,2.1,1-0,2017-2018
Unknown 14:00,Grossaspach,Lotte,2.66,3.24,2.56,1-1,2017-2018
Unknown 14:00,Wurzburger Kickers,Fortuna Koln,1.91,3.44,3.92,1-0,2017-2018
06 Apr 2018 19:00,Werder Bremen II,Aalen,2.48,3.28,2.79,1-0,2017-2018
04 Apr 2018 19:00,Meppen,Jena,2.24,3.1,3.14,2-1,2017-2018
01 Apr 2018 14:00,Hallescher,Erfurt,1.57,3.73,6.06,3-0,2017-2018
Unknown 14:00,Lotte,Werder Bremen II,1.79,3.55,4.41,3-2,2017-2018
Unknown 14:00,Unterhaching,Magdeburg,3.22,3.25,2.22,0-1,2017-2018
31 Mar 2018 14:00,Aalen,Paderborn,4.37,3.41,1.75,0-5,2017-2018
Unknown 14:00,Chemnitzer,Grossaspach,1.94,3.54,3.72,2-3,2017-2018
Unknown 14:00,Fortuna Koln,Meppen,1.74,3.59,4.66,0-2,2017-2018
Unknown 14:00,Jena,Zwickau,2.16,3.15,3.46,2-1,2017-2018
Unknown 14:00,Karlsruher SC,Preussen Munster,1.75,3.43,4.86,3-0,2017-2018
Unknown 14:00,VfL Osnabruck,Hansa Rostock,2.11,3.27,3.31,1-1,2017-2018
Unknown 14:00,Wehen,Wurzburger Kickers,1.74,3.61,4.54,0-2,2017-2018
28 Mar 2018 19:00,Erfurt,VfL Osnabruck,4.32,3.26,1.82,4-4,2017-2018
Unknown 19:00,Magdeburg,Zwickau,1.53,3.76,6.59,2-2,2017-2018
27 Mar 2018 19:00,Chemnitzer,Wehen,4.24,3.71,1.79,1-4,2017-2018
Unknown 19:00,Jena,Wurzburger Kickers,2.68,3.01,2.67,1-2,2017-2018
Unknown 19:00,Meppen,Paderborn,4.72,3.53,1.72,0-0,2017-2018
25 Mar 2018 14:00,Magdeburg,VfL Osnabruck,1.53,4.01,6.2,2-0,2017-2018
24 Mar 2018 14:00,Erfurt,Fortuna Koln,3.59,3.32,1.99,2-1,2017-2018
Unknown 14:00,Hansa Rostock,Jena,2.02,3.38,3.6,0-0,2017-2018
Unknown 14:00,Lotte,Chemnitzer,2.03,3.49,3.49,3-1,2017-2018
Unknown 14:00,Meppen,Wehen,3.52,3.37,2.06,1-3,2017-2018
Unknown 14:00,Preussen Munster,Unterhaching,1.98,3.48,3.65,2-0,2017-2018
Unknown 14:00,Grossaspach,Hallescher,2.63,3.15,2.68,0-3,2017-2018
Unknown 14:00,Wurzburger Kickers,Karlsruher SC,2.5,2.97,2.87,0-0,2017-2018
23 Mar 2018 19:00,Werder Bremen II,Paderborn,6.55,4.15,1.47,0-2,2017-2018
Unknown 19:00,Zwickau,Aalen,1.89,3.4,4.07,2-2,2017-2018
20 Mar 2018 19:00,Grossaspach,Hansa Rostock,2.69,3.01,2.64,0-0,2017-2018
18 Mar 2018 14:00,Chemnitzer,Werder Bremen II,1.94,3.53,3.74,2-1,2017-2018
Unknown 14:00,VfL Osnabruck,Preussen Munster,2.08,3.28,3.54,0-1,2017-2018
17 Mar 2018 14:00,Aalen,Hansa Rostock,3.02,3.14,2.39,1-0,2017-2018
Unknown 14:00,Karlsruher SC,Meppen,1.52,3.88,6.42,2-0,2017-2018
Unknown 14:00,Paderborn,Zwickau,1.43,4.33,7.68,2-0,2017-2018
Unknown 14:00,Unterhaching,Wurzburger Kickers,2.68,3.18,2.63,3-2,2017-2018
16 Mar 2018 19:00,Fortuna Koln,Grossaspach,1.59,3.88,5.26,1-3,2017-2018
Unknown 19:00,Hallescher,Lotte,2.15,3.21,3.44,1-0,2017-2018
Unknown 19:00,Wehen,Erfurt,1.29,5.04,9.7,4-2,2017-2018
11 Mar 2018 14:00,Magdeburg,Aalen,1.5,4.0,6.63,6-1,2017-2018
11 Mar 2018 14:00,Chemnitzer,Hallescher,2.58,3.2,2.71,1-1,2017-2018
Unknown 14:00,Erfurt,Karlsruher SC,4.03,3.1,1.95,1-3,2017-2018
10 Mar 2018 14:00,Hansa Rostock,Paderborn,3.13,3.33,2.23,2-3,2017-2018
Unknown 14:00,Lotte,Fortuna Koln,2.34,3.28,2.92,0-2,2017-2018
Unknown 14:00,Meppen,Unterhaching,2.52,3.25,2.75,1-1,2017-2018
Unknown 14:00,Preussen Munster,Jena,1.76,3.58,4.58,2-2,2017-2018
Unknown 14:00,Grossaspach,Wehen,3.81,3.48,1.93,1-3,2017-2018
Unknown 14:00,Werder Bremen II,Zwickau,2.54,3.13,2.84,0-0,2017-2018
Unknown 14:00,Wurzburger Kickers,VfL Osnabruck,1.96,3.33,3.86,1-0,2017-2018
07 Mar 2018 19:00,Aalen,Preussen Munster,2.42,3.24,2.9,0-0,2017-2018
Unknown 19:00,Fortuna Koln,Chemnitzer,1.76,3.6,4.16,3-0,2017-2018
Unknown 19:00,Hallescher,Werder Bremen II,1.77,3.41,4.77,1-0,2017-2018
Unknown 19:00,Karlsruher SC,Grossaspach,1.49,3.98,6.56,3-1,2017-2018
Unknown 19:00,Zwickau,Hansa Rostock,2.17,3.16,3.27,1-0,2017-2018
06 Mar 2018 19:00,Paderborn,Magdeburg,2.08,3.3,3.51,1-1,2017-2018
Unknown 19:00,Unterhaching,Erfurt,1.64,3.57,4.85,1-1,2017-2018
Unknown 19:00,VfL Osnabruck,Meppen,1.77,3.54,4.55,2-2,2017-2018
Unknown 19:00,Wehen,Lotte,1.56,3.83,6.09,3-1,2017-2018
04 Mar 2018 14:00,Hallescher,Fortuna Koln,2.23,3.25,3.23,0-3,2017-2018
03 Mar 2018 14:00,Preussen Munster,Paderborn,3.04,3.15,2.38,1-1,2017-2018
Unknown 14:00,Grossaspach,Unterhaching,3.02,3.23,2.32,1-2,2017-2018
Unknown 14:00,Wurzburger Kickers,Aalen,1.68,3.58,5.18,2-2,2017-2018
02 Mar 2018 19:00,Lotte,Karlsruher SC,3.14,2.87,2.26,1-1,2017-2018
Unknown 19:00,Werder Bremen II,Hansa Rostock,3.12,3.11,2.25,1-1,2017-2018
25 Feb 2018 14:00,Jena,Erfurt,1.55,3.98,5.91,1-0,2017-2018
Unknown 14:00,Karlsruher SC,Chemnitzer,1.43,4.36,7.2,2-0,2017-2018
24 Feb 2018 14:00,Aalen,Meppen,2.01,3.39,3.66,1-1,2017-2018
Unknown 14:00,Hansa Rostock,Magdeburg,3.02,3.07,2.37,1-0,2017-2018
Unknown 14:00,Paderborn,Wurzburger Kickers,1.8,3.53,4.31,0-0,2017-2018
Unknown 14:00,Unterhaching,Lotte,2.05,3.44,3.47,3-0,2017-2018
Unknown 14:00,VfL Osnabruck,Grossaspach,1.69,3.69,4.88,2-1,2017-2018
Unknown 14:00,Wehen,Hallescher,1.63,3.7,5.49,3-1,2017-2018
Unknown 14:00,Zwickau,Preussen Munster,2.54,3.14,2.8,1-0,2017-2018
23 Feb 2018 19:00,Fortuna Koln,Werder Bremen II,1.55,3.96,5.94,2-1,2017-2018
18 Feb 2018 14:00,Erfurt,Aalen,3.04,3.12,2.29,0-1,2017-2018
Unknown 14:00,Lotte,VfL Osnabruck,2.54,3.19,2.75,2-3,2017-2018
17 Feb 2018 14:00,Chemnitzer,Unterhaching,2.92,3.37,2.34,2-1,2017-2018
Unknown 14:00,Fortuna Koln,Wehen,3.42,3.34,2.1,1-0,2017-2018
Unknown 14:00,Hallescher,Karlsruher SC,2.98,3.05,2.47,0-1,2017-2018
Unknown 14:00,Grossaspach,Jena,2.49,3.18,2.84,0-0,2017-2018
Unknown 14:00,Werder Bremen II,Magdeburg,5.06,3.58,1.69,1-3,2017-2018
Unknown 14:00,Wurzburger Kickers,Zwickau,1.6,3.69,5.79,1-1,2017-2018
16 Feb 2018 19:00,Preussen Munster,Hansa Rostock,2.19,3.19,3.2,2-0,2017-2018
14 Feb 2018 19:00,VfL Osnabruck,Karlsruher SC,2.51,3.09,2.67,0-0,2017-2018
11 Feb 2018 14:00,Unterhaching,Hallescher,2.01,3.44,3.59,1-1,2017-2018
Unknown 14:00,Wehen,Werder Bremen II,1.41,4.34,7.41,2-2,2017-2018
10 Feb 2018 14:00,Aalen,Grossaspach,1.91,3.32,3.84,4-1,2017-2018
Unknown 14:00,Jena,Lotte,2.21,3.22,3.28,2-2,2017-2018
Unknown 14:00,Karlsruher SC,Fortuna Koln,1.57,3.85,5.92,1-0,2017-2018
Unknown 14:00,Magdeburg,Preussen Munster,1.66,3.67,5.19,3-1,2017-2018
10 Feb 2018 14:00,Hansa Rostock,Wurzburger Kickers,2.7,3.03,2.67,3-1,2017-2018
Unknown 14:00,Zwickau,Meppen,2.07,3.27,3.61,0-1,2017-2018
09 Feb 2018 19:00,Paderborn,Erfurt,1.22,5.93,12.35,0-1,2017-2018
Unknown 19:00,VfL Osnabruck,Chemnitzer,1.61,4.03,5.18,6-1,2017-2018
04 Feb 2018 14:00,Erfurt,Zwickau,3.26,3.09,2.3,0-3,2017-2018
03 Feb 2018 14:00,Chemnitzer,Jena,2.36,3.28,2.94,1-0,2017-2018
Unknown 14:00,Fortuna Koln,Unterhaching,2.4,3.31,2.88,0-0,2017-2018
Unknown 14:00,Hallescher,VfL Osnabruck,2.4,3.19,2.97,1-0,2017-2018
Unknown 14:00,Meppen,Hansa Rostock,2.61,3.03,2.77,0-2,2017-2018
Unknown 14:00,Grossaspach,Paderborn,4.25,3.73,1.77,1-1,2017-2018
Unknown 14:00,Werder Bremen II,Preussen Munster,3.2,3.08,2.33,2-4,2017-2018
Unknown 14:00,Wurzburger Kickers,Magdeburg,2.39,3.01,3.13,1-0,2017-2018
02 Feb 2018 19:00,Lotte,Aalen,2.25,3.12,3.22,2-0,2017-2018
Unknown 19:00,Wehen,Karlsruher SC,2.04,3.23,3.65,1-1,2017-2018
30 Jan 2018 19:00,Preussen Munster,Erfurt,1.58,3.73,6.07,5-0,2017-2018
28 Jan 2018 14:00,Jena,Hallescher,2.13,3.23,3.47,2-1,2017-2018
27 Jan 2018 14:00,Aalen,Chemnitzer,1.85,3.64,3.93,3-2,2017-2018
Unknown 14:00,Hansa Rostock,Erfurt,1.62,3.62,5.69,3-1,2017-2018
Unknown 14:00,Karlsruher SC,Werder Bremen II,1.49,4.04,6.84,1-0,2017-2018
Unknown 14:00,Magdeburg,Meppen,1.43,4.23,7.33,0-0,2017-2018
Unknown 14:00,Paderborn,Lotte,1.52,4.04,6.07,5-0,2017-2018
Unknown 14:00,Unterhaching,Wehen,3.06,3.42,2.23,0-1,2017-2018
Unknown 14:00,VfL Osnabruck,Fortuna Koln,1.95,3.54,3.69,2-2,2017-2018
26 Jan 2018 19:00,Preussen Munster,Wurzburger Kickers,2.83,3.18,2.49,1-0,2017-2018
Unknown 19:00,Zwickau,Grossaspach,2.25,3.28,3.15,2-0,2017-2018
22 Jan 2018 20:30,Erfurt,Magdeburg,5.88,3.66,1.6,3-1,2017-2018
21 Jan 2018 14:00,Meppen,Preussen Munster,2.54,3.15,2.75,2-0,2017-2018
Unknown 14:00,Werder Bremen II,Wurzburger Kickers,3.85,3.13,1.97,0-1,2017-2018
20 Jan 2018 14:00,Chemnitzer,Paderborn,4.67,3.7,1.67,0-2,2017-2018
Unknown 14:00,Fortuna Koln,Jena,2.06,3.53,3.38,1-0,2017-2018
Unknown 14:00,Hallescher,Aalen,2.16,3.23,3.41,3-2,2017-2018
Unknown 14:00,Karlsruher SC,Unterhaching,1.88,3.26,3.92,3-1,2017-2018
Unknown 14:00,Lotte,Zwickau,1.98,3.29,3.89,1-0,2017-2018
Unknown 14:00,Wehen,VfL Osnabruck,1.68,3.79,4.82,5-1,2017-2018
16 Dec 2017 14:00,Hansa Rostock,Lotte,2.01,3.32,3.68,0-3,2017-2018
Unknown 14:00,Magdeburg,Grossaspach,1.58,3.85,5.72,3-0,2017-2018
Unknown 14:00,Unterhaching,Werder Bremen II,1.68,3.77,4.93,1-0,2017-2018
Unknown 14:00,Wurzburger Kickers,Meppen,1.47,4.18,6.85,2-0,2017-2018
Unknown 14:00,Zwickau,Chemnitzer,2.09,3.34,3.49,3-2,2017-2018
Unknown 13:00,Jena,Wehen,2.96,3.17,2.42,4-3,2017-2018
15 Dec 2017 19:00,Aalen,Fortuna Koln,2.04,3.37,3.57,1-1,2017-2018
Unknown 19:00,Paderborn,Hallescher,1.42,4.67,6.62,0-0,2017-2018
10 Dec 2017 14:00,Hansa Rostock,Chemnitzer,1.81,3.43,4.2,3-1,2017-2018
Unknown 14:00,Zwickau,Hallescher,2.27,3.25,3.15,1-1,2017-2018
09 Dec 2017 14:00,Aalen,Wehen,3.86,3.31,1.98,1-0,2017-2018
Unknown 14:00,Meppen,Werder Bremen II,1.93,3.45,3.85,2-2,2017-2018
Unknown 14:00,Paderborn,Fortuna Koln,1.56,4.25,5.24,3-1,2017-2018
Unknown 14:00,Preussen Munster,Grossaspach,1.94,3.4,3.91,1-4,2017-2018
Unknown 14:00,VfL Osnabruck,Unterhaching,2.47,3.47,2.76,2-0,2017-2018
Unknown 13:00,Jena,Karlsruher SC,2.82,3.15,2.54,0-0,2017-2018
08 Dec 2017 19:00,Magdeburg,Lotte,1.65,3.6,5.01,2-0,2017-2018
Unknown 18:30,Wurzburger Kickers,Erfurt,1.58,3.91,5.65,4-1,2017-2018
03 Dec 2017 14:00,Grossaspach,Wurzburger Kickers,2.88,3.1,2.47,1-3,2017-2018
Unknown 14:00,Unterhaching,Jena,1.78,3.5,4.2,3-2,2017-2018
Unknown 14:00,Werder Bremen II,VfL Osnabruck,2.75,3.14,2.61,2-2,2017-2018
02 Dec 2017 14:00,Chemnitzer,Magdeburg,4.12,3.54,1.84,2-3,2017-2018
Unknown 14:00,Erfurt,Meppen,2.46,3.24,2.85,0-0,2017-2018
Unknown 14:00,Fortuna Koln,Zwickau,2.2,3.42,3.14,1-1,2017-2018
Unknown 14:00,Karlsruher SC,Aalen,1.7,3.55,5.14,0-0,2017-2018
Unknown 14:00,Lotte,Preussen Munster,2.4,3.29,2.89,0-0,2017-2018
Unknown 14:00,Wehen,Paderborn,2.24,3.33,3.1,4-1,2017-2018
01 Dec 2017 19:00,Hallescher,Hansa Rostock,2.02,3.24,3.54,0-2,2017-2018
25 Nov 2017 14:00,Aalen,Unterhaching,2.36,3.33,2.85,3-1,2017-2018
Unknown 14:00,Hansa Rostock,Fortuna Koln,2.05,3.25,3.52,5-3,2017-2018
Unknown 14:00,Jena,VfL Osnabruck,2.47,3.27,2.8,0-0,2017-2018
Unknown 14:00,Magdeburg,Hallescher,1.63,3.7,5.5,2-1,2017-2018
Unknown 14:00,Werder Bremen II,Erfurt,2.06,3.26,3.6,0-0,2017-2018
Unknown 14:00,Wurzburger Kickers,Lotte,1.87,3.4,4.19,2-1,2017-2018
Unknown 14:00,Zwickau,Wehen,3.28,3.34,2.16,0-2,2017-2018
24 Nov 2017 19:00,Meppen,Grossaspach,2.29,3.32,3.04,1-1,2017-2018
Unknown 19:00,Paderborn,Karlsruher SC,2.01,3.39,3.44,0-2,2017-2018
Unknown 19:00,Preussen Munster,Chemnitzer,1.74,3.58,4.4,1-0,2017-2018
18 Nov 2017 14:00,Chemnitzer,Wurzburger Kickers,2.85,3.24,2.46,0-3,2017-2018
Unknown 14:00,Fortuna Koln,Magdeburg,2.92,3.25,2.38,1-2,2017-2018
Unknown 14:00,Jena,Werder Bremen II,1.96,3.37,3.92,2-1,2017-2018
Unknown 14:00,Karlsruher SC,Zwickau,1.71,3.64,4.82,1-0,2017-2018
Unknown 14:00,Lotte,Meppen,2.0,3.4,3.71,2-2,2017-2018
Unknown 14:00,Grossaspach,Erfurt,1.89,3.36,4.05,1-0,2017-2018
Unknown 14:00,Unterhaching,Paderborn,2.42,3.4,2.73,0-3,2017-2018
17 Nov 2017 19:00,Hallescher,Preussen Munster,2.33,3.25,3.04,3-0,2017-2018
Unknown 19:00,VfL Osnabruck,Aalen,2.07,3.25,3.64,4-1,2017-2018
Unknown 19:00,Wehen,Hansa Rostock,1.59,3.91,5.53,0-1,2017-2018
05 Nov 2017 14:00,Erfurt,Lotte,2.73,3.11,2.67,2-3,2017-2018
Unknown 14:00,Hansa Rostock,Karlsruher SC,2.63,3.18,2.75,0-3,2017-2018
04 Nov 2017 14:00,Aalen,Jena,2.01,3.31,3.76,3-1,2017-2018
Unknown 14:00,Magdeburg,Wehen,2.15,3.18,3.51,0-0,2017-2018
Unknown 14:00,Meppen,Chemnitzer,2.41,3.4,2.81,3-2,2017-2018
Unknown 14:00,Paderborn,VfL Osnabruck,1.72,3.77,4.56,3-0,2017-2018
Unknown 14:00,Wurzburger Kickers,Hallescher,1.89,3.35,3.97,1-0,2017-2018
Unknown 14:00,Zwickau,Unterhaching,2.53,3.34,2.68,1-3,2017-2018
03 Nov 2017 19:00,Preussen Munster,Fortuna Koln,2.03,3.33,3.46,1-1,2017-2018
Unknown 19:00,Werder Bremen II,Grossaspach,2.3,3.23,3.12,0-5,2017-2018
29 Oct 2017 14:00,Karlsruher SC,Magdeburg,2.41,3.03,2.83,1-0,2017-2018
Unknown 14:00,Wehen,Preussen Munster,1.69,3.55,5.16,6-2,2017-2018
28 Oct 2017 14:00,Aalen,Werder Bremen II,2.04,3.27,3.71,1-0,2017-2018
Unknown 14:00,Fortuna Koln,Wurzburger Kickers,2.56,3.22,2.65,2-1,2017-2018
Unknown 14:00,Hallescher,Meppen,1.95,3.53,3.68,2-0,2017-2018
Unknown 14:00,Jena,Paderborn,3.21,3.4,2.11,3-1,2017-2018
Unknown 14:00,Lotte,Grossaspach,2.01,3.34,3.69,0-2,2017-2018
Unknown 14:00,VfL Osnabruck,Zwickau,2.1,3.24,3.47,4-0,2017-2018
27 Oct 2017 19:00,Chemnitzer,Erfurt,1.66,3.75,5.12,1-0,2017-2018
Unknown 19:00,Unterhaching,Hansa Rostock,1.67,3.8,4.89,0-3,2017-2018
22 Oct 2017 14:00,Zwickau,Jena,2.15,3.27,3.38,2-1,2017-2018
21 Oct 2017 14:00,Erfurt,Hallescher,2.81,3.13,2.55,1-1,2017-2018
Unknown 14:00,Magdeburg,Unterhaching,1.75,3.62,4.57,0-3,2017-2018
Unknown 14:00,Meppen,Fortuna Koln,2.47,3.3,2.77,1-0,2017-2018
Unknown 14:00,Paderborn,Aalen,1.58,3.93,5.54,3-0,2017-2018
Unknown 14:00,Preussen Munster,Karlsruher SC,2.35,3.2,3.06,1-1,2017-2018
Unknown 14:00,Werder Bremen II,Lotte,2.42,3.18,2.94,1-1,2017-2018
Unknown 14:00,Wurzburger Kickers,Wehen,2.58,3.14,2.77,0-5,2017-2018
20 Oct 2017 19:00,Hansa Rostock,VfL Osnabruck,2.13,3.23,3.5,2-0,2017-2018
Unknown 19:00,Grossaspach,Chemnitzer,2.54,3.33,2.67,3-1,2017-2018
14 Oct 2017 14:00,Aalen,Zwickau,2.0,3.29,3.81,2-2,2017-2018
Unknown 14:00,Chemnitzer,Lotte,2.31,3.31,3.04,3-1,2017-2018
Unknown 14:00,Jena,Hansa Rostock,2.36,3.23,3.0,1-0,2017-2018
Unknown 14:00,Karlsruher SC,Wurzburger Kickers,2.42,3.12,3.02,2-0,2017-2018
Unknown 14:00,Paderborn,Werder Bremen II,1.66,3.76,5.01,7-1,2017-2018
Unknown 14:00,Unterhaching,Preussen Munster,2.45,3.46,2.68,1-0,2017-2018
Unknown 14:00,Wehen,Meppen,1.57,4.03,5.51,0-1,2017-2018
13 Oct 2017 19:00,Fortuna Koln,Erfurt,1.74,3.61,4.68,2-0,2017-2018
Unknown 19:00,Hallescher,Grossaspach,2.06,3.39,3.54,3-0,2017-2018
Unknown 19:00,VfL Osnabruck,Magdeburg,2.97,3.19,2.39,0-2,2017-2018
01 Oct 2017 14:00,Magdeburg,Jena,1.62,3.77,5.43,2-0,2017-2018
Unknown 14:00,Meppen,Karlsruher SC,3.01,3.25,2.35,2-0,2017-2018
Unknown 14:00,Zwickau,Paderborn,2.85,3.19,2.46,1-3,2017-2018
30 Sep 2017 14:00,Erfurt,Wehen,4.03,3.26,1.96,1-3,2017-2018
Unknown 14:00,Hansa Rostock,Aalen,2.28,3.07,3.31,1-0,2017-2018
Unknown 14:00,Preussen Munster,VfL Osnabruck,2.09,3.27,3.57,4-1,2017-2018
Unknown 14:00,Grossaspach,Fortuna Koln,2.5,3.22,2.74,1-3,2017-2018
Unknown 14:00,Werder Bremen II,Chemnitzer,2.23,3.29,3.19,1-1,2017-2018
Unknown 14:00,Wurzburger Kickers,Unterhaching,1.94,3.48,3.77,0-2,2017-2018
29 Sep 2017 19:00,Lotte,Hallescher,2.12,3.28,3.37,2-1,2017-2018
24 Sep 2017 14:00,Aalen,Magdeburg,2.69,3.14,2.61,0-1,2017-2018
Unknown 14:00,Karlsruher SC,Erfurt,1.6,3.68,5.86,2-0,2017-2018
23 Sep 2017 14:00,Fortuna Koln,Lotte,2.07,3.27,3.41,0-3,2017-2018
Unknown 14:00,Hallescher,Chemnitzer,2.08,3.44,3.4,0-3,2017-2018
Unknown 14:00,Jena,Preussen Munster,2.5,3.12,2.89,2-0,2017-2018
Unknown 14:00,Unterhaching,Meppen,1.72,3.81,4.5,4-0,2017-2018
Unknown 14:00,VfL Osnabruck,Wurzburger Kickers,2.55,3.13,2.82,1-1,2017-2018
Unknown 14:00,Wehen,Grossaspach,1.64,3.8,4.9,5-0,2017-2018
Unknown 14:00,Zwickau,Werder Bremen II,1.99,3.42,3.69,1-0,2017-2018
22 Sep 2017 19:00,Paderborn,Hansa Rostock,1.69,3.64,4.95,2-1,2017-2018
20 Sep 2017 19:00,Chemnitzer,Fortuna Koln,2.51,3.31,2.67,1-2,2017-2018
Unknown 19:00,Erfurt,Unterhaching,2.98,3.24,2.36,0-2,2017-2018
Unknown 19:00,Preussen Munster,Aalen,2.21,3.33,3.21,1-1,2017-2018
Unknown 19:00,Wurzburger Kickers,Jena,1.77,3.47,4.68,2-2,2017-2018
Unknown 18:30,Meppen,VfL Osnabruck,2.63,3.24,2.61,1-0,2017-2018
19 Sep 2017 19:00,Lotte,Wehen,2.91,3.18,2.45,0-1,2017-2018
Unknown 19:00,Grossaspach,Karlsruher SC,2.99,3.19,2.31,1-0,2017-2018
Unknown 19:00,Werder Bremen II,Hallescher,2.18,3.23,3.21,1-2,2017-2018
