match_id,season,matchday,match_datetime,home_team,away_team,home_team_id,away_team_id,home_goals,away_goals,result,venue,attendance,is_midweek,is_derby,home_elo,home_pi,home_points_l5,home_points_l10,home_goals_scored_l5,home_goals_conceded_l5,away_elo,away_pi,away_points_l5,away_points_l10,away_goals_scored_l5,away_goals_conceded_l5,odds_home,odds_draw,odds_away,implied_prob_home,implied_prob_draw,implied_prob_away,home_possession,home_shots,home_shots_on_target,home_big_chances,home_passes,home_pass_accuracy,home_tackles,home_interceptions,home_fouls,home_corners,home_yellow_cards,home_red_cards,away_possession,away_shots,away_shots_on_target,away_big_chances,away_passes,away_pass_accuracy,away_tackles,away_interceptions,away_fouls,away_corners,away_yellow_cards,away_red_cards,temperature_celsius,humidity_percent,wind_speed_kmh,precipitation_mm,weather_condition,h2h_total_matches,h2h_team_a_wins,h2h_draws,h2h_team_b_wins,h2h_team_a_id,elo_diff,pi_diff,form_diff_l5,goal_diff_l5,h2h_home_wins,h2h_away_wins,h2h_home_win_rate,h2h_draw_rate,h2h_match_count,day_of_week,month,year,is_hot,is_cold,is_rainy,is_heavy_rain,is_windy,is_extreme_weather,is_home,target_home_win,target_draw,target_away_win,target_multiclass,target_home_goals,target_away_goals,target_total_goals,has_detailed_stats,has_odds,has_ratings,has_weather
3801,2019-2020,7,1970-01-01 00:00:00,Hansa Rostock,Preußen Münster,24,27,1,0,H,Ostseestadion,,,,,,,,,,,,,,,,1.71,3.8,4.45,0.5847953216374269,0.2631578947368421,0.2247191011235955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,0,0,,,0,3,1,1970,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,0,0
1141,2012-2013,1,2012-07-20 20:15:00,Arminia Bielefeld,Alemannia Aachen,30,32,1,1,D,Schüco-Arena,,,,,,,,,,,,,,,,2.39,3.2,2.86,0.41841004184100417,0.3125,0.3496503496503497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,0,0,,,0,4,7,2012,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,1,0,0
1141,2012-2013,1,2012-07-20 20:15:00,Arminia Bielefeld,Alemannia Aachen,30,32,1,1,D,Schüco-Arena,,,,,,,,,,,,,,,,2.39,3.2,2.86,0.41841004184100417,0.3125,0.3496503496503497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,0,0,,,0,4,7,2012,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,1,0,0
1141,2012-2013,1,2012-07-20 20:15:00,Arminia Bielefeld,Alemannia Aachen,30,32,1,1,D,Schüco-Arena,,,,,,,,,,,,,,,,2.39,3.2,2.86,0.41841004184100417,0.3125,0.3496503496503497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,0,0,,,0,4,7,2012,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,1,0,0
1141,2012-2013,1,2012-07-20 20:15:00,Arminia Bielefeld,Alemannia Aachen,30,32,1,1,D,Schüco-Arena,,,,,,,,,,,,,,,,2.39,3.2,2.86,0.41841004184100417,0.3125,0.3496503496503497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,0,0,,,0,4,7,2012,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,1,0,0
1141,2012-2013,1,2012-07-20 20:15:00,Arminia Bielefeld,Alemannia Aachen,30,32,1,1,D,Schüco-Arena,,,,,,,,,,,,,,,,2.39,3.2,2.86,0.41841004184100417,0.3125,0.3496503496503497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,0,0,,,0,4,7,2012,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,1,0,0
1147,2012-2013,1,2012-07-21 14:00:00,SV Darmstadt 98,SpVgg Unterhaching,31,7,0,0,D,Stadion am Böllenfalltor,,,,,,,,,,,,,,,,1.84,3.49,4.0,0.5434782608695652,0.28653295128939826,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1147,2012-2013,1,2012-07-21 14:00:00,SV Darmstadt 98,SpVgg Unterhaching,31,7,0,0,D,Stadion am Böllenfalltor,,,,,,,,,,,,,,,,1.84,3.49,4.0,0.5434782608695652,0.28653295128939826,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1147,2012-2013,1,2012-07-21 14:00:00,SV Darmstadt 98,SpVgg Unterhaching,31,7,0,0,D,Stadion am Böllenfalltor,,,,,,,,,,,,,,,,1.84,3.49,4.0,0.5434782608695652,0.28653295128939826,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1147,2012-2013,1,2012-07-21 14:00:00,SV Darmstadt 98,SpVgg Unterhaching,31,7,0,0,D,Stadion am Böllenfalltor,,,,,,,,,,,,,,,,1.84,3.49,4.0,0.5434782608695652,0.28653295128939826,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1148,2012-2013,1,2012-07-21 14:00:00,Chemnitzer FC,SV Babelsberg 03,28,26,1,0,H,Stadion an der Gellerstraße ,,,,,,,,,,,,,,,,1.55,3.9,5.67,0.6451612903225806,0.25641025641025644,0.1763668430335097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,0,0
1148,2012-2013,1,2012-07-21 14:00:00,Chemnitzer FC,SV Babelsberg 03,28,26,1,0,H,Stadion an der Gellerstraße ,,,,,,,,,,,,,,,,1.55,3.9,5.67,0.6451612903225806,0.25641025641025644,0.1763668430335097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,0,0
1146,2012-2013,1,2012-07-21 14:00:00,SV Wehen Wiesbaden,Rot-Weiß Erfurt,6,35,3,1,H,Brita-Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,3,1,4,0,0,0,0
1148,2012-2013,1,2012-07-21 14:00:00,Chemnitzer FC,SV Babelsberg 03,28,26,1,0,H,Stadion an der Gellerstraße ,,,,,,,,,,,,,,,,1.55,3.9,5.67,0.6451612903225806,0.25641025641025644,0.1763668430335097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,0,0
1148,2012-2013,1,2012-07-21 14:00:00,Chemnitzer FC,SV Babelsberg 03,28,26,1,0,H,Stadion an der Gellerstraße ,,,,,,,,,,,,,,,,1.55,3.9,5.67,0.6451612903225806,0.25641025641025644,0.1763668430335097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,0,0
1147,2012-2013,1,2012-07-21 14:00:00,SV Darmstadt 98,SpVgg Unterhaching,31,7,0,0,D,Stadion am Böllenfalltor,,,,,,,,,,,,,,,,1.84,3.49,4.0,0.5434782608695652,0.28653295128939826,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1145,2012-2013,1,2012-07-21 14:00:00,Hansa Rostock,Stuttgarter Kickers,24,34,2,1,H,DKB-Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,2,1,3,0,0,0,0
1148,2012-2013,1,2012-07-21 14:00:00,Chemnitzer FC,SV Babelsberg 03,28,26,1,0,H,Stadion an der Gellerstraße ,,,,,,,,,,,,,,,,1.55,3.9,5.67,0.6451612903225806,0.25641025641025644,0.1763668430335097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,0,0
1144,2012-2013,1,2012-07-21 14:00:00,Hallescher FC,Kickers Offenbach,33,9,1,0,H,Erdgas Sportpark ,,,,,,,,,,,,,,,,2.22,3.2,3.14,0.4504504504504504,0.3125,0.3184713375796178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,0,0
1142,2012-2013,1,2012-07-21 14:00:00,Wacker Burghausen,Preußen Münster,15,27,0,2,A,Wacker-Arena ,,,,,,,,,,,,,,,,2.45,3.19,2.79,0.4081632653061224,0.31347962382445144,0.35842293906810035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,0,0
1144,2012-2013,1,2012-07-21 14:00:00,Hallescher FC,Kickers Offenbach,33,9,1,0,H,Erdgas Sportpark ,,,,,,,,,,,,,,,,2.22,3.2,3.14,0.4504504504504504,0.3125,0.3184713375796178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,0,0
1143,2012-2013,1,2012-07-21 14:00:00,VfL Osnabrück,Borussia Dortmund II,14,16,2,0,H,Osnatel-Arena,,,,,,,,,,,,,,,,1.88,3.54,3.84,0.5319148936170213,0.2824858757062147,0.2604166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,2,0,2,0,1,0,0
1143,2012-2013,1,2012-07-21 14:00:00,VfL Osnabrück,Borussia Dortmund II,14,16,2,0,H,Osnatel-Arena,,,,,,,,,,,,,,,,1.88,3.54,3.84,0.5319148936170213,0.2824858757062147,0.2604166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,2,0,2,0,1,0,0
1143,2012-2013,1,2012-07-21 14:00:00,VfL Osnabrück,Borussia Dortmund II,14,16,2,0,H,Osnatel-Arena,,,,,,,,,,,,,,,,1.88,3.54,3.84,0.5319148936170213,0.2824858757062147,0.2604166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,2,0,2,0,1,0,0
1143,2012-2013,1,2012-07-21 14:00:00,VfL Osnabrück,Borussia Dortmund II,14,16,2,0,H,Osnatel-Arena,,,,,,,,,,,,,,,,1.88,3.54,3.84,0.5319148936170213,0.2824858757062147,0.2604166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,2,0,2,0,1,0,0
1144,2012-2013,1,2012-07-21 14:00:00,Hallescher FC,Kickers Offenbach,33,9,1,0,H,Erdgas Sportpark ,,,,,,,,,,,,,,,,2.22,3.2,3.14,0.4504504504504504,0.3125,0.3184713375796178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,0,0
1144,2012-2013,1,2012-07-21 14:00:00,Hallescher FC,Kickers Offenbach,33,9,1,0,H,Erdgas Sportpark ,,,,,,,,,,,,,,,,2.22,3.2,3.14,0.4504504504504504,0.3125,0.3184713375796178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,0,0
1144,2012-2013,1,2012-07-21 14:00:00,Hallescher FC,Kickers Offenbach,33,9,1,0,H,Erdgas Sportpark ,,,,,,,,,,,,,,,,2.22,3.2,3.14,0.4504504504504504,0.3125,0.3184713375796178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,0,0
1143,2012-2013,1,2012-07-21 14:00:00,VfL Osnabrück,Borussia Dortmund II,14,16,2,0,H,Osnatel-Arena,,,,,,,,,,,,,,,,1.88,3.54,3.84,0.5319148936170213,0.2824858757062147,0.2604166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,2,0,2,0,1,0,0
1149,2012-2013,1,2012-07-21 14:15:00,VfB Stuttgart II,1. FC Saarbrücken,4,21,0,1,A,Gazi-Stadion,,,,,,,,,,,,,,,,2.7,3.18,2.55,0.37037037037037035,0.31446540880503143,0.3921568627450981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
1149,2012-2013,1,2012-07-21 14:15:00,VfB Stuttgart II,1. FC Saarbrücken,4,21,0,1,A,Gazi-Stadion,,,,,,,,,,,,,,,,2.7,3.18,2.55,0.37037037037037035,0.31446540880503143,0.3921568627450981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
1149,2012-2013,1,2012-07-21 14:15:00,VfB Stuttgart II,1. FC Saarbrücken,4,21,0,1,A,Gazi-Stadion,,,,,,,,,,,,,,,,2.7,3.18,2.55,0.37037037037037035,0.31446540880503143,0.3921568627450981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
1149,2012-2013,1,2012-07-21 14:15:00,VfB Stuttgart II,1. FC Saarbrücken,4,21,0,1,A,Gazi-Stadion,,,,,,,,,,,,,,,,2.7,3.18,2.55,0.37037037037037035,0.31446540880503143,0.3921568627450981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
1149,2012-2013,1,2012-07-21 14:15:00,VfB Stuttgart II,1. FC Saarbrücken,4,21,0,1,A,Gazi-Stadion,,,,,,,,,,,,,,,,2.7,3.18,2.55,0.37037037037037035,0.31446540880503143,0.3921568627450981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
1150,2012-2013,1,2012-07-21 16:00:00,1. FC Heidenheim 1846,Karlsruher SC,17,36,2,2,D,Voith-Arena,,,,,,,,,,,,,,,,2.0,3.36,3.58,0.5,0.2976190476190476,0.27932960893854747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,1,0,1,2,2,4,0,1,0,0
1150,2012-2013,1,2012-07-21 16:00:00,1. FC Heidenheim 1846,Karlsruher SC,17,36,2,2,D,Voith-Arena,,,,,,,,,,,,,,,,2.0,3.36,3.58,0.5,0.2976190476190476,0.27932960893854747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,1,0,1,2,2,4,0,1,0,0
1150,2012-2013,1,2012-07-21 16:00:00,1. FC Heidenheim 1846,Karlsruher SC,17,36,2,2,D,Voith-Arena,,,,,,,,,,,,,,,,2.0,3.36,3.58,0.5,0.2976190476190476,0.27932960893854747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,1,0,1,2,2,4,0,1,0,0
1150,2012-2013,1,2012-07-21 16:00:00,1. FC Heidenheim 1846,Karlsruher SC,17,36,2,2,D,Voith-Arena,,,,,,,,,,,,,,,,2.0,3.36,3.58,0.5,0.2976190476190476,0.27932960893854747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,1,0,1,2,2,4,0,1,0,0
1150,2012-2013,1,2012-07-21 16:00:00,1. FC Heidenheim 1846,Karlsruher SC,17,36,2,2,D,Voith-Arena,,,,,,,,,,,,,,,,2.0,3.36,3.58,0.5,0.2976190476190476,0.27932960893854747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,1,0,1,2,2,4,0,1,0,0
1156,2012-2013,2,2012-07-28 14:00:00,Kickers Offenbach,VfB Stuttgart II,9,4,1,3,A,Sparda-Bank-Hessen-Stadion,,,,,,,,,,,,,,,,1.71,3.52,4.93,0.5847953216374269,0.2840909090909091,0.20283975659229211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,0,1,0,1,3,4,0,1,0,0
1157,2012-2013,2,2012-07-28 14:00:00,1. FC Saarbrücken,VfL Osnabrück,21,14,0,1,A,Ludwigsparkstadion,,,,,,,,,,,,,,,,2.29,3.19,3.0,0.4366812227074236,0.31347962382445144,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
1157,2012-2013,2,2012-07-28 14:00:00,1. FC Saarbrücken,VfL Osnabrück,21,14,0,1,A,Ludwigsparkstadion,,,,,,,,,,,,,,,,2.29,3.19,3.0,0.4366812227074236,0.31347962382445144,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
1157,2012-2013,2,2012-07-28 14:00:00,1. FC Saarbrücken,VfL Osnabrück,21,14,0,1,A,Ludwigsparkstadion,,,,,,,,,,,,,,,,2.29,3.19,3.0,0.4366812227074236,0.31347962382445144,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
1157,2012-2013,2,2012-07-28 14:00:00,1. FC Saarbrücken,VfL Osnabrück,21,14,0,1,A,Ludwigsparkstadion,,,,,,,,,,,,,,,,2.29,3.19,3.0,0.4366812227074236,0.31347962382445144,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
1157,2012-2013,2,2012-07-28 14:00:00,1. FC Saarbrücken,VfL Osnabrück,21,14,0,1,A,Ludwigsparkstadion,,,,,,,,,,,,,,,,2.29,3.19,3.0,0.4366812227074236,0.31347962382445144,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0
1158,2012-2013,2,2012-07-28 14:00:00,Borussia Dortmund II,Arminia Bielefeld,16,30,1,1,D,Rote Erde ,,,,,,,,,,,,,,,,1.98,3.27,3.8,0.5050505050505051,0.3058103975535168,0.2631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,1,0,0
1158,2012-2013,2,2012-07-28 14:00:00,Borussia Dortmund II,Arminia Bielefeld,16,30,1,1,D,Rote Erde ,,,,,,,,,,,,,,,,1.98,3.27,3.8,0.5050505050505051,0.3058103975535168,0.2631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,1,0,0
1158,2012-2013,2,2012-07-28 14:00:00,Borussia Dortmund II,Arminia Bielefeld,16,30,1,1,D,Rote Erde ,,,,,,,,,,,,,,,,1.98,3.27,3.8,0.5050505050505051,0.3058103975535168,0.2631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,1,0,0
1158,2012-2013,2,2012-07-28 14:00:00,Borussia Dortmund II,Arminia Bielefeld,16,30,1,1,D,Rote Erde ,,,,,,,,,,,,,,,,1.98,3.27,3.8,0.5050505050505051,0.3058103975535168,0.2631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,1,0,0
1159,2012-2013,2,2012-07-28 14:00:00,Alemannia Aachen,Wacker Burghausen,32,15,3,2,H,Tivoli,,,,,,,,,,,,,,,,1.57,3.84,5.45,0.6369426751592356,0.2604166666666667,0.18348623853211007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,3,2,5,0,1,0,0
1159,2012-2013,2,2012-07-28 14:00:00,Alemannia Aachen,Wacker Burghausen,32,15,3,2,H,Tivoli,,,,,,,,,,,,,,,,1.57,3.84,5.45,0.6369426751592356,0.2604166666666667,0.18348623853211007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,3,2,5,0,1,0,0
1159,2012-2013,2,2012-07-28 14:00:00,Alemannia Aachen,Wacker Burghausen,32,15,3,2,H,Tivoli,,,,,,,,,,,,,,,,1.57,3.84,5.45,0.6369426751592356,0.2604166666666667,0.18348623853211007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,3,2,5,0,1,0,0
1159,2012-2013,2,2012-07-28 14:00:00,Alemannia Aachen,Wacker Burghausen,32,15,3,2,H,Tivoli,,,,,,,,,,,,,,,,1.57,3.84,5.45,0.6369426751592356,0.2604166666666667,0.18348623853211007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,3,2,5,0,1,0,0
1160,2012-2013,2,2012-07-28 14:00:00,Preußen Münster,Chemnitzer FC,27,28,1,0,H,Preußenstadion,,,,,,,,,,,,,,,,2.13,3.23,3.33,0.4694835680751174,0.30959752321981426,0.3003003003003003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,1,0,1,0,1,0,0
1156,2012-2013,2,2012-07-28 14:00:00,Kickers Offenbach,VfB Stuttgart II,9,4,1,3,A,Sparda-Bank-Hessen-Stadion,,,,,,,,,,,,,,,,1.71,3.52,4.93,0.5847953216374269,0.2840909090909091,0.20283975659229211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,0,1,0,1,3,4,0,1,0,0
1158,2012-2013,2,2012-07-28 14:00:00,Borussia Dortmund II,Arminia Bielefeld,16,30,1,1,D,Rote Erde ,,,,,,,,,,,,,,,,1.98,3.27,3.8,0.5050505050505051,0.3058103975535168,0.2631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,1,0,0
1156,2012-2013,2,2012-07-28 14:00:00,Kickers Offenbach,VfB Stuttgart II,9,4,1,3,A,Sparda-Bank-Hessen-Stadion,,,,,,,,,,,,,,,,1.71,3.52,4.93,0.5847953216374269,0.2840909090909091,0.20283975659229211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,0,1,0,1,3,4,0,1,0,0
1159,2012-2013,2,2012-07-28 14:00:00,Alemannia Aachen,Wacker Burghausen,32,15,3,2,H,Tivoli,,,,,,,,,,,,,,,,1.57,3.84,5.45,0.6369426751592356,0.2604166666666667,0.18348623853211007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,3,2,5,0,1,0,0
1156,2012-2013,2,2012-07-28 14:00:00,Kickers Offenbach,VfB Stuttgart II,9,4,1,3,A,Sparda-Bank-Hessen-Stadion,,,,,,,,,,,,,,,,1.71,3.52,4.93,0.5847953216374269,0.2840909090909091,0.20283975659229211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,0,0,1,0,1,3,4,0,1,0,0
1151,2012-2013,2,2012-07-28 14:00:00,SV Babelsberg 03,SV Darmstadt 98,26,31,2,0,H,Karl-Liebknecht-Stadion ,,,,,,,,,,,,,,,,2.88,3.2,2.37,0.3472222222222222,0.3125,0.42194092827004215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,2,0,2,0,1,0,0
1151,2012-2013,2,2012-07-28 14:00:00,SV Babelsberg 03,SV Darmstadt 98,26,31,2,0,H,Karl-Liebknecht-Stadion ,,,,,,,,,,,,,,,,2.88,3.2,2.37,0.3472222222222222,0.3125,0.42194092827004215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,2,0,2,0,1,0,0
1151,2012-2013,2,2012-07-28 14:00:00,SV Babelsberg 03,SV Darmstadt 98,26,31,2,0,H,Karl-Liebknecht-Stadion ,,,,,,,,,,,,,,,,2.88,3.2,2.37,0.3472222222222222,0.3125,0.42194092827004215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,2,0,2,0,1,0,0
1151,2012-2013,2,2012-07-28 14:00:00,SV Babelsberg 03,SV Darmstadt 98,26,31,2,0,H,Karl-Liebknecht-Stadion ,,,,,,,,,,,,,,,,2.88,3.2,2.37,0.3472222222222222,0.3125,0.42194092827004215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,2,0,2,0,1,0,0
1151,2012-2013,2,2012-07-28 14:00:00,SV Babelsberg 03,SV Darmstadt 98,26,31,2,0,H,Karl-Liebknecht-Stadion ,,,,,,,,,,,,,,,,2.88,3.2,2.37,0.3472222222222222,0.3125,0.42194092827004215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,0,0,,,0,5,7,2012,0,0,0,0,0,0,1,1,0,0,2,2,0,2,0,1,0,0
